Jornada,Equipo,ELO
1,Betis,1331.68
1,Athletic,1615.52
1,Real Madrid,1668.34
1,Zaragoza,1345.19
1,Hércules CF,1321.46
1,Barcelona,1514.14
1,Real Racing,1303.16
1,Celta,1477.61
1,Sevilla,1562.32
1,Valencia,1778.24
1,Atlético,1560.71
1,Espanyol,1511.81
1,Real Murcia,1340.4
1,Real Oviedo,1519.76
1,Granada,1580.55
1,Deportivo,1549.33
1,Real Sociedad,1283.84
1,CD Castellón,1485.94
2,Betis,1319.6
2,Athletic,1609.81
2,Real Madrid,1678.0
2,Zaragoza,1339.28
2,Hércules CF,1321.46
2,Barcelona,1508.97
2,Real Racing,1303.16
2,Celta,1503.22
2,Sevilla,1574.4
2,Valencia,1783.41
2,Atlético,1544.28
2,Espanyol,1528.24
2,Real Murcia,1340.4
2,Real Oviedo,1494.15
2,Granada,1586.46
2,Deportivo,1539.67
2,Real Sociedad,1283.84
2,CD Castellón,1491.65
3,Betis,1307.74
3,Athletic,1633.33
3,Real Madrid,1681.59
3,Zaragoza,1335.69
3,Hércules CF,1321.46
3,Barcelona,1510.38
3,Real Racing,1303.16
3,Celta,1479.7
3,Sevilla,1596.49
3,Valencia,1794.2
3,Atlético,1527.8
3,Espanyol,1517.45
3,Real Murcia,1340.4
3,Real Oviedo,1510.63
3,Granada,1598.32
3,Deportivo,1538.26
3,Real Sociedad,1283.84
3,CD Castellón,1469.56
4,Betis,1348.68
4,Athletic,1643.5
4,Real Madrid,1640.65
4,Zaragoza,1343.12
4,Hércules CF,1321.46
4,Barcelona,1502.95
4,Real Racing,1303.16
4,Celta,1498.79
4,Sevilla,1577.4
4,Valencia,1784.17
4,Atlético,1517.63
4,Espanyol,1553.99
4,Real Murcia,1340.4
4,Real Oviedo,1474.09
4,Granada,1578.79
4,Deportivo,1548.29
4,Real Sociedad,1283.84
4,CD Castellón,1489.09
5,Betis,1331.87
5,Athletic,1654.28
5,Real Madrid,1634.08
5,Zaragoza,1332.39
5,Hércules CF,1321.46
5,Barcelona,1519.76
5,Real Racing,1303.16
5,Celta,1481.11
5,Sevilla,1589.36
5,Valencia,1796.6
5,Atlético,1505.67
5,Espanyol,1543.21
5,Real Murcia,1340.4
5,Real Oviedo,1461.66
5,Granada,1596.47
5,Deportivo,1559.02
5,Real Sociedad,1283.84
5,CD Castellón,1495.66
6,Betis,1341.06
6,Athletic,1646.22
6,Real Madrid,1613.7
6,Zaragoza,1346.32
6,Hércules CF,1321.46
6,Barcelona,1541.03
6,Real Racing,1303.16
6,Celta,1501.49
6,Sevilla,1601.87
6,Valencia,1782.67
6,Atlético,1556.49
6,Espanyol,1530.7
6,Real Murcia,1340.4
6,Real Oviedo,1469.72
6,Granada,1545.65
6,Deportivo,1549.83
6,Real Sociedad,1283.84
6,CD Castellón,1474.39
7,Betis,1326.86
7,Athletic,1652.2
7,Real Madrid,1587.12
7,Zaragoza,1360.52
7,Hércules CF,1321.46
7,Barcelona,1581.55
7,Real Racing,1303.16
7,Celta,1460.97
7,Sevilla,1551.07
7,Valencia,1776.69
7,Atlético,1583.07
7,Espanyol,1531.39
7,Real Murcia,1340.4
7,Real Oviedo,1520.52
7,Granada,1544.96
7,Deportivo,1532.33
7,Real Sociedad,1283.84
7,CD Castellón,1491.89
8,Betis,1340.63
8,Athletic,1678.92
8,Real Madrid,1560.63
8,Zaragoza,1342.1
8,Hércules CF,1321.46
8,Barcelona,1548.22
8,Real Racing,1303.16
8,Celta,1449.47
8,Sevilla,1524.35
8,Valencia,1762.92
8,Atlético,1616.4
8,Espanyol,1557.88
8,Real Murcia,1340.4
8,Real Oviedo,1544.98
8,Granada,1520.5
8,Deportivo,1543.83
8,Real Sociedad,1283.84
8,CD Castellón,1510.31
9,Betis,1347.88
9,Athletic,1692.02
9,Real Madrid,1574.4
9,Zaragoza,1332.0
9,Hércules CF,1321.46
9,Barcelona,1571.71
9,Real Racing,1303.16
9,Celta,1459.57
9,Sevilla,1515.11
