Jornada,Equipo,ELO
1,Sporting,1262.38
1,Athletic,1414.33
1,Valencia,1562.25
1,Espanyol,1495.43
1,Cádiz CF,1230.71
1,Las Palmas,1210.83
1,Zaragoza,1430.99
1,Sevilla,1570.35
1,Osasuna,1458.0
1,Atlético,1544.81
1,Betis,1401.84
1,CE Sabadell,903.42
1,Real Sociedad,1362.2
1,Real Madrid,1619.27
1,Real Murcia,1213.98
1,Valladolid,1376.75
1,Barcelona,1734.29
1,Celta,1333.6
1,CD Logroñés,970.9
1,Mallorca,1561.86
1,Real Oviedo,1232.85
1,Málaga,1453.91
1,Elche,749.5
1,CD Castellón,930.32
1,Rayo,1203.65
1,Tenerife,1204.51
1,Real Burgos,954.99
1,Deportivo,1504.12
1,Albacete,1226.36
1,Real Racing,1425.19
1,UE Lleida,1072.63
1,SD Compostela,1243.16
1,CP Mérida,1144.72
1,UD Salamanca,1082.16
1,Hércules CF,1067.42
1,CF Extremadura,1194.92
1,Alavés,1296.05
1,Villarreal,1559.97
1,Numancia,1279.12
1,RC Recreativo,1295.07
1,Getafe,1459.19
1,Levante,1257.85
1,Gimnàstic de Tarragona,1275.87
1,Almería,1398.4
1,Xerez CD,1479.88
2,Sporting,1282.17
2,Athletic,1431.44
2,Valencia,1573.94
2,Espanyol,1476.46
2,Cádiz CF,1230.71
2,Las Palmas,1210.83
2,Zaragoza,1413.14
2,Sevilla,1588.2
2,Osasuna,1434.6
2,Atlético,1539.51
2,Betis,1401.84
2,CE Sabadell,903.42
2,Real Sociedad,1362.2
2,Real Madrid,1638.24
2,Real Murcia,1213.98
2,Valladolid,1365.06
2,Barcelona,1742.07
2,Celta,1333.6
2,CD Logroñés,970.9
2,Mallorca,1561.77
2,Real Oviedo,1232.85
2,Málaga,1441.56
2,Elche,749.5
2,CD Castellón,930.32
2,Rayo,1203.65
2,Tenerife,1227.91
2,Real Burgos,954.99
2,Deportivo,1516.47
2,Albacete,1226.36
2,Real Racing,1430.49
2,UE Lleida,1072.63
2,SD Compostela,1243.16
2,CP Mérida,1144.72
2,UD Salamanca,1082.16
2,Hércules CF,1067.42
2,CF Extremadura,1194.92
2,Alavés,1296.05
2,Villarreal,1560.06
2,Numancia,1279.12
2,RC Recreativo,1295.07
2,Getafe,1451.41
2,Levante,1257.85
2,Gimnàstic de Tarragona,1275.87
2,Almería,1378.61
2,Xerez CD,1462.77
3,Sporting,1293.14
3,Athletic,1450.96
3,Valencia,1562.97
3,Espanyol,1492.53
3,Cádiz CF,1230.71
3,Las Palmas,1210.83
3,Zaragoza,1396.74
3,Sevilla,1601.56
3,Osasuna,1421.24
3,Atlético,1525.81
3,Betis,1401.84
3,CE Sabadell,903.42
3,Real Sociedad,1362.2
3,Real Madrid,1658.14
3,Real Murcia,1213.98
3,Valladolid,1381.46
3,Barcelona,1755.77
3,Celta,1333.6
3,CD Logroñés,970.9
3,Mallorca,1570.32
3,Real Oviedo,1232.85
3,Málaga,1426.68
3,Elche,749.5
3,CD Castellón,930.32
3,Rayo,1203.65
3,Tenerife,1219.36
3,Real Burgos,954.99
3,Deportivo,1500.4
3,Albacete,1226.36
3,Real Racing,1445.37
3,UE Lleida,1072.63
3,SD Compostela,1243.16
3,CP Mérida,1144.72
3,UD Salamanca,1082.16
3,Hércules CF,1067.42
3,CF Extremadura,1194.92
3,Alavés,1296.05
3,Villarreal,1540.54
