Jornada,Equipo,ELO
1,Sporting,1037.86
1,Athletic,1457.72
1,Valencia,1520.43
1,Espanyol,1390.78
1,Cádiz CF,1255.71
1,Las Palmas,1235.83
1,Zaragoza,1424.46
1,Sevilla,1641.1
1,Osasuna,1433.82
1,Atlético,1566.49
1,Betis,1456.97
1,CE Sabadell,928.42
1,Real Sociedad,1387.2
1,Real Madrid,1712.8
1,Real Murcia,1238.98
1,Valladolid,1413.45
1,Barcelona,1563.2
1,Celta,1358.6
1,CD Logroñés,995.9
1,Mallorca,1568.88
1,Real Oviedo,1257.85
1,Málaga,1209.35
1,Elche,774.5
1,CD Castellón,955.32
1,Rayo,1228.65
1,Tenerife,1211.04
1,Real Burgos,979.99
1,Deportivo,1559.39
1,Albacete,1251.36
1,Real Racing,1509.12
1,UE Lleida,1097.63
1,SD Compostela,1268.16
1,CP Mérida,1169.72
1,UD Salamanca,1107.16
1,Hércules CF,1092.42
1,CF Extremadura,1219.92
1,Alavés,1321.05
1,Villarreal,1660.74
1,Numancia,1304.99
1,RC Recreativo,1443.06
1,Getafe,1475.49
1,Levante,1282.85
1,Gimnàstic de Tarragona,1300.87
1,Almería,1505.77
2,Sporting,1036.99
2,Athletic,1447.9
2,Valencia,1519.76
2,Espanyol,1407.35
2,Cádiz CF,1255.71
2,Las Palmas,1235.83
2,Zaragoza,1424.46
2,Sevilla,1641.97
2,Osasuna,1439.74
2,Atlético,1546.1
2,Betis,1457.82
2,CE Sabadell,928.42
2,Real Sociedad,1387.2
2,Real Madrid,1715.32
2,Real Murcia,1238.98
2,Valladolid,1433.84
2,Barcelona,1560.73
2,Celta,1358.6
2,CD Logroñés,995.9
2,Mallorca,1562.96
2,Real Oviedo,1257.85
2,Málaga,1219.17
2,Elche,774.5
2,CD Castellón,955.32
2,Rayo,1228.65
2,Tenerife,1211.04
2,Real Burgos,979.99
2,Deportivo,1549.06
2,Albacete,1251.36
2,Real Racing,1511.59
2,UE Lleida,1097.63
2,SD Compostela,1268.16
2,CP Mérida,1169.72
2,UD Salamanca,1107.16
2,Hércules CF,1092.42
2,CF Extremadura,1219.92
2,Alavés,1321.05
2,Villarreal,1671.07
2,Numancia,1302.47
2,RC Recreativo,1426.49
2,Getafe,1474.64
2,Levante,1282.85
2,Gimnàstic de Tarragona,1300.87
2,Almería,1506.44
3,Sporting,1033.5
3,Athletic,1469.83
3,Valencia,1530.91
3,Espanyol,1410.41
3,Cádiz CF,1255.71
3,Las Palmas,1235.83
3,Zaragoza,1424.46
3,Sevilla,1634.2
3,Osasuna,1428.59
3,Atlético,1568.49
3,Betis,1465.59
3,CE Sabadell,928.42
3,Real Sociedad,1387.2
3,Real Madrid,1726.12
3,Real Murcia,1238.98
3,Valladolid,1411.91
3,Barcelona,1564.22
3,Celta,1358.6
3,CD Logroñés,995.9
3,Mallorca,1562.32
3,Real Oviedo,1257.85
3,Málaga,1214.54
3,Elche,774.5
3,CD Castellón,955.32
3,Rayo,1228.65
3,Tenerife,1211.04
3,Real Burgos,979.99
3,Deportivo,1549.7
3,Albacete,1251.36
3,Real Racing,1500.79
3,UE Lleida,1097.63
3,SD Compostela,1268.16
3,CP Mérida,1169.72
3,UD Salamanca,1107.16
3,Hércules CF,1092.42
3,CF Extremadura,1219.92
3,Alavés,1321.05
3,Villarreal,1674.16
3,Numancia,1299.38
3,RC Recreativo,1404.1
3,Getafe,1471.58
3,Levante,1282.85
3,Gimnàstic de Tarragona,1300.87
3,Almería,1511.07
4,Sporting,1032.03
4,Athletic,1466.84
4,Valencia,1537.28
4,Espanyol,1400.53
4,Cádiz CF,1255.71
4,Las Palmas,1235.83
4,Zaragoza,1424.46
4,Sevilla,1644.08
4,Osasuna,1433.95
4,Atlético,1578.99
4,Betis,1455.16
4,CE Sabadell,928.42
4,Real Sociedad,1387.2
4,Real Madrid,1727.59
4,Real Murcia,1238.98
4,Valladolid,1441.11
4,Barcelona,1574.65
4,Celta,1358.6
4,CD Logroñés,995.9
4,Mallorca,1570.56
4,Real Oviedo,1257.85
4,Málaga,1208.17
4,Elche,774.5
4,CD Castellón,955.32
4,Rayo,1228.65
4,Tenerife,1211.04
4,Real Burgos,979.99
4,Deportivo,1544.34
4,Albacete,1251.36
4,Real Racing,1488.48
4,UE Lleida,1097.63
4,SD Compostela,1268.16
4,CP Mérida,1169.72
4,UD Salamanca,1107.16
4,Hércules CF,1092.42
4,CF Extremadura,1219.92
4,Alavés,1321.05
4,Villarreal,1686.47
4,Numancia,1291.14
4,RC Recreativo,1407.09
4,Getafe,1461.08
4,Levante,1282.85
4,Gimnàstic de Tarragona,1300.87
4,Almería,1481.87
5,Sporting,1031.38
5,Athletic,1452.18
5,Valencia,1560.6
5,Espanyol,1392.79
5,Cádiz CF,1255.71
5,Las Palmas,1235.83
5,Zaragoza,1424.46
5,Sevilla,1655.83
5,Osasuna,1427.72
5,Atlético,1567.24
5,Betis,1450.19
5,CE Sabadell,928.42
5,Real Sociedad,1387.2
5,Real Madrid,1732.56
5,Real Murcia,1238.98
5,Valladolid,1418.25
5,Barcelona,1582.39
5,Celta,1358.6
5,CD Logroñés,995.9
5,Mallorca,1581.63
5,Real Oviedo,1257.85
5,Málaga,1231.03
5,Elche,774.5
5,CD Castellón,955.32
5,Rayo,1228.65
5,Tenerife,1211.04
5,Real Burgos,979.99
5,Deportivo,1521.02
5,Albacete,1251.36
5,Real Racing,1477.41
5,UE Lleida,1097.63
5,SD Compostela,1268.16
5,CP Mérida,1169.72
5,UD Salamanca,1107.16
