Jornada,Equipo,ELO
1,Betis,1256.07
1,Athletic,1372.47
1,Real Madrid,1473.38
1,Zaragoza,1355.28
1,Hércules CF,1299.33
1,Barcelona,1455.09
1,Real Racing,1224.85
1,Celta,1232.42
1,Sevilla,1263.41
1,Valencia,1354.72
1,Atlético,1440.45
1,Espanyol,1397.31
1,Real Murcia,1143.73
1,Real Oviedo,1285.89
1,Granada,1153.22
1,Deportivo,1149.45
1,Real Sociedad,1353.32
1,CD Castellón,1175.97
1,CE Sabadell,1112.63
1,Sporting,1258.08
1,CD Alcoyano,649.12
1,Gimnàstic de Tarragona,677.8
1,Valladolid,1017.06
1,Málaga,1290.41
1,UE Lleida,630.63
1,Atlético Tetuán,763.93
1,Las Palmas,1320.37
1,Real Jaén,876.71
1,Osasuna,1112.64
1,Alavés,875.92
1,CyD Leonesa,806.04
1,CD Condal,945.91
1,Elche,1291.99
1,Mallorca,1120.78
1,Tenerife,1018.71
1,Córdoba,1158.06
1,Pontevedra CF,1070.96
1,Levante,1087.17
1,Burgos CF,1145.15
1,UD Salamanca,1333.57
2,Betis,1241.96
2,Athletic,1390.96
2,Real Madrid,1454.89
2,Zaragoza,1335.18
2,Hércules CF,1285.78
2,Barcelona,1432.31
2,Real Racing,1247.63
2,Celta,1254.57
2,Sevilla,1277.52
2,Valencia,1354.66
2,Atlético,1418.3
2,Espanyol,1417.41
2,Real Murcia,1143.73
2,Real Oviedo,1285.89
2,Granada,1153.22
2,Deportivo,1149.45
2,Real Sociedad,1353.38
2,CD Castellón,1175.97
2,CE Sabadell,1112.63
2,Sporting,1258.08
2,CD Alcoyano,649.12
2,Gimnàstic de Tarragona,677.8
2,Valladolid,1017.06
2,Málaga,1306.61
2,UE Lleida,630.63
2,Atlético Tetuán,763.93
2,Las Palmas,1333.92
2,Real Jaén,876.71
2,Osasuna,1112.64
2,Alavés,875.92
2,CyD Leonesa,806.04
2,CD Condal,945.91
2,Elche,1285.6
2,Mallorca,1120.78
2,Tenerife,1018.71
2,Córdoba,1158.06
2,Pontevedra CF,1070.96
2,Levante,1087.17
2,Burgos CF,1151.54
2,UD Salamanca,1317.37
3,Betis,1223.87
3,Athletic,1387.15
3,Real Madrid,1430.56
3,Zaragoza,1354.79
3,Hércules CF,1306.13
3,Barcelona,1456.64
3,Real Racing,1227.28
3,Celta,1272.98
3,Sevilla,1294.26
3,Valencia,1388.65
3,Atlético,1428.64
3,Espanyol,1383.42
3,Real Murcia,1143.73
3,Real Oviedo,1285.89
3,Granada,1153.22
3,Deportivo,1149.45
3,Real Sociedad,1334.97
3,CD Castellón,1175.97
3,CE Sabadell,1112.63
3,Sporting,1258.08
3,CD Alcoyano,649.12
3,Gimnàstic de Tarragona,677.8
3,Valladolid,1017.06
3,Málaga,1310.42
3,UE Lleida,630.63
3,Atlético Tetuán,763.93
3,Las Palmas,1317.18
3,Real Jaén,876.71
3,Osasuna,1112.64
3,Alavés,875.92
3,CyD Leonesa,806.04
3,CD Condal,945.91
3,Elche,1265.99
3,Mallorca,1120.78
3,Tenerife,1018.71
3,Córdoba,1158.06
3,Pontevedra CF,1070.96
3,Levante,1087.17
3,Burgos CF,1169.63
3,UD Salamanca,1307.03
4,Betis,1243.48
4,Athletic,1351.78
4,Real Madrid,1452.53
4,Zaragoza,1335.18
4,Hércules CF,1284.16
4,Barcelona,1436.49
4,Real Racing,1254.48
4,Celta,1257.16
4,Sevilla,1267.06
4,Valencia,1407.71
4,Atlético,1399.77
4,Espanyol,1399.24
4,Real Murcia,1143.73
4,Real Oviedo,1285.89
4,Granada,1153.22
4,Deportivo,1149.45
4,Real Sociedad,1363.84
4,CD Castellón,1175.97
4,CE Sabadell,1112.63
4,Sporting,1258.08
4,CD Alcoyano,649.12
4,Gimnàstic de Tarragona,677.8
4,Valladolid,1017.06
4,Málaga,1330.57
4,UE Lleida,630.63
4,Atlético Tetuán,763.93
4,Las Palmas,1334.46
