Jornada,Equipo,ELO
1,Betis,1495.15
1,Athletic,1459.82
1,Real Madrid,1816.61
1,Zaragoza,1546.48
1,Hércules CF,1161.96
1,Barcelona,1579.38
1,Real Racing,1400.53
1,Celta,1196.89
1,Sevilla,1463.53
1,Valencia,1476.35
1,Atlético,1605.14
1,Espanyol,1469.38
1,Real Murcia,1265.65
1,Real Oviedo,1473.98
1,Granada,1316.14
1,Deportivo,1363.79
1,Real Sociedad,1429.11
1,CD Castellón,971.86
1,CE Sabadell,1031.0
1,Sporting,1199.84
1,CD Alcoyano,1024.12
1,Gimnàstic de Tarragona,1052.8
1,Valladolid,1400.92
1,Málaga,1194.77
1,UE Lleida,1005.6300000000001
1,Atlético Tetuán,1138.93
1,Las Palmas,1207.21
1,Real Jaén,1251.71
1,Osasuna,1339.4
1,Alavés,1250.92
1,CyD Leonesa,1181.04
1,CD Condal,1320.91
1,Elche,1433.64
1,Mallorca,1525.36
1,Tenerife,1525.05
2,Betis,1485.15
2,Athletic,1445.56
2,Real Madrid,1820.43
2,Zaragoza,1516.46
2,Hércules CF,1161.96
2,Barcelona,1559.09
2,Real Racing,1396.71
2,Celta,1196.89
2,Sevilla,1477.79
2,Valencia,1504.99
2,Atlético,1615.14
2,Espanyol,1495.86
2,Real Murcia,1265.65
2,Real Oviedo,1445.34
2,Granada,1316.14
2,Deportivo,1363.79
2,Real Sociedad,1449.4
2,CD Castellón,971.86
2,CE Sabadell,1031.0
2,Sporting,1199.84
2,CD Alcoyano,1024.12
2,Gimnàstic de Tarragona,1052.8
2,Valladolid,1400.92
2,Málaga,1194.77
2,UE Lleida,1005.6300000000001
2,Atlético Tetuán,1138.93
2,Las Palmas,1207.21
2,Real Jaén,1251.71
2,Osasuna,1327.73
2,Alavés,1250.92
2,CyD Leonesa,1181.04
2,CD Condal,1320.91
2,Elche,1463.66
2,Mallorca,1537.03
2,Tenerife,1498.57
3,Betis,1509.3
3,Athletic,1445.74
3,Real Madrid,1823.95
3,Zaragoza,1541.37
3,Hércules CF,1161.96
3,Barcelona,1578.0
3,Real Racing,1371.8
3,Celta,1196.89
3,Sevilla,1474.27
3,Valencia,1480.84
3,Atlético,1576.77
3,Espanyol,1475.7
3,Real Murcia,1265.65
3,Real Oviedo,1446.18
3,Granada,1316.14
3,Deportivo,1363.79
3,Real Sociedad,1449.22
3,CD Castellón,971.86
3,CE Sabadell,1031.0
3,Sporting,1199.84
3,CD Alcoyano,1024.12
3,Gimnàstic de Tarragona,1052.8
3,Valladolid,1400.92
3,Málaga,1194.77
3,UE Lleida,1005.6300000000001
3,Atlético Tetuán,1138.93
3,Las Palmas,1207.21
3,Real Jaén,1251.71
3,Osasuna,1366.1
3,Alavés,1250.92
3,CyD Leonesa,1181.04
3,CD Condal,1320.91
3,Elche,1462.82
3,Mallorca,1557.19
3,Tenerife,1479.66
4,Betis,1507.17
4,Athletic,1431.19
4,Real Madrid,1826.94
4,Zaragoza,1501.51
4,Hércules CF,1161.96
4,Barcelona,1592.55
4,Real Racing,1406.72
4,Celta,1196.89
4,Sevilla,1514.13
4,Valencia,1496.41
4,Atlético,1597.45
4,Espanyol,1455.02
