Jornada,Equipo,ELO
1,Sporting,1526.64
1,Athletic,1504.14
1,Valencia,1694.72
1,Espanyol,1413.4
1,Cádiz CF,1411.71
1,Las Palmas,1324.95
1,Zaragoza,1565.95
1,Sevilla,1579.56
1,Osasuna,1496.71
1,Atlético,1659.17
1,Betis,1411.9
1,CE Sabadell,1378.42
1,Real Sociedad,1583.63
1,Real Madrid,1843.49
1,Real Murcia,1304.67
1,Valladolid,1494.45
1,Barcelona,1710.63
1,Celta,1358.89
1,CD Logroñés,1514.44
1,Mallorca,1526.18
1,Real Oviedo,1495.87
1,Málaga,1366.55
1,Elche,1224.5
1,CD Castellón,1451.11
1,Rayo,1301.02
1,Tenerife,1446.03
1,Real Burgos,1511.27
2,Sporting,1557.02
2,Athletic,1518.85
2,Valencia,1672.91
2,Espanyol,1415.13
2,Cádiz CF,1419.04
2,Las Palmas,1324.95
2,Zaragoza,1549.41
2,Sevilla,1617.06
2,Osasuna,1516.25
2,Atlético,1664.77
2,Betis,1406.3
2,CE Sabadell,1378.42
2,Real Sociedad,1576.3
2,Real Madrid,1805.99
2,Real Murcia,1304.67
2,Valladolid,1464.07
2,Barcelona,1732.44
2,Celta,1358.89
2,CD Logroñés,1530.98
2,Mallorca,1524.79
2,Real Oviedo,1497.26
2,Málaga,1366.55
2,Elche,1224.5
2,CD Castellón,1449.38
2,Rayo,1301.02
2,Tenerife,1426.49
2,Real Burgos,1496.56
3,Sporting,1551.28
3,Athletic,1541.53
3,Valencia,1679.15
3,Espanyol,1466.13
3,Cádiz CF,1424.02
3,Las Palmas,1324.95
3,Zaragoza,1532.84
3,Sevilla,1566.06
3,Osasuna,1493.57
3,Atlético,1656.43
3,Betis,1402.47
3,CE Sabadell,1378.42
3,Real Sociedad,1548.29
3,Real Madrid,1815.53
3,Real Murcia,1304.67
3,Valladolid,1472.41
3,Barcelona,1736.27
3,Celta,1358.89
3,CD Logroñés,1526.0
3,Mallorca,1515.25
3,Real Oviedo,1513.83
3,Málaga,1366.55
3,Elche,1224.5
3,CD Castellón,1443.14
3,Rayo,1301.02
3,Tenerife,1432.23
3,Real Burgos,1524.57
4,Sporting,1573.49
4,Athletic,1519.32
4,Valencia,1660.2
4,Espanyol,1437.36
4,Cádiz CF,1442.08
4,Las Palmas,1324.95
4,Zaragoza,1525.34
4,Sevilla,1585.01
4,Osasuna,1509.27
4,Atlético,1647.33
4,Betis,1382.28
4,CE Sabadell,1378.42
4,Real Sociedad,1569.68
4,Real Madrid,1823.03
4,Real Murcia,1304.67
4,Valladolid,1467.23
4,Barcelona,1741.45
4,Celta,1358.89
4,CD Logroñés,1504.61
4,Mallorca,1544.02
4,Real Oviedo,1495.77
4,Málaga,1366.55
4,Elche,1224.5
4,CD Castellón,1463.33
4,Rayo,1301.02
4,Tenerife,1441.33
4,Real Burgos,1508.87
5,Sporting,1556.44
5,Athletic,1538.82
5,Valencia,1669.97
5,Espanyol,1441.33
5,Cádiz CF,1439.19
5,Las Palmas,1324.95
5,Zaragoza,1521.37
5,Sevilla,1598.7
5,Osasuna,1526.32
5,Atlético,1627.83
5,Betis,1368.59
5,CE Sabadell,1378.42
5,Real Sociedad,1552.24
5,Real Madrid,1825.92
5,Real Murcia,1304.67
5,Valladolid,1467.05
5,Barcelona,1745.8
5,Celta,1358.89
5,CD Logroñés,1519.2
5,Mallorca,1534.25
5,Real Oviedo,1513.21
5,Málaga,1366.55
5,Elche,1224.5
5,CD Castellón,1463.51
5,Rayo,1301.02
5,Tenerife,1436.98
5,Real Burgos,1494.28
6,Sporting,1553.61
6,Athletic,1525.38
6,Valencia,1649.74
6,Espanyol,1441.23
6,Cádiz CF,1439.29
6,Las Palmas,1324.95
6,Zaragoza,1541.6
6,Sevilla,1607.9
6,Osasuna,1530.87
6,Atlético,1623.28
6,Betis,1360.57
6,CE Sabadell,1378.42
6,Real Sociedad,1562.75
6,Real Madrid,1815.41
6,Real Murcia,1304.67
6,Valladolid,1457.85
6,Barcelona,1759.24
6,Celta,1358.89
6,CD Logroñés,1533.37
6,Mallorca,1542.27
6,Real Oviedo,1499.04
6,Málaga,1366.55
6,Elche,1224.5
6,CD Castellón,1494.44
6,Rayo,1301.02
6,Tenerife,1406.05
6,Real Burgos,1497.11
7,Sporting,1542.05
7,Athletic,1523.96
7,Valencia,1656.36
7,Espanyol,1460.49
7,Cádiz CF,1432.67
7,Las Palmas,1324.95
7,Zaragoza,1533.94
7,Sevilla,1623.86
7,Osasuna,1540.1
7,Atlético,1634.84
7,Betis,1368.23
7,CE Sabadell,1378.42
7,Real Sociedad,1543.49
7,Real Madrid,1804.68
7,Real Murcia,1304.67
7,Valladolid,1499.3
7,Barcelona,1750.01
7,Celta,1358.89
7,CD Logroñés,1544.1
7,Mallorca,1500.82
7,Real Oviedo,1465.38
7,Málaga,1366.55
7,Elche,1224.5
7,CD Castellón,1495.86
7,Rayo,1301.02
7,Tenerife,1390.09
7,Real Burgos,1530.77
8,Sporting,1535.36
8,Athletic,1503.19
8,Valencia,1637.42
8,Espanyol,1449.48
8,Cádiz CF,1415.61
8,Las Palmas,1324.95
8,Zaragoza,1532.35
8,Sevilla,1644.63
8,Osasuna,1523.86
8,Atlético,1630.19
8,Betis,1385.29
8,CE Sabadell,1378.42
8,Real Sociedad,1562.43
8,Real Madrid,1792.65
8,Real Murcia,1304.67
8,Valladolid,1500.89
8,Barcelona,1756.7
8,Celta,1358.89
8,CD Logroñés,1555.11
8,Mallorca,1481.96
8,Real Oviedo,1477.41
8,Málaga,1366.55
8,Elche,1224.5
8,CD Castellón,1512.1
8,Rayo,1301.02
8,Tenerife,1408.95
8,Real Burgos,1535.42
9,Sporting,1548.81
9,Athletic,1524.65
9,Valencia,1619.65
9,Espanyol,1489.74
9,Cádiz CF,1419.46
9,Las Palmas,1324.95
9,Zaragoza,1547.41
9,Sevilla,1625.39
9,Osasuna,1543.1
9,Atlético,1649.64
9,Betis,1392.81
9,CE Sabadell,1378.42
9,Real Sociedad,1554.91
9,Real Madrid,1769.16
9,Real Murcia,1304.67
9,Valladolid,1497.04
9,Barcelona,1737.25
9,Celta,1358.89
9,CD Logroñés,1572.88
9,Mallorca,1460.5
9,Real Oviedo,1437.15
9,Málaga,1366.55
9,Elche,1224.5
9,CD Castellón,1498.65
9,Rayo,1301.02
9,Tenerife,1393.89
9,Real Burgos,1558.91
10,Sporting,1537.52
10,Athletic,1511.18
10,Valencia,1598.29
