Jornada,Equipo,ELO
1,Sporting,1190.06
1,Athletic,1442.28
1,Valencia,1605.95
1,Espanyol,1530.78
1,Cádiz CF,1129.62
1,Las Palmas,1430.99
1,Zaragoza,1491.06
1,Sevilla,1336.41
1,Osasuna,1438.01
1,Atlético,1397.43
1,Betis,1423.33
1,CE Sabadell,1103.42
1,Real Sociedad,1508.47
1,Real Madrid,1689.59
1,Real Murcia,1029.67
1,Valladolid,1456.8
1,Barcelona,1616.15
1,Celta,1604.69
1,CD Logroñés,1170.9
1,Mallorca,1641.39
1,Real Oviedo,1432.85
1,Málaga,1546.69
1,Elche,949.5
1,CD Castellón,1130.32
1,Rayo,1403.31
1,Tenerife,1380.29
1,Real Burgos,1154.99
1,Deportivo,1689.45
1,Albacete,1282.55
1,Real Racing,1463.66
1,UE Lleida,1272.63
1,SD Compostela,1443.16
1,CP Mérida,1344.72
1,UD Salamanca,1282.16
1,Hércules CF,1267.42
1,CF Extremadura,1394.92
1,Alavés,1498.57
1,Villarreal,1568.59
1,Numancia,1407.22
2,Sporting,1190.06
2,Athletic,1435.33
2,Valencia,1599.47
2,Espanyol,1501.08
2,Cádiz CF,1129.62
2,Las Palmas,1425.68
2,Zaragoza,1484.37
2,Sevilla,1343.1
2,Osasuna,1419.53
2,Atlético,1397.43
2,Betis,1453.03
2,CE Sabadell,1103.42
2,Real Sociedad,1484.97
2,Real Madrid,1683.36
2,Real Murcia,1029.67
2,Valladolid,1463.28
2,Barcelona,1607.41
2,Celta,1617.12
2,CD Logroñés,1170.9
2,Mallorca,1648.34
2,Real Oviedo,1432.85
2,Málaga,1552.92
2,Elche,949.5
2,CD Castellón,1130.32
2,Rayo,1412.05
2,Tenerife,1367.86
2,Real Burgos,1154.99
2,Deportivo,1694.76
2,Albacete,1282.55
2,Real Racing,1463.66
2,UE Lleida,1272.63
2,SD Compostela,1443.16
2,CP Mérida,1344.72
2,UD Salamanca,1282.16
2,Hércules CF,1267.42
2,CF Extremadura,1394.92
2,Alavés,1522.07
2,Villarreal,1587.07
2,Numancia,1407.22
3,Sporting,1190.06
3,Athletic,1458.88
3,Valencia,1607.22
3,Espanyol,1480.52
3,Cádiz CF,1129.62
3,Las Palmas,1417.93
3,Zaragoza,1495.83
3,Sevilla,1363.66
3,Osasuna,1427.43
3,Atlético,1397.43
3,Betis,1489.14
3,CE Sabadell,1103.42
3,Real Sociedad,1490.78
3,Real Madrid,1647.25
3,Real Murcia,1029.67
3,Valladolid,1481.34
