Jornada,Equipo,ELO
1,Betis,1271.05
1,Athletic,1406.45
1,Real Madrid,1515.7
1,Zaragoza,1195.66
1,Hércules CF,1062.77
1,Barcelona,1522.38
1,Real Racing,1146.52
1,Celta,1393.99
1,Sevilla,1262.04
1,Valencia,1542.24
1,Atlético,1481.91
1,Espanyol,1362.62
1,Real Murcia,1185.14
1,Real Oviedo,1183.22
1,Granada,1421.07
1,Deportivo,1340.1
1,Real Sociedad,1354.98
1,CD Castellón,721.56
1,CE Sabadell,1212.63
1,Sporting,1383.09
1,CD Alcoyano,749.12
1,Gimnàstic de Tarragona,777.8
1,Valladolid,1117.06
1,Málaga,1369.0
1,UE Lleida,730.63
1,Atlético Tetuán,863.93
1,Las Palmas,1419.24
1,Real Jaén,976.71
1,Osasuna,1212.64
1,Alavés,975.92
1,CyD Leonesa,906.04
1,CD Condal,1045.91
1,Elche,1198.17
1,Mallorca,1220.78
1,Tenerife,1118.71
1,Córdoba,1258.06
1,Pontevedra CF,1170.96
1,Levante,1187.17
1,Burgos CF,1362.03
2,Betis,1257.39
2,Athletic,1405.88
2,Real Madrid,1524.87
2,Zaragoza,1228.69
2,Hércules CF,1062.77
2,Barcelona,1537.62
2,Real Racing,1146.52
2,Celta,1394.56
2,Sevilla,1262.04
2,Valencia,1527.0
2,Atlético,1488.85
2,Espanyol,1363.32
2,Real Murcia,1185.14
2,Real Oviedo,1176.28
2,Granada,1417.41
2,Deportivo,1343.76
2,Real Sociedad,1355.63
2,CD Castellón,720.86
2,CE Sabadell,1212.63
2,Sporting,1373.92
2,CD Alcoyano,749.12
2,Gimnàstic de Tarragona,777.8
2,Valladolid,1117.06
2,Málaga,1368.35
2,UE Lleida,730.63
2,Atlético Tetuán,863.93
2,Las Palmas,1432.9
2,Real Jaén,976.71
2,Osasuna,1212.64
2,Alavés,975.92
2,CyD Leonesa,906.04
2,CD Condal,1045.91
2,Elche,1198.17
2,Mallorca,1220.78
2,Tenerife,1118.71
2,Córdoba,1258.06
2,Pontevedra CF,1170.96
2,Levante,1187.17
2,Burgos CF,1329.0
3,Betis,1251.37
3,Athletic,1406.98
3,Real Madrid,1520.73
3,Zaragoza,1277.87
3,Hércules CF,1062.77
3,Barcelona,1542.7
3,Real Racing,1146.52
3,Celta,1378.53
3,Sevilla,1262.04
3,Valencia,1522.11
3,Atlético,1494.87
3,Espanyol,1363.81
3,Real Murcia,1185.14
3,Real Oviedo,1171.2
3,Granada,1422.3
3,Deportivo,1294.58
3,Real Sociedad,1371.66
3,CD Castellón,719.76
3,CE Sabadell,1212.63
3,Sporting,1373.43
3,CD Alcoyano,749.12
3,Gimnàstic de Tarragona,777.8
3,Valladolid,1117.06
3,Málaga,1366.55
3,UE Lleida,730.63
3,Atlético Tetuán,863.93
3,Las Palmas,1437.04
3,Real Jaén,976.71
3,Osasuna,1212.64
3,Alavés,975.92
3,CyD Leonesa,906.04
3,CD Condal,1045.91
3,Elche,1198.17
3,Mallorca,1220.78
3,Tenerife,1118.71
3,Córdoba,1258.06
3,Pontevedra CF,1170.96
3,Levante,1187.17
3,Burgos CF,1330.8
4,Betis,1244.17
4,Athletic,1427.63
4,Real Madrid,1505.24
4,Zaragoza,1287.57
4,Hércules CF,1062.77
4,Barcelona,1549.9
4,Real Racing,1146.52
4,Celta,1363.62
4,Sevilla,1262.04
4,Valencia,1512.41
4,Atlético,1510.36
4,Espanyol,1404.24
4,Real Murcia,1185.14
4,Real Oviedo,1217.87
4,Granada,1375.63
4,Deportivo,1310.5
4,Real Sociedad,1356.39
4,CD Castellón,735.03
4,CE Sabadell,1212.63
4,Sporting,1352.78
4,CD Alcoyano,749.12
4,Gimnàstic de Tarragona,777.8
4,Valladolid,1117.06
4,Málaga,1381.46
4,UE Lleida,730.63
4,Atlético Tetuán,863.93
4,Las Palmas,1396.61
4,Real Jaén,976.71
4,Osasuna,1212.64
4,Alavés,975.92
4,CyD Leonesa,906.04
4,CD Condal,1045.91
4,Elche,1198.17
4,Mallorca,1220.78
4,Tenerife,1118.71
