Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
7,Valladolid,Real Madrid,2:1,1,Valladolid,1951/1952
7,Espanyol,Las Palmas,2:0,2,Espanyol,1951/1952
8,Real Madrid,Real Sociedad,0:0,0,Empate,1951/1952
8,Sevilla,Atlético,3:1,2,Sevilla,1951/1952
8,Barcelona,Deportivo,6:1,5,Barcelona,1951/1952
8,Celta,Valladolid,2:1,1,Celta,1951/1952
8,Las Palmas,Athletic,1:1,0,Empate,1951/1952
8,Real Racing,Valencia,2:1,1,Real Racing,1951/1952
8,Atlético Tetuán,Espanyol,3:3,0,Empate,1951/1952
8,Zaragoza,Sporting,2:1,1,Zaragoza,1951/1952
9,Barcelona,Zaragoza,4:1,3,Barcelona,1951/1952
9,Athletic,Atlético Tetuán,3:1,2,Athletic,1951/1952
9,Valladolid,Real Racing,1:1,0,Empate,1951/1952
9,Real Sociedad,Celta,4:1,3,Real Sociedad,1951/1952
9,Valencia,Sevilla,2:0,2,Valencia,1951/1952
9,Deportivo,Espanyol,3:1,2,Deportivo,1951/1952
9,Sporting,Real Madrid,2:3,1,Real Madrid,1951/1952
9,Atlético,Las Palmas,4:0,4,Atlético,1951/1952
10,Atlético Tetuán,Atlético,4:1,3,Atlético Tetuán,1951/1952
10,Real Racing,Real Sociedad,2:4,2,Real Sociedad,1951/1952
10,Zaragoza,Deportivo,1:1,0,Empate,1951/1952
10,Sevilla,Valladolid,4:1,3,Sevilla,1951/1952
10,Las Palmas,Valencia,5:3,2,Las Palmas,1951/1952
10,Espanyol,Athletic,3:3,0,Empate,1951/1952
10,Real Madrid,Barcelona,5:1,4,Real Madrid,1951/1952
10,Celta,Sporting,4:1,3,Celta,1951/1952
11,Real Sociedad,Sevilla,3:3,0,Empate,1951/1952
11,Valencia,Atlético Tetuán,5:1,4,Valencia,1951/1952
11,Sporting,Real Racing,3:2,1,Sporting,1951/1952
11,Barcelona,Celta,6:1,5,Barcelona,1951/1952
11,Atlético,Espanyol,3:3,0,Empate,1951/1952
11,Deportivo,Athletic,3:1,2,Deportivo,1951/1952
11,Zaragoza,Real Madrid,1:1,0,Empate,1951/1952
11,Valladolid,Las Palmas,4:1,3,Valladolid,1951/1952
12,Espanyol,Valencia,2:3,1,Valencia,1951/1952
12,Real Madrid,Deportivo,3:2,1,Real Madrid,1951/1952
12,Atlético Tetuán,Valladolid,2:2,0,Empate,1951/1952
12,Sevilla,Sporting,3:3,0,Empate,1951/1952
12,Athletic,Atlético,7:3,4,Athletic,1951/1952
12,Celta,Zaragoza,4:1,3,Celta,1951/1952
12,Real Racing,Barcelona,0:3,3,Barcelona,1951/1952
12,Las Palmas,Real Sociedad,1:0,1,Las Palmas,1951/1952
13,Barcelona,Sevilla,5:3,2,Barcelona,1951/1952
13,Real Sociedad,Atlético Tetuán,1:0,1,Real Sociedad,1951/1952
13,Zaragoza,Real Racing,1:0,1,Zaragoza,1951/1952
13,Real Madrid,Celta,4:1,3,Real Madrid,1951/1952
13,Deportivo,Atlético,1:3,2,Atlético,1951/1952
13,Valladolid,Espanyol,1:3,2,Espanyol,1951/1952
13,Valencia,Athletic,2:3,1,Athletic,1951/1952
13,Sporting,Las Palmas,4:1,3,Sporting,1951/1952
14,Las Palmas,Barcelona,0:2,2,Barcelona,1951/1952
14,Atlético Tetuán,Sporting,3:1,2,Atlético Tetuán,1951/1952
14,Athletic,Valladolid,1:0,1,Athletic,1951/1952
14,Deportivo,Celta,3:0,3,Deportivo,1951/1952
14,Sevilla,Zaragoza,2:1,1,Sevilla,1951/1952
14,Atlético,Valencia,4:0,4,Atlético,1951/1952
14,Real Racing,Real Madrid,0:3,3,Real Madrid,1951/1952
14,Espanyol,Real Sociedad,4:1,3,Espanyol,1951/1952
15,Barcelona,Atlético Tetuán,3:2,1,Barcelona,1951/1952
15,Real Sociedad,Athletic,1:4,3,Athletic,1951/1952
15,Sporting,Espanyol,3:1,2,Sporting,1951/1952
15,Valladolid,Atlético,1:1,0,Empate,1951/1952
15,Real Madrid,Sevilla,5:2,3,Real Madrid,1951/1952
15,Zaragoza,Las Palmas,6:0,6,Zaragoza,1951/1952
15,Celta,Real Racing,3:0,3,Celta,1951/1952
15,Valencia,Deportivo,3:0,3,Valencia,1951/1952
16,Barcelona,Espanyol,2:0,2,Barcelona,1951/1952
16,Valladolid,Valencia,1:2,1,Valencia,1951/1952
16,Real Sociedad,Atlético,6:1,5,Real Sociedad,1951/1952
16,Celta,Sevilla,2:0,2,Celta,1951/1952
16,Real Madrid,Las Palmas,5:1,4,Real Madrid,1951/1952
16,Real Racing,Deportivo,3:1,2,Real Racing,1951/1952
16,Zaragoza,Atlético Tetuán,3:1,2,Zaragoza,1951/1952
16,Sporting,Athletic,1:1,0,Empate,1951/1952
17,Las Palmas,Celta,2:1,1,Las Palmas,1951/1952
17,Deportivo,Valladolid,1:1,0,Empate,1951/1952
17,Atlético,Sporting,7:3,4,Atlético,1951/1952
17,Atlético Tetuán,Real Madrid,3:3,0,Empate,1951/1952
17,Valencia,Real Sociedad,4:0,4,Valencia,1951/1952
17,Athletic,Barcelona,0:3,3,Barcelona,1951/1952
17,Espanyol,Zaragoza,4:0,4,Espanyol,1951/1952
17,Sevilla,Real Racing,5:0,5,Sevilla,1951/1952
18,Sporting,Valencia,2:0,2,Sporting,1951/1952
18,Celta,Atlético Tetuán,7:0,7,Celta,1951/1952
18,Sevilla,Deportivo,2:0,2,Sevilla,1951/1952
18,Real Sociedad,Valladolid,3:1,2,Real Sociedad,1951/1952
18,Barcelona,Atlético,5:2,3,Barcelona,1951/1952
18,Real Madrid,Espanyol,6:1,5,Real Madrid,1951/1952
18,Zaragoza,Athletic,2:4,2,Athletic,1951/1952
18,Real Racing,Las Palmas,4:0,4,Real Racing,1951/1952
19,Atlético,Zaragoza,2:1,1,Atlético,1951/1952
19,Espanyol,Celta,0:2,2,Celta,1951/1952
19,Valladolid,Sporting,4:1,3,Valladolid,1951/1952
19,Las Palmas,Sevilla,1:0,1,Las Palmas,1951/1952
19,Athletic,Real Madrid,1:1,0,Empate,1951/1952
19,Valencia,Barcelona,2:2,0,Empate,1951/1952
19,Deportivo,Real Sociedad,2:1,1,Deportivo,1951/1952
19,Atlético Tetuán,Real Racing,5:1,4,Atlético Tetuán,1951/1952
20,Zaragoza,Valencia,4:2,2,Zaragoza,1951/1952
20,Sevilla,Atlético Tetuán,3:2,1,Sevilla,1951/1952
20,Las Palmas,Deportivo,3:2,1,Las Palmas,1951/1952
20,Barcelona,Valladolid,0:0,0,Empate,1951/1952
20,Real Madrid,Atlético,2:1,1,Real Madrid,1951/1952
20,Real Racing,Espanyol,1:0,1,Real Racing,1951/1952
20,Celta,Athletic,4:1,3,Celta,1951/1952
20,Sporting,Real Sociedad,2:1,1,Sporting,1951/1952
21,Espanyol,Sevilla,4:3,1,Espanyol,1951/1952
21,Deportivo,Sporting,4:1,3,Deportivo,1951/1952
21,Atlético Tetuán,Las Palmas,2:2,0,Empate,1951/1952
21,Athletic,Real Racing,0:1,1,Real Racing,1951/1952
21,Real Sociedad,Barcelona,4:2,2,Real Sociedad,1951/1952
21,Valencia,Real Madrid,2:1,1,Valencia,1951/1952
21,Atlético,Celta,2:1,1,Atlético,1951/1952
21,Valladolid,Zaragoza,1:0,1,Valladolid,1951/1952
22,Real Racing,Atlético,2:2,0,Empate,1951/1952
22,Atlético Tetuán,Deportivo,2:0,2,Atlético Tetuán,1951/1952
22,Real Madrid,Valladolid,2:0,2,Real Madrid,1951/1952
22,Zaragoza,Real Sociedad,3:2,1,Zaragoza,1951/1952
22,Celta,Valencia,1:1,0,Empate,1951/1952
22,Las Palmas,Espanyol,1:0,1,Las Palmas,1951/1952
22,Sevilla,Athletic,2:0,2,Sevilla,1951/1952
22,Barcelona,Sporting,9:0,9,Barcelona,1951/1952
23,Valladolid,Celta,3:0,3,Valladolid,1951/1952
23,Espanyol,Atlético Tetuán,4:1,3,Espanyol,1951/1952
23,Valencia,Real Racing,1:1,0,Empate,1951/1952
23,Sporting,Zaragoza,2:2,0,Empate,1951/1952
23,Atlético,Sevilla,2:1,1,Atlético,1951/1952
23,Deportivo,Barcelona,1:1,0,Empate,1951/1952
23,Real Sociedad,Real Madrid,3:1,2,Real Sociedad,1951/1952
23,Athletic,Las Palmas,7:0,7,Athletic,1951/1952
24,Las Palmas,Atlético,1:3,2,Atlético,1951/1952
24,Espanyol,Deportivo,3:1,2,Espanyol,1951/1952
24,Real Racing,Valladolid,2:2,0,Empate,1951/1952
24,Celta,Real Sociedad,3:1,2,Celta,1951/1952
24,Sevilla,Valencia,6:1,5,Sevilla,1951/1952
24,Atlético Tetuán,Athletic,1:2,1,Athletic,1951/1952
24,Zaragoza,Barcelona,2:4,2,Barcelona,1951/1952
24,Real Madrid,Sporting,5:1,4,Real Madrid,1951/1952
25,Deportivo,Zaragoza,2:1,1,Deportivo,1951/1952
25,Sporting,Celta,1:1,0,Empate,1951/1952
25,Atlético,Atlético Tetuán,8:0,8,Atlético,1951/1952
25,Real Sociedad,Real Racing,1:1,0,Empate,1951/1952
25,Valladolid,Sevilla,2:1,1,Valladolid,1951/1952
25,Athletic,Espanyol,2:1,1,Athletic,1951/1952
25,Barcelona,Real Madrid,4:2,2,Barcelona,1951/1952
25,Valencia,Las Palmas,3:0,3,Valencia,1951/1952
26,Sevilla,Real Sociedad,2:2,0,Empate,1951/1952
26,Athletic,Deportivo,4:1,3,Athletic,1951/1952
26,Las Palmas,Valladolid,1:1,0,Empate,1951/1952
26,Real Madrid,Zaragoza,2:1,1,Real Madrid,1951/1952
26,Espanyol,Atlético,3:1,2,Espanyol,1951/1952
26,Atlético Tetuán,Valencia,1:1,0,Empate,1951/1952
26,Celta,Barcelona,1:2,1,Barcelona,1951/1952
26,Real Racing,Sporting,1:2,1,Sporting,1951/1952
27,Atlético,Athletic,1:2,1,Athletic,1951/1952
27,Valladolid,Atlético Tetuán,3:0,3,Valladolid,1951/1952
27,Barcelona,Real Racing,7:1,6,Barcelona,1951/1952
27,Real Sociedad,Las Palmas,3:0,3,Real Sociedad,1951/1952
27,Valencia,Espanyol,4:1,3,Valencia,1951/1952
27,Zaragoza,Celta,3:2,1,Zaragoza,1951/1952
27,Deportivo,Real Madrid,1:1,0,Empate,1951/1952
27,Sporting,Sevilla,4:0,4,Sporting,1951/1952
28,Atlético Tetuán,Real Sociedad,3:1,2,Atlético Tetuán,1951/1952
28,Atlético,Deportivo,3:1,2,Atlético,1951/1952
28,Espanyol,Valladolid,3:0,3,Espanyol,1951/1952
28,Real Racing,Zaragoza,2:2,0,Empate,1951/1952
28,Athletic,Valencia,2:0,2,Athletic,1951/1952
28,Sevilla,Barcelona,3:0,3,Sevilla,1951/1952
28,Celta,Real Madrid,3:2,1,Celta,1951/1952
28,Las Palmas,Sporting,2:0,2,Las Palmas,1951/1952
29,Real Sociedad,Espanyol,3:0,3,Real Sociedad,1951/1952
29,Celta,Deportivo,6:1,5,Celta,1951/1952
29,Sporting,Atlético Tetuán,3:1,2,Sporting,1951/1952
29,Real Madrid,Real Racing,2:0,2,Real Madrid,1951/1952
29,Barcelona,Las Palmas,7:0,7,Barcelona,1951/1952
29,Valencia,Atlético,3:0,3,Valencia,1951/1952
29,Valladolid,Athletic,2:2,0,Empate,1951/1952
29,Zaragoza,Sevilla,3:0,3,Zaragoza,1951/1952
30,Atlético,Valladolid,1:1,0,Empate,1951/1952
30,Sevilla,Real Madrid,4:1,3,Sevilla,1951/1952
30,Atlético Tetuán,Barcelona,2:5,3,Barcelona,1951/1952
30,Deportivo,Valencia,3:2,1,Deportivo,1951/1952
30,Athletic,Real Sociedad,4:1,3,Athletic,1951/1952
30,Las Palmas,Zaragoza,4:2,2,Las Palmas,1951/1952
30,Real Racing,Celta,3:0,3,Real Racing,1951/1952
30,Espanyol,Sporting,3:0,3,Espanyol,1951/1952
