Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Sociedad,Granada,0:2,2,Granada,1973/1974
1,Espanyol,Real Murcia,3:0,3,Espanyol,1973/1974
1,Real Madrid,CD Castellón,0:0,0,Empate,1973/1974
1,Valencia,Real Oviedo,2:1,1,Valencia,1973/1974
1,Elche,Barcelona,1:0,1,Elche,1973/1974
1,Celta,Athletic,2:1,1,Celta,1973/1974
1,Sporting,Atlético,0:3,3,Atlético,1973/1974
1,Real Racing,Zaragoza,1:1,0,Empate,1973/1974
1,Las Palmas,Málaga,1:0,1,Las Palmas,1973/1974
2,Atlético,Valencia,3:1,2,Atlético,1973/1974
2,Real Murcia,Real Sociedad,1:1,0,Empate,1973/1974
2,Athletic,Espanyol,1:0,1,Athletic,1973/1974
2,Málaga,Elche,3:1,2,Málaga,1973/1974
2,Barcelona,Real Racing,0:0,0,Empate,1973/1974
2,CD Castellón,Sporting,3:2,1,CD Castellón,1973/1974
2,Real Oviedo,Las Palmas,1:0,1,Real Oviedo,1973/1974
2,Zaragoza,Celta,2:1,1,Zaragoza,1973/1974
2,Granada,Real Madrid,1:1,0,Empate,1973/1974
3,Las Palmas,Atlético,1:0,1,Las Palmas,1973/1974
3,Sporting,Valencia,1:2,1,Valencia,1973/1974
3,Espanyol,Zaragoza,3:1,2,Espanyol,1973/1974
3,Real Madrid,Real Murcia,1:1,0,Empate,1973/1974
3,Real Sociedad,Athletic,2:1,1,Real Sociedad,1973/1974
3,CD Castellón,Granada,1:1,0,Empate,1973/1974
3,Real Racing,Málaga,1:1,0,Empate,1973/1974
3,Elche,Real Oviedo,1:1,0,Empate,1973/1974
3,Celta,Barcelona,2:1,1,Celta,1973/1974
4,Valencia,Las Palmas,2:0,2,Valencia,1973/1974
4,Málaga,Celta,1:1,0,Empate,1973/1974
4,Zaragoza,Real Sociedad,0:0,0,Empate,1973/1974
4,Real Murcia,CD Castellón,3:1,2,Real Murcia,1973/1974
4,Atlético,Elche,2:1,1,Atlético,1973/1974
4,Granada,Sporting,1:0,1,Granada,1973/1974
