Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
26,Málaga,Celta,1:2,1,Celta,1950/1951
26,Valencia,Atlético,1:0,1,Valencia,1950/1951
26,UE Lleida,Athletic,0:3,3,Athletic,1950/1951
26,Deportivo,Barcelona,2:0,2,Deportivo,1950/1951
26,Espanyol,Real Racing,2:1,1,Espanyol,1950/1951
27,Celta,Espanyol,2:0,2,Celta,1950/1951
27,Atlético,UE Lleida,7:1,6,Atlético,1950/1951
27,Athletic,CD Alcoyano,8:1,7,Athletic,1950/1951
27,Barcelona,Málaga,7:2,5,Barcelona,1950/1951
27,Real Murcia,Valencia,2:4,2,Valencia,1950/1951
27,Sevilla,Deportivo,3:1,2,Sevilla,1950/1951
27,Valladolid,Real Madrid,0:1,1,Real Madrid,1950/1951
27,Real Racing,Real Sociedad,1:1,0,Empate,1950/1951
28,Real Sociedad,Celta,5:1,4,Real Sociedad,1950/1951
28,UE Lleida,Real Murcia,3:2,1,UE Lleida,1950/1951
28,Espanyol,Málaga,4:2,2,Espanyol,1950/1951
28,Real Madrid,Real Racing,0:1,1,Real Racing,1950/1951
28,CD Alcoyano,Atlético,1:2,1,Atlético,1950/1951
28,Deportivo,Athletic,4:0,4,Deportivo,1950/1951
28,Sevilla,Barcelona,4:0,4,Sevilla,1950/1951
28,Valencia,Valladolid,4:1,3,Valencia,1950/1951
29,Espanyol,Barcelona,6:0,6,Espanyol,1950/1951
29,Real Murcia,CD Alcoyano,3:1,2,Real Murcia,1950/1951
29,Valladolid,UE Lleida,2:0,2,Valladolid,1950/1951
29,Atlético,Deportivo,5:2,3,Atlético,1950/1951
29,Málaga,Real Sociedad,4:1,3,Málaga,1950/1951
29,Real Racing,Valencia,0:2,2,Valencia,1950/1951
29,Celta,Real Madrid,2:2,0,Empate,1950/1951
29,Athletic,Sevilla,3:0,3,Athletic,1950/1951
30,CD Alcoyano,Valladolid,1:4,3,Valladolid,1950/1951
30,Deportivo,Real Murcia,4:1,3,Deportivo,1950/1951
30,Barcelona,Athletic,2:1,1,Barcelona,1950/1951
30,Real Sociedad,Espanyol,3:1,2,Real Sociedad,1950/1951
30,Sevilla,Atlético,1:1,0,Empate,1950/1951
30,Valencia,Celta,0:1,1,Celta,1950/1951
30,UE Lleida,Real Racing,4:2,2,UE Lleida,1950/1951
30,Real Madrid,Málaga,1:1,0,Empate,1950/1951
