Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
4,Betis,Getafe,1:1,0,Empate,2019/2020
5,Osasuna,Betis,0:0,0,Empate,2019/2020
5,Villarreal,Valladolid,2:0,2,Villarreal,2019/2020
5,Levante,Eibar,0:0,0,Empate,2019/2020
5,Atlético,Celta,0:0,0,Empate,2019/2020
5,Granada,Barcelona,2:0,2,Granada,2019/2020
5,Getafe,Mallorca,4:2,2,Getafe,2019/2020
5,Espanyol,Real Sociedad,1:3,2,Real Sociedad,2019/2020
5,Valencia,Leganés,1:1,0,Empate,2019/2020
5,Athletic,Alavés,2:0,2,Athletic,2019/2020
5,Sevilla,Real Madrid,0:1,1,Real Madrid,2019/2020
6,Valladolid,Granada,1:1,0,Empate,2019/2020
6,Betis,Levante,3:1,2,Betis,2019/2020
6,Barcelona,Villarreal,2:1,1,Barcelona,2019/2020
6,Leganés,Athletic,1:1,0,Empate,2019/2020
6,Mallorca,Atlético,0:2,2,Atlético,2019/2020
6,Valencia,Getafe,3:3,0,Empate,2019/2020
6,Real Madrid,Osasuna,2:0,2,Real Madrid,2019/2020
6,Eibar,Sevilla,3:2,1,Eibar,2019/2020
6,Celta,Espanyol,1:1,0,Empate,2019/2020
6,Real Sociedad,Alavés,3:0,3,Real Sociedad,2019/2020
7,Villarreal,Betis,5:1,4,Villarreal,2019/2020
7,Athletic,Valencia,0:1,1,Valencia,2019/2020
7,Getafe,Barcelona,0:2,2,Barcelona,2019/2020
7,Granada,Leganés,1:0,1,Granada,2019/2020
7,Atlético,Real Madrid,0:0,0,Empate,2019/2020
7,Espanyol,Valladolid,0:2,2,Valladolid,2019/2020
7,Eibar,Celta,2:0,2,Eibar,2019/2020
7,Alavés,Mallorca,2:0,2,Alavés,2019/2020
7,Levante,Osasuna,1:1,0,Empate,2019/2020
7,Sevilla,Real Sociedad,3:2,1,Sevilla,2019/2020
8,Betis,Eibar,1:1,0,Empate,2019/2020
8,Leganés,Levante,1:2,1,Levante,2019/2020
8,Real Madrid,Granada,4:2,2,Real Madrid,2019/2020
8,Valencia,Alavés,2:1,1,Valencia,2019/2020
8,Osasuna,Villarreal,2:1,1,Osasuna,2019/2020
8,Mallorca,Espanyol,2:0,2,Mallorca,2019/2020
8,Celta,Athletic,1:0,1,Celta,2019/2020
8,Valladolid,Atlético,0:0,0,Empate,2019/2020
8,Real Sociedad,Getafe,1:2,1,Getafe,2019/2020
8,Barcelona,Sevilla,4:0,4,Barcelona,2019/2020
9,Granada,Osasuna,1:0,1,Granada,2019/2020
9,Eibar,Barcelona,0:3,3,Barcelona,2019/2020
9,Atlético,Valencia,1:1,0,Empate,2019/2020
9,Getafe,Leganés,2:0,2,Getafe,2019/2020
9,Mallorca,Real Madrid,1:0,1,Mallorca,2019/2020
9,Alavés,Celta,2:0,2,Alavés,2019/2020
9,Real Sociedad,Betis,3:1,2,Real Sociedad,2019/2020
9,Espanyol,Villarreal,0:1,1,Villarreal,2019/2020
9,Athletic,Valladolid,1:1,0,Empate,2019/2020
9,Sevilla,Levante,1:0,1,Sevilla,2019/2020
10,Villarreal,Alavés,4:1,3,Villarreal,2019/2020
10,Leganés,Mallorca,1:0,1,Leganés,2019/2020
10,Valladolid,Eibar,2:0,2,Valladolid,2019/2020
10,Atlético,Athletic,2:0,2,Atlético,2019/2020
10,Celta,Real Sociedad,0:1,1,Real Sociedad,2019/2020
10,Granada,Betis,1:0,1,Granada,2019/2020
10,Levante,Espanyol,0:1,1,Espanyol,2019/2020
10,Sevilla,Getafe,2:0,2,Sevilla,2019/2020
10,Osasuna,Valencia,3:1,2,Osasuna,2019/2020
10,Barcelona,Real Madrid,0:0,0,Empate,2019/2020
11,Alavés,Atlético,1:1,0,Empate,2019/2020
11,Barcelona,Valladolid,5:1,4,Barcelona,2019/2020
11,Real Sociedad,Levante,1:2,1,Levante,2019/2020
11,Valencia,Sevilla,1:1,0,Empate,2019/2020
11,Athletic,Espanyol,3:0,3,Athletic,2019/2020
11,Betis,Celta,2:1,1,Betis,2019/2020
11,Real Madrid,Leganés,5:0,5,Real Madrid,2019/2020
11,Eibar,Villarreal,2:1,1,Eibar,2019/2020
11,Mallorca,Osasuna,2:2,0,Empate,2019/2020
11,Getafe,Granada,3:1,2,Getafe,2019/2020
12,Espanyol,Valencia,1:2,1,Valencia,2019/2020
12,Levante,Barcelona,3:1,2,Levante,2019/2020
12,Sevilla,Atlético,1:1,0,Empate,2019/2020
12,Real Madrid,Betis,0:0,0,Empate,2019/2020
12,Valladolid,Mallorca,3:0,3,Valladolid,2019/2020
12,Villarreal,Athletic,0:0,0,Empate,2019/2020
12,Osasuna,Alavés,4:2,2,Osasuna,2019/2020
12,Celta,Getafe,0:1,1,Getafe,2019/2020
12,Leganés,Eibar,1:2,1,Eibar,2019/2020
12,Granada,Real Sociedad,1:2,1,Real Sociedad,2019/2020
13,Real Sociedad,Leganés,1:1,0,Empate,2019/2020
13,Alavés,Valladolid,3:0,3,Alavés,2019/2020
13,Valencia,Granada,2:0,2,Valencia,2019/2020
13,Eibar,Real Madrid,0:4,4,Real Madrid,2019/2020
13,Barcelona,Celta,4:1,3,Barcelona,2019/2020
13,Mallorca,Villarreal,3:1,2,Mallorca,2019/2020
13,Athletic,Levante,2:1,1,Athletic,2019/2020
13,Atlético,Espanyol,3:1,2,Atlético,2019/2020
13,Getafe,Osasuna,0:0,0,Empate,2019/2020
13,Betis,Sevilla,1:2,1,Sevilla,2019/2020
14,Levante,Mallorca,2:1,1,Levante,2019/2020
14,Leganés,Barcelona,1:2,1,Barcelona,2019/2020
14,Betis,Valencia,2:1,1,Betis,2019/2020
14,Granada,Atlético,1:1,0,Empate,2019/2020
14,Real Madrid,Real Sociedad,3:1,2,Real Madrid,2019/2020
14,Espanyol,Getafe,1:1,0,Empate,2019/2020
14,Osasuna,Athletic,1:2,1,Athletic,2019/2020
14,Eibar,Alavés,0:2,2,Alavés,2019/2020
14,Villarreal,Celta,1:3,2,Celta,2019/2020
14,Valladolid,Sevilla,0:1,1,Sevilla,2019/2020
15,Celta,Valladolid,0:0,0,Empate,2019/2020
15,Alavés,Real Madrid,1:2,1,Real Madrid,2019/2020
15,Real Sociedad,Eibar,4:1,3,Real Sociedad,2019/2020
15,Mallorca,Betis,1:2,1,Betis,2019/2020
15,Valencia,Villarreal,2:1,1,Valencia,2019/2020
15,Sevilla,Leganés,1:0,1,Sevilla,2019/2020
15,Athletic,Granada,2:0,2,Athletic,2019/2020
15,Espanyol,Osasuna,2:4,2,Osasuna,2019/2020
15,Getafe,Levante,4:0,4,Getafe,2019/2020
15,Atlético,Barcelona,0:1,1,Barcelona,2019/2020
16,Villarreal,Atlético,0:0,0,Empate,2019/2020
16,Real Madrid,Espanyol,2:0,2,Real Madrid,2019/2020
16,Granada,Alavés,3:0,3,Granada,2019/2020
16,Levante,Valencia,2:4,2,Valencia,2019/2020
16,Barcelona,Mallorca,5:2,3,Barcelona,2019/2020
16,Eibar,Getafe,0:1,1,Getafe,2019/2020
16,Betis,Athletic,3:2,1,Betis,2019/2020
16,Valladolid,Real Sociedad,0:0,0,Empate,2019/2020
16,Leganés,Celta,3:2,1,Leganés,2019/2020
16,Osasuna,Sevilla,1:1,0,Empate,2019/2020
17,Alavés,Leganés,1:1,0,Empate,2019/2020
17,Granada,Levante,1:2,1,Levante,2019/2020
17,Real Sociedad,Barcelona,2:2,0,Empate,2019/2020
17,Athletic,Eibar,0:0,0,Empate,2019/2020
17,Atlético,Osasuna,2:0,2,Atlético,2019/2020
17,Getafe,Valladolid,2:0,2,Getafe,2019/2020
17,Celta,Mallorca,2:2,0,Empate,2019/2020
17,Espanyol,Betis,2:2,0,Empate,2019/2020
17,Sevilla,Villarreal,1:2,1,Villarreal,2019/2020
17,Valencia,Real Madrid,1:1,0,Empate,2019/2020
18,Eibar,Granada,3:0,3,Eibar,2019/2020
18,Mallorca,Sevilla,0:2,2,Sevilla,2019/2020
18,Barcelona,Alavés,4:1,3,Barcelona,2019/2020
18,Villarreal,Getafe,1:0,1,Villarreal,2019/2020
18,Valladolid,Valencia,1:1,0,Empate,2019/2020
18,Leganés,Espanyol,2:0,2,Leganés,2019/2020
18,Osasuna,Real Sociedad,3:4,1,Real Sociedad,2019/2020
18,Betis,Atlético,1:2,1,Atlético,2019/2020
18,Levante,Celta,3:1,2,Levante,2019/2020
18,Real Madrid,Athletic,0:0,0,Empate,2019/2020
19,Valladolid,Leganés,2:2,0,Empate,2019/2020
19,Sevilla,Athletic,1:1,0,Empate,2019/2020
19,Valencia,Eibar,1:0,1,Valencia,2019/2020
19,Getafe,Real Madrid,0:3,3,Real Madrid,2019/2020
19,Atlético,Levante,2:1,1,Atlético,2019/2020
19,Espanyol,Barcelona,2:2,0,Empate,2019/2020
19,Granada,Mallorca,1:0,1,Granada,2019/2020
19,Real Sociedad,Villarreal,1:2,1,Villarreal,2019/2020
19,Alavés,Betis,1:1,0,Empate,2019/2020
19,Celta,Osasuna,1:1,0,Empate,2019/2020
20,Leganés,Getafe,0:3,3,Getafe,2019/2020
20,Levante,Alavés,0:1,1,Alavés,2019/2020
20,Real Madrid,Sevilla,2:1,1,Real Madrid,2019/2020
20,Osasuna,Valladolid,0:0,0,Empate,2019/2020
20,Eibar,Atlético,2:0,2,Eibar,2019/2020
20,Mallorca,Valencia,4:1,3,Mallorca,2019/2020
20,Betis,Real Sociedad,3:0,3,Betis,2019/2020
20,Villarreal,Espanyol,1:2,1,Espanyol,2019/2020
20,Athletic,Celta,1:1,0,Empate,2019/2020
20,Barcelona,Granada,1:0,1,Barcelona,2019/2020
21,Osasuna,Levante,2:0,2,Osasuna,2019/2020
21,Espanyol,Athletic,1:1,0,Empate,2019/2020
21,Valencia,Barcelona,2:0,2,Valencia,2019/2020
21,Alavés,Villarreal,1:2,1,Villarreal,2019/2020
21,Sevilla,Granada,2:0,2,Sevilla,2019/2020
21,Atlético,Leganés,0:0,0,Empate,2019/2020
21,Celta,Eibar,0:0,0,Empate,2019/2020
21,Getafe,Betis,1:0,1,Getafe,2019/2020
21,Real Sociedad,Mallorca,3:0,3,Real Sociedad,2019/2020
21,Valladolid,Real Madrid,0:1,1,Real Madrid,2019/2020
22,Granada,Espanyol,2:1,1,Granada,2019/2020
22,Real Madrid,Atlético,1:0,1,Real Madrid,2019/2020
22,Mallorca,Valladolid,0:1,1,Valladolid,2019/2020
22,Valencia,Celta,1:0,1,Valencia,2019/2020
22,Leganés,Real Sociedad,2:1,1,Leganés,2019/2020
22,Eibar,Betis,1:1,0,Empate,2019/2020
22,Athletic,Getafe,0:2,2,Getafe,2019/2020
22,Sevilla,Alavés,1:1,0,Empate,2019/2020
22,Villarreal,Osasuna,3:1,2,Villarreal,2019/2020
22,Barcelona,Levante,2:1,1,Barcelona,2019/2020
23,Alavés,Eibar,2:1,1,Alavés,2019/2020
23,Levante,Leganés,2:0,2,Levante,2019/2020
23,Getafe,Valencia,3:0,3,Getafe,2019/2020
23,Valladolid,Villarreal,1:1,0,Empate,2019/2020
23,Atlético,Granada,1:0,1,Atlético,2019/2020
23,Espanyol,Mallorca,1:0,1,Espanyol,2019/2020
23,Real Sociedad,Athletic,2:1,1,Real Sociedad,2019/2020
23,Osasuna,Real Madrid,1:4,3,Real Madrid,2019/2020
23,Celta,Sevilla,2:1,1,Celta,2019/2020
23,Betis,Barcelona,2:3,1,Barcelona,2019/2020
24,Valencia,Atlético,2:2,0,Empate,2019/2020
24,Mallorca,Alavés,1:0,1,Mallorca,2019/2020
24,Barcelona,Getafe,2:1,1,Barcelona,2019/2020
24,Villarreal,Levante,2:1,1,Villarreal,2019/2020
24,Granada,Valladolid,2:1,1,Granada,2019/2020
24,Sevilla,Espanyol,2:2,0,Empate,2019/2020
24,Leganés,Betis,0:0,0,Empate,2019/2020
24,Athletic,Osasuna,0:1,1,Osasuna,2019/2020
24,Real Madrid,Celta,2:2,0,Empate,2019/2020
24,Eibar,Real Sociedad,1:2,1,Real Sociedad,2019/2020
25,Betis,Mallorca,3:3,0,Empate,2019/2020
25,Celta,Leganés,1:0,1,Celta,2019/2020
25,Barcelona,Eibar,5:0,5,Barcelona,2019/2020
25,Real Sociedad,Valencia,3:0,3,Real Sociedad,2019/2020
25,Levante,Real Madrid,1:0,1,Levante,2019/2020
25,Osasuna,Granada,0:3,3,Granada,2019/2020
25,Alavés,Athletic,2:1,1,Alavés,2019/2020
25,Valladolid,Espanyol,2:1,1,Valladolid,2019/2020
25,Getafe,Sevilla,0:3,3,Sevilla,2019/2020
25,Atlético,Villarreal,3:1,2,Atlético,2019/2020
26,Real Sociedad,Valladolid,1:0,1,Real Sociedad,2019/2020
26,Eibar,Levante,3:0,3,Eibar,2019/2020
26,Valencia,Betis,2:1,1,Valencia,2019/2020
26,Leganés,Alavés,1:1,0,Empate,2019/2020
26,Granada,Celta,0:0,0,Empate,2019/2020
26,Sevilla,Osasuna,3:2,1,Sevilla,2019/2020
26,Athletic,Villarreal,1:0,1,Athletic,2019/2020
26,Espanyol,Atlético,1:1,0,Empate,2019/2020
26,Mallorca,Getafe,0:1,1,Getafe,2019/2020
26,Real Madrid,Barcelona,2:0,2,Real Madrid,2019/2020
27,Alavés,Valencia,1:1,0,Empate,2019/2020
27,Eibar,Mallorca,1:2,1,Mallorca,2019/2020
27,Atlético,Sevilla,2:2,0,Empate,2019/2020
27,Barcelona,Real Sociedad,1:0,1,Barcelona,2019/2020
27,Getafe,Celta,0:0,0,Empate,2019/2020
27,Osasuna,Espanyol,1:0,1,Osasuna,2019/2020
27,Valladolid,Athletic,1:4,3,Athletic,2019/2020
27,Levante,Granada,1:1,0,Empate,2019/2020
27,Villarreal,Leganés,1:2,1,Leganés,2019/2020
27,Betis,Real Madrid,2:1,1,Betis,2019/2020
28,Sevilla,Betis,2:0,2,Sevilla,2019/2020
28,Granada,Getafe,2:1,1,Granada,2019/2020
28,Valencia,Levante,1:1,0,Empate,2019/2020
28,Espanyol,Alavés,2:0,2,Espanyol,2019/2020
28,Celta,Villarreal,0:1,1,Villarreal,2019/2020
28,Leganés,Valladolid,1:2,1,Valladolid,2019/2020
28,Mallorca,Barcelona,0:4,4,Barcelona,2019/2020
28,Athletic,Atlético,1:1,0,Empate,2019/2020
28,Real Madrid,Eibar,3:1,2,Real Madrid,2019/2020
28,Real Sociedad,Osasuna,1:1,0,Empate,2019/2020
29,Levante,Sevilla,1:1,0,Empate,2019/2020
29,Betis,Granada,2:2,0,Empate,2019/2020
29,Getafe,Espanyol,0:0,0,Empate,2019/2020
29,Villarreal,Mallorca,1:0,1,Villarreal,2019/2020
29,Barcelona,Leganés,2:0,2,Barcelona,2019/2020
29,Eibar,Athletic,2:2,0,Empate,2019/2020
29,Valladolid,Celta,0:0,0,Empate,2019/2020
29,Osasuna,Atlético,0:5,5,Atlético,2019/2020
29,Alavés,Real Sociedad,2:0,2,Alavés,2019/2020
29,Real Madrid,Valencia,3:0,3,Real Madrid,2019/2020
30,Granada,Villarreal,0:1,1,Villarreal,2019/2020
30,Mallorca,Leganés,1:1,0,Empate,2019/2020
30,Sevilla,Barcelona,0:0,0,Empate,2019/2020
30,Espanyol,Levante,1:3,2,Levante,2019/2020
30,Athletic,Betis,1:0,1,Athletic,2019/2020
30,Getafe,Eibar,1:1,0,Empate,2019/2020
30,Atlético,Valladolid,1:0,1,Atlético,2019/2020
30,Celta,Alavés,6:0,6,Celta,2019/2020
30,Valencia,Osasuna,2:0,2,Valencia,2019/2020
30,Real Sociedad,Real Madrid,1:2,1,Real Madrid,2019/2020
31,Villarreal,Sevilla,2:2,0,Empate,2019/2020
31,Leganés,Granada,0:0,0,Empate,2019/2020
31,Levante,Atlético,0:1,1,Atlético,2019/2020
31,Valladolid,Getafe,1:1,0,Empate,2019/2020
31,Barcelona,Athletic,1:0,1,Barcelona,2019/2020
31,Alavés,Osasuna,0:1,1,Osasuna,2019/2020
31,Real Sociedad,Celta,0:1,1,Celta,2019/2020
31,Real Madrid,Mallorca,2:0,2,Real Madrid,2019/2020
31,Eibar,Valencia,1:0,1,Eibar,2019/2020
31,Betis,Espanyol,1:0,1,Betis,2019/2020
32,Sevilla,Valladolid,1:1,0,Empate,2019/2020
32,Athletic,Mallorca,3:1,2,Athletic,2019/2020
32,Celta,Barcelona,2:2,0,Empate,2019/2020
32,Osasuna,Leganés,2:1,1,Osasuna,2019/2020
32,Atlético,Alavés,2:1,1,Atlético,2019/2020
32,Levante,Betis,4:2,2,Levante,2019/2020
32,Villarreal,Valencia,2:0,2,Villarreal,2019/2020
32,Granada,Eibar,1:2,1,Eibar,2019/2020
32,Espanyol,Real Madrid,0:1,1,Real Madrid,2019/2020
32,Getafe,Real Sociedad,2:1,1,Getafe,2019/2020
33,Mallorca,Celta,5:1,4,Mallorca,2019/2020
33,Leganés,Sevilla,0:3,3,Sevilla,2019/2020
33,Barcelona,Atlético,2:2,0,Empate,2019/2020
33,Alavés,Granada,0:2,2,Granada,2019/2020
33,Valencia,Athletic,0:2,2,Athletic,2019/2020
33,Betis,Villarreal,0:2,2,Villarreal,2019/2020
33,Valladolid,Levante,0:0,0,Empate,2019/2020
33,Eibar,Osasuna,0:2,2,Osasuna,2019/2020
33,Real Sociedad,Espanyol,2:1,1,Real Sociedad,2019/2020
33,Real Madrid,Getafe,1:0,1,Real Madrid,2019/2020
34,Atlético,Mallorca,3:0,3,Atlético,2019/2020
34,Celta,Betis,1:1,0,Empate,2019/2020
34,Valladolid,Alavés,1:0,1,Valladolid,2019/2020
34,Granada,Valencia,2:2,0,Empate,2019/2020
34,Athletic,Real Madrid,0:1,1,Real Madrid,2019/2020
34,Espanyol,Leganés,0:1,1,Leganés,2019/2020
34,Osasuna,Getafe,0:0,0,Empate,2019/2020
34,Villarreal,Barcelona,1:4,3,Barcelona,2019/2020
34,Levante,Real Sociedad,1:1,0,Empate,2019/2020
34,Sevilla,Eibar,1:0,1,Sevilla,2019/2020
35,Valencia,Valladolid,2:1,1,Valencia,2019/2020
35,Celta,Atlético,1:1,0,Empate,2019/2020
35,Betis,Osasuna,3:0,3,Betis,2019/2020
35,Getafe,Villarreal,1:3,2,Villarreal,2019/2020
35,Barcelona,Espanyol,1:0,1,Barcelona,2019/2020
35,Eibar,Leganés,0:0,0,Empate,2019/2020
35,Mallorca,Levante,2:0,2,Mallorca,2019/2020
35,Athletic,Sevilla,1:2,1,Sevilla,2019/2020
35,Real Sociedad,Granada,2:3,1,Granada,2019/2020
35,Real Madrid,Alavés,2:0,2,Real Madrid,2019/2020
36,Osasuna,Celta,2:1,1,Osasuna,2019/2020
36,Valladolid,Barcelona,0:1,1,Barcelona,2019/2020
36,Atlético,Betis,1:0,1,Atlético,2019/2020
36,Espanyol,Eibar,0:2,2,Eibar,2019/2020
36,Levante,Athletic,1:2,1,Athletic,2019/2020
36,Leganés,Valencia,1:0,1,Leganés,2019/2020
36,Sevilla,Mallorca,2:0,2,Sevilla,2019/2020
36,Alavés,Getafe,0:0,0,Empate,2019/2020
36,Villarreal,Real Sociedad,1:2,1,Real Sociedad,2019/2020
36,Granada,Real Madrid,1:2,1,Real Madrid,2019/2020
37,Eibar,Valladolid,3:1,2,Eibar,2019/2020
37,Athletic,Leganés,0:2,2,Leganés,2019/2020
37,Barcelona,Osasuna,1:2,1,Osasuna,2019/2020
37,Betis,Alavés,1:2,1,Alavés,2019/2020
37,Celta,Levante,2:3,1,Levante,2019/2020
37,Getafe,Atlético,0:2,2,Atlético,2019/2020
37,Mallorca,Granada,1:2,1,Granada,2019/2020
37,Real Madrid,Villarreal,2:1,1,Real Madrid,2019/2020
37,Real Sociedad,Sevilla,0:0,0,Empate,2019/2020
37,Valencia,Espanyol,1:0,1,Valencia,2019/2020
38,Alavés,Barcelona,0:5,5,Barcelona,2019/2020
38,Villarreal,Eibar,4:0,4,Villarreal,2019/2020
38,Valladolid,Betis,2:0,2,Valladolid,2019/2020
38,Atlético,Real Sociedad,1:1,0,Empate,2019/2020
38,Espanyol,Celta,0:0,0,Empate,2019/2020
38,Granada,Athletic,4:0,4,Granada,2019/2020
38,Leganés,Real Madrid,2:2,0,Empate,2019/2020
38,Levante,Getafe,1:0,1,Levante,2019/2020
38,Osasuna,Mallorca,2:2,0,Empate,2019/2020
38,Sevilla,Valencia,1:0,1,Sevilla,2019/2020
