Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Getafe,1:0,1,Valencia,2021/2022
1,Cádiz CF,Levante,1:1,0,Empate,2021/2022
1,Mallorca,Betis,1:1,0,Empate,2021/2022
1,Osasuna,Espanyol,0:0,0,Empate,2021/2022
1,Alavés,Real Madrid,1:4,3,Real Madrid,2021/2022
1,Celta,Atlético,1:2,1,Atlético,2021/2022
1,Barcelona,Real Sociedad,4:2,2,Barcelona,2021/2022
1,Sevilla,Rayo,3:0,3,Sevilla,2021/2022
1,Villarreal,Granada,0:0,0,Empate,2021/2022
1,Elche,Athletic,0:0,0,Empate,2021/2022
2,Betis,Cádiz CF,1:1,0,Empate,2021/2022
2,Alavés,Mallorca,0:1,1,Mallorca,2021/2022
2,Espanyol,Villarreal,0:0,0,Empate,2021/2022
2,Granada,Valencia,1:1,0,Empate,2021/2022
2,Athletic,Barcelona,1:1,0,Empate,2021/2022
2,Real Sociedad,Rayo,1:0,1,Real Sociedad,2021/2022
2,Atlético,Elche,1:0,1,Atlético,2021/2022
2,Levante,Real Madrid,3:3,0,Empate,2021/2022
2,Getafe,Sevilla,0:1,1,Sevilla,2021/2022
2,Osasuna,Celta,0:0,0,Empate,2021/2022
3,Mallorca,Espanyol,1:0,1,Mallorca,2021/2022
3,Valencia,Alavés,3:0,3,Valencia,2021/2022
3,Celta,Athletic,0:1,1,Athletic,2021/2022
3,Elche,Sevilla,1:1,0,Empate,2021/2022
3,Real Sociedad,Levante,1:0,1,Real Sociedad,2021/2022
3,Betis,Real Madrid,0:1,1,Real Madrid,2021/2022
3,Barcelona,Getafe,2:1,1,Barcelona,2021/2022
3,Cádiz CF,Osasuna,2:3,1,Osasuna,2021/2022
3,Rayo,Granada,4:0,4,Rayo,2021/2022
3,Atlético,Villarreal,2:2,0,Empate,2021/2022
4,Levante,Rayo,1:1,0,Empate,2021/2022
4,Athletic,Mallorca,2:0,2,Athletic,2021/2022
4,Espanyol,Atlético,1:2,1,Atlético,2021/2022
4,Osasuna,Valencia,1:4,3,Valencia,2021/2022
4,Cádiz CF,Real Sociedad,0:2,2,Real Sociedad,2021/2022
4,Real Madrid,Celta,5:2,3,Real Madrid,2021/2022
4,Getafe,Elche,0:1,1,Elche,2021/2022
4,Granada,Betis,1:2,1,Betis,2021/2022
4,Villarreal,Alavés,5:2,3,Villarreal,2021/2022
4,Sevilla,Barcelona,1:1,0,Empate,2021/2022
5,Celta,Cádiz CF,1:2,1,Cádiz CF,2021/2022
5,Rayo,Getafe,3:0,3,Rayo,2021/2022
5,Atlético,Athletic,0:0,0,Empate,2021/2022
5,Elche,Levante,1:1,0,Empate,2021/2022
5,Alavés,Osasuna,0:2,2,Osasuna,2021/2022
5,Mallorca,Villarreal,0:0,0,Empate,2021/2022
5,Real Sociedad,Sevilla,0:0,0,Empate,2021/2022
5,Betis,Espanyol,2:2,0,Empate,2021/2022
5,Valencia,Real Madrid,1:2,1,Real Madrid,2021/2022
5,Barcelona,Granada,1:1,0,Empate,2021/2022
6,Getafe,Atlético,1:2,1,Atlético,2021/2022
6,Athletic,Rayo,1:2,1,Rayo,2021/2022
6,Levante,Celta,0:2,2,Celta,2021/2022
6,Espanyol,Alavés,1:0,1,Espanyol,2021/2022
6,Sevilla,Valencia,3:1,2,Sevilla,2021/2022
6,Villarreal,Elche,4:1,3,Villarreal,2021/2022
6,Real Madrid,Mallorca,6:1,5,Real Madrid,2021/2022
6,Osasuna,Betis,1:3,2,Betis,2021/2022
6,Granada,Real Sociedad,2:3,1,Real Sociedad,2021/2022
6,Cádiz CF,Barcelona,0:0,0,Empate,2021/2022
7,Alavés,Atlético,1:0,1,Alavés,2021/2022
7,Valencia,Athletic,1:1,0,Empate,2021/2022
7,Sevilla,Espanyol,2:0,2,Sevilla,2021/2022
7,Real Madrid,Villarreal,0:0,0,Empate,2021/2022
7,Mallorca,Osasuna,2:3,1,Osasuna,2021/2022
7,Barcelona,Levante,3:0,3,Barcelona,2021/2022
7,Rayo,Cádiz CF,3:1,2,Rayo,2021/2022
7,Real Sociedad,Elche,1:0,1,Real Sociedad,2021/2022
7,Betis,Getafe,2:0,2,Betis,2021/2022
7,Celta,Granada,1:0,1,Celta,2021/2022
8,Athletic,Alavés,1:0,1,Athletic,2021/2022
8,Osasuna,Rayo,1:0,1,Osasuna,2021/2022
8,Mallorca,Levante,1:0,1,Mallorca,2021/2022
8,Cádiz CF,Valencia,0:0,0,Empate,2021/2022
8,Atlético,Barcelona,2:0,2,Atlético,2021/2022
8,Elche,Celta,1:0,1,Elche,2021/2022
8,Espanyol,Real Madrid,2:1,1,Espanyol,2021/2022
8,Getafe,Real Sociedad,1:1,0,Empate,2021/2022
8,Villarreal,Betis,2:0,2,Villarreal,2021/2022
8,Granada,Sevilla,1:0,1,Granada,2021/2022
9,Levante,Getafe,0:0,0,Empate,2021/2022
9,Real Sociedad,Mallorca,1:0,1,Real Sociedad,2021/2022
9,Rayo,Elche,2:1,1,Rayo,2021/2022
9,Celta,Sevilla,0:1,1,Sevilla,2021/2022
9,Villarreal,Osasuna,1:2,1,Osasuna,2021/2022
9,Barcelona,Valencia,3:1,2,Barcelona,2021/2022
9,Alavés,Betis,0:1,1,Betis,2021/2022
9,Espanyol,Cádiz CF,2:0,2,Espanyol,2021/2022
9,Real Madrid,Athletic,1:0,1,Real Madrid,2021/2022
9,Granada,Atlético,2:1,1,Granada,2021/2022
10,Osasuna,Granada,1:1,0,Empate,2021/2022
10,Valencia,Mallorca,2:2,0,Empate,2021/2022
10,Cádiz CF,Alavés,0:2,2,Alavés,2021/2022
10,Elche,Espanyol,2:2,0,Empate,2021/2022
10,Athletic,Villarreal,2:1,1,Athletic,2021/2022
10,Sevilla,Levante,5:3,2,Sevilla,2021/2022
10,Barcelona,Real Madrid,1:2,1,Real Madrid,2021/2022
10,Betis,Rayo,3:2,1,Betis,2021/2022
10,Atlético,Real Sociedad,2:2,0,Empate,2021/2022
10,Getafe,Celta,0:3,3,Celta,2021/2022
11,Alavés,Elche,1:0,1,Alavés,2021/2022
11,Espanyol,Athletic,1:1,0,Empate,2021/2022
11,Villarreal,Cádiz CF,3:3,0,Empate,2021/2022
11,Rayo,Barcelona,1:0,1,Rayo,2021/2022
11,Mallorca,Sevilla,1:1,0,Empate,2021/2022
11,Betis,Valencia,4:1,3,Betis,2021/2022
11,Real Madrid,Osasuna,0:0,0,Empate,2021/2022
11,Celta,Real Sociedad,0:2,2,Real Sociedad,2021/2022
11,Granada,Getafe,1:1,0,Empate,2021/2022
11,Levante,Atlético,2:2,0,Empate,2021/2022
12,Elche,Real Madrid,1:2,1,Real Madrid,2021/2022
12,Sevilla,Osasuna,2:0,2,Sevilla,2021/2022
12,Valencia,Villarreal,2:0,2,Valencia,2021/2022
12,Barcelona,Alavés,1:1,0,Empate,2021/2022
12,Cádiz CF,Mallorca,1:1,0,Empate,2021/2022
12,Atlético,Betis,3:0,3,Atlético,2021/2022
12,Getafe,Espanyol,2:1,1,Getafe,2021/2022
12,Real Sociedad,Athletic,1:1,0,Empate,2021/2022
12,Rayo,Celta,0:0,0,Empate,2021/2022
12,Levante,Granada,0:3,3,Granada,2021/2022
13,Athletic,Cádiz CF,0:1,1,Cádiz CF,2021/2022
13,Espanyol,Granada,2:0,2,Espanyol,2021/2022
13,Celta,Barcelona,3:3,0,Empate,2021/2022
13,Alavés,Levante,2:1,1,Alavés,2021/2022
13,Real Madrid,Rayo,2:1,1,Real Madrid,2021/2022
13,Villarreal,Getafe,1:0,1,Villarreal,2021/2022
13,Valencia,Atlético,3:3,0,Empate,2021/2022
13,Osasuna,Real Sociedad,0:2,2,Real Sociedad,2021/2022
13,Mallorca,Elche,2:2,0,Empate,2021/2022
13,Betis,Sevilla,0:2,2,Sevilla,2021/2022
14,Levante,Athletic,0:0,0,Empate,2021/2022
14,Celta,Villarreal,1:1,0,Empate,2021/2022
14,Sevilla,Alavés,2:2,0,Empate,2021/2022
14,Atlético,Osasuna,1:0,1,Atlético,2021/2022
14,Barcelona,Espanyol,1:0,1,Barcelona,2021/2022
14,Getafe,Cádiz CF,4:0,4,Getafe,2021/2022
14,Granada,Real Madrid,1:4,3,Real Madrid,2021/2022
14,Elche,Betis,0:3,3,Betis,2021/2022
14,Real Sociedad,Valencia,0:0,0,Empate,2021/2022
14,Rayo,Mallorca,3:1,2,Rayo,2021/2022
15,Athletic,Granada,2:2,0,Empate,2021/2022
15,Alavés,Celta,1:2,1,Celta,2021/2022
15,Valencia,Rayo,1:1,0,Empate,2021/2022
15,Mallorca,Getafe,0:0,0,Empate,2021/2022
15,Villarreal,Barcelona,1:3,2,Barcelona,2021/2022
15,Betis,Levante,3:1,2,Betis,2021/2022
15,Espanyol,Real Sociedad,1:0,1,Espanyol,2021/2022
15,Cádiz CF,Atlético,1:4,3,Atlético,2021/2022
15,Real Madrid,Sevilla,2:1,1,Real Madrid,2021/2022
15,Osasuna,Elche,1:1,0,Empate,2021/2022
16,Granada,Alavés,2:1,1,Granada,2021/2022
16,Sevilla,Villarreal,1:0,1,Sevilla,2021/2022
16,Barcelona,Betis,0:1,1,Betis,2021/2022
16,Atlético,Mallorca,1:2,1,Mallorca,2021/2022
16,Real Sociedad,Real Madrid,0:2,2,Real Madrid,2021/2022
16,Rayo,Espanyol,1:0,1,Rayo,2021/2022
16,Elche,Cádiz CF,3:1,2,Elche,2021/2022
16,Levante,Osasuna,0:0,0,Empate,2021/2022
16,Celta,Valencia,1:2,1,Valencia,2021/2022
16,Getafe,Athletic,0:0,0,Empate,2021/2022
17,Mallorca,Celta,0:0,0,Empate,2021/2022
17,Espanyol,Levante,4:3,1,Espanyol,2021/2022
17,Alavés,Getafe,1:1,0,Empate,2021/2022
