Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Atlético,1:0,1,Valencia,1998/1999
1,Alavés,Betis,0:0,0,Empate,1998/1999
1,Real Sociedad,Real Oviedo,3:3,0,Empate,1998/1999
1,Zaragoza,Athletic,2:0,2,Zaragoza,1998/1999
1,Real Racing,Barcelona,0:0,0,Empate,1998/1999
1,CF Extremadura,Valladolid,0:0,0,Empate,1998/1999
1,Celta,Deportivo,0:0,0,Empate,1998/1999
1,Espanyol,Tenerife,2:1,1,Espanyol,1998/1999
1,UD Salamanca,Mallorca,0:0,0,Empate,1998/1999
1,Real Madrid,Villarreal,4:1,3,Real Madrid,1998/1999
2,Barcelona,CF Extremadura,1:0,1,Barcelona,1998/1999
2,Deportivo,Valencia,1:0,1,Deportivo,1998/1999
2,Betis,Zaragoza,1:3,2,Zaragoza,1998/1999
2,Athletic,Real Racing,2:0,2,Athletic,1998/1999
2,Villarreal,Celta,1:1,0,Empate,1998/1999
2,Atlético,UD Salamanca,2:0,2,Atlético,1998/1999
2,Tenerife,Real Sociedad,2:2,0,Empate,1998/1999
2,Valladolid,Real Madrid,0:1,1,Real Madrid,1998/1999
2,Real Oviedo,Alavés,1:0,1,Real Oviedo,1998/1999
2,Mallorca,Espanyol,2:0,2,Mallorca,1998/1999
3,Real Madrid,Barcelona,2:2,0,Empate,1998/1999
3,Alavés,Zaragoza,1:0,1,Alavés,1998/1999
3,Real Racing,Betis,1:0,1,Real Racing,1998/1999
3,CF Extremadura,Athletic,0:1,1,Athletic,1998/1999
3,Celta,Valladolid,0:0,0,Empate,1998/1999
3,Valencia,Villarreal,1:0,1,Valencia,1998/1999
3,Real Sociedad,Mallorca,0:1,1,Mallorca,1998/1999
3,Real Oviedo,Tenerife,0:1,1,Tenerife,1998/1999
3,UD Salamanca,Deportivo,3:1,2,UD Salamanca,1998/1999
3,Espanyol,Atlético,1:1,0,Empate,1998/1999
4,Betis,CF Extremadura,1:1,0,Empate,1998/1999
4,Barcelona,Celta,2:2,0,Empate,1998/1999
4,Valladolid,Valencia,3:1,2,Valladolid,1998/1999
4,Athletic,Real Madrid,2:3,1,Real Madrid,1998/1999
4,Atlético,Real Sociedad,4:1,3,Atlético,1998/1999
4,Deportivo,Espanyol,1:0,1,Deportivo,1998/1999
4,Villarreal,UD Salamanca,5:0,5,Villarreal,1998/1999
4,Tenerife,Alavés,1:2,1,Alavés,1998/1999
4,Zaragoza,Real Racing,3:1,2,Zaragoza,1998/1999
4,Mallorca,Real Oviedo,0:0,0,Empate,1998/1999
5,Valencia,Barcelona,1:3,2,Barcelona,1998/1999
5,Real Sociedad,Deportivo,2:0,2,Real Sociedad,1998/1999
5,Real Madrid,Betis,0:1,1,Betis,1998/1999
5,Tenerife,Mallorca,1:1,0,Empate,1998/1999
5,Alavés,Real Racing,0:1,1,Real Racing,1998/1999
5,CF Extremadura,Zaragoza,0:2,2,Zaragoza,1998/1999
5,Celta,Athletic,3:2,1,Celta,1998/1999
5,Espanyol,Villarreal,1:1,0,Empate,1998/1999
5,Real Oviedo,Atlético,3:1,2,Real Oviedo,1998/1999
5,UD Salamanca,Valladolid,1:0,1,UD Salamanca,1998/1999
6,Barcelona,UD Salamanca,1:1,0,Empate,1998/1999
6,Zaragoza,Real Madrid,3:4,1,Real Madrid,1998/1999
6,Villarreal,Real Sociedad,1:1,0,Empate,1998/1999
6,Betis,Celta,0:3,3,Celta,1998/1999
6,Atlético,Tenerife,2:0,2,Atlético,1998/1999
6,Athletic,Valencia,2:0,2,Athletic,1998/1999
6,Deportivo,Real Oviedo,4:0,4,Deportivo,1998/1999
6,Valladolid,Espanyol,2:1,1,Valladolid,1998/1999
6,Real Racing,CF Extremadura,3:1,2,Real Racing,1998/1999
6,Mallorca,Alavés,2:1,1,Mallorca,1998/1999
7,Celta,Zaragoza,2:0,2,Celta,1998/1999
7,Valencia,Betis,5:1,4,Valencia,1998/1999
7,Alavés,CF Extremadura,0:1,1,CF Extremadura,1998/1999
7,UD Salamanca,Athletic,2:1,1,UD Salamanca,1998/1999
7,Espanyol,Barcelona,1:2,1,Barcelona,1998/1999
7,Real Sociedad,Valladolid,1:0,1,Real Sociedad,1998/1999
7,Tenerife,Deportivo,1:1,0,Empate,1998/1999
7,Mallorca,Atlético,4:0,4,Mallorca,1998/1999
7,Real Oviedo,Villarreal,0:0,0,Empate,1998/1999
7,Real Madrid,Real Racing,2:2,0,Empate,1998/1999
8,Athletic,Espanyol,2:2,0,Empate,1998/1999
8,CF Extremadura,Real Madrid,1:5,4,Real Madrid,1998/1999
8,Real Racing,Celta,2:2,0,Empate,1998/1999
