Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Athletic,Real Racing,1:0,1,Athletic,1976/1977
1,Sevilla,Elche,0:0,0,Empate,1976/1977
1,Zaragoza,Real Sociedad,1:1,0,Empate,1976/1977
1,UD Salamanca,Real Madrid,0:1,1,Real Madrid,1976/1977
1,Burgos CF,Espanyol,1:2,1,Espanyol,1976/1977
1,Hércules CF,Betis,1:0,1,Hércules CF,1976/1977
1,Valencia,Celta,2:0,2,Valencia,1976/1977
1,Barcelona,Las Palmas,4:0,4,Barcelona,1976/1977
1,Atlético,Málaga,2:0,2,Atlético,1976/1977
2,Betis,Sevilla,0:1,1,Sevilla,1976/1977
2,Elche,Burgos CF,0:0,0,Empate,1976/1977
2,Las Palmas,Hércules CF,1:0,1,Las Palmas,1976/1977
2,Real Sociedad,Valencia,2:2,0,Empate,1976/1977
2,Málaga,UD Salamanca,1:0,1,Málaga,1976/1977
2,Espanyol,Zaragoza,2:0,2,Espanyol,1976/1977
2,Celta,Atlético,1:0,1,Celta,1976/1977
2,Real Madrid,Athletic,2:3,1,Athletic,1976/1977
2,Real Racing,Barcelona,1:0,1,Real Racing,1976/1977
3,Hércules CF,Real Racing,2:0,2,Hércules CF,1976/1977
3,Valencia,Espanyol,4:1,3,Valencia,1976/1977
3,Atlético,UD Salamanca,2:1,1,Atlético,1976/1977
3,Zaragoza,Elche,5:3,2,Zaragoza,1976/1977
3,Athletic,Málaga,1:1,0,Empate,1976/1977
3,Barcelona,Real Madrid,3:1,2,Barcelona,1976/1977
3,Celta,Real Sociedad,1:0,1,Celta,1976/1977
3,Burgos CF,Betis,2:1,1,Burgos CF,1976/1977
3,Sevilla,Las Palmas,2:1,1,Sevilla,1976/1977
4,Real Sociedad,Atlético,2:0,2,Real Sociedad,1976/1977
4,Málaga,Barcelona,1:0,1,Málaga,1976/1977
4,Real Racing,Sevilla,2:0,2,Real Racing,1976/1977
4,Las Palmas,Burgos CF,4:1,3,Las Palmas,1976/1977
4,Real Madrid,Hércules CF,4:0,4,Real Madrid,1976/1977
4,Betis,Zaragoza,2:1,1,Betis,1976/1977
4,Elche,Valencia,1:4,3,Valencia,1976/1977
4,UD Salamanca,Athletic,3:0,3,UD Salamanca,1976/1977
4,Espanyol,Celta,2:0,2,Espanyol,1976/1977
5,Atlético,Athletic,2:1,1,Atlético,1976/1977
5,Burgos CF,Real Racing,1:1,0,Empate,1976/1977
5,Barcelona,UD Salamanca,4:1,3,Barcelona,1976/1977
5,Celta,Elche,1:1,0,Empate,1976/1977
5,Hércules CF,Málaga,1:0,1,Hércules CF,1976/1977
5,Sevilla,Real Madrid,1:1,0,Empate,1976/1977
5,Real Sociedad,Espanyol,3:3,0,Empate,1976/1977
5,Valencia,Betis,2:2,0,Empate,1976/1977
5,Zaragoza,Las Palmas,2:1,1,Zaragoza,1976/1977
6,Real Madrid,Burgos CF,1:0,1,Real Madrid,1976/1977
6,Las Palmas,Valencia,2:1,1,Las Palmas,1976/1977
6,Athletic,Barcelona,1:3,2,Barcelona,1976/1977
6,Espanyol,Atlético,1:4,3,Atlético,1976/1977
6,UD Salamanca,Hércules CF,1:0,1,UD Salamanca,1976/1977
6,Betis,Celta,1:0,1,Betis,1976/1977
6,Real Racing,Zaragoza,1:0,1,Real Racing,1976/1977
6,Málaga,Sevilla,0:0,0,Empate,1976/1977
6,Elche,Real Sociedad,2:0,2,Elche,1976/1977
7,Real Sociedad,Betis,3:0,3,Real Sociedad,1976/1977
7,Hércules CF,Athletic,0:0,0,Empate,1976/1977
7,Espanyol,Elche,2:0,2,Espanyol,1976/1977
7,Burgos CF,Málaga,3:0,3,Burgos CF,1976/1977
7,Sevilla,UD Salamanca,2:0,2,Sevilla,1976/1977
7,Atlético,Barcelona,3:1,2,Atlético,1976/1977
7,Zaragoza,Real Madrid,2:4,2,Real Madrid,1976/1977
7,Valencia,Real Racing,4:2,2,Valencia,1976/1977
7,Celta,Las Palmas,1:0,1,Celta,1976/1977
8,Athletic,Sevilla,4:0,4,Athletic,1976/1977
8,Real Madrid,Valencia,2:0,2,Real Madrid,1976/1977
8,Elche,Atlético,0:1,1,Atlético,1976/1977
8,UD Salamanca,Burgos CF,3:1,2,UD Salamanca,1976/1977
8,Barcelona,Hércules CF,1:1,0,Empate,1976/1977
8,Real Racing,Celta,1:0,1,Real Racing,1976/1977
8,Las Palmas,Real Sociedad,2:0,2,Las Palmas,1976/1977
8,Betis,Espanyol,5:1,4,Betis,1976/1977
8,Málaga,Zaragoza,2:1,1,Málaga,1976/1977
9,Elche,Betis,2:0,2,Elche,1976/1977
9,Valencia,Málaga,3:1,2,Valencia,1976/1977
9,Zaragoza,UD Salamanca,2:0,2,Zaragoza,1976/1977
9,Atlético,Hércules CF,1:0,1,Atlético,1976/1977
9,Celta,Real Madrid,2:0,2,Celta,1976/1977
9,Espanyol,Las Palmas,2:0,2,Espanyol,1976/1977
9,Burgos CF,Athletic,2:2,0,Empate,1976/1977
9,Sevilla,Barcelona,0:1,1,Barcelona,1976/1977
9,Real Sociedad,Real Racing,3:1,2,Real Sociedad,1976/1977
10,Hércules CF,Sevilla,0:0,0,Empate,1976/1977
10,Barcelona,Burgos CF,3:0,3,Barcelona,1976/1977
10,Las Palmas,Elche,0:0,0,Empate,1976/1977
10,Málaga,Celta,1:1,0,Empate,1976/1977
10,Real Madrid,Real Sociedad,2:2,0,Empate,1976/1977
10,Betis,Atlético,1:0,1,Betis,1976/1977
10,UD Salamanca,Valencia,0:0,0,Empate,1976/1977
10,Real Racing,Espanyol,2:2,0,Empate,1976/1977
10,Athletic,Zaragoza,3:1,2,Athletic,1976/1977
11,Real Sociedad,Málaga,1:0,1,Real Sociedad,1976/1977
11,Atlético,Sevilla,3:3,0,Empate,1976/1977
11,Celta,UD Salamanca,0:1,1,UD Salamanca,1976/1977
11,Burgos CF,Hércules CF,1:1,0,Empate,1976/1977
11,Espanyol,Real Madrid,4:1,3,Espanyol,1976/1977
11,Valencia,Athletic,2:0,2,Valencia,1976/1977
11,Zaragoza,Barcelona,0:0,0,Empate,1976/1977
11,Elche,Real Racing,4:1,3,Elche,1976/1977
11,Betis,Las Palmas,2:2,0,Empate,1976/1977
12,Las Palmas,Atlético,1:1,0,Empate,1976/1977
12,UD Salamanca,Real Sociedad,1:1,0,Empate,1976/1977
12,Sevilla,Burgos CF,2:0,2,Sevilla,1976/1977
12,Real Madrid,Elche,5:2,3,Real Madrid,1976/1977
12,Athletic,Celta,2:2,0,Empate,1976/1977
12,Hércules CF,Zaragoza,1:1,0,Empate,1976/1977
12,Barcelona,Valencia,6:1,5,Barcelona,1976/1977
12,Málaga,Espanyol,1:1,0,Empate,1976/1977
12,Real Racing,Betis,4:3,1,Real Racing,1976/1977
13,Las Palmas,Real Racing,4:1,3,Las Palmas,1976/1977
13,Elche,Málaga,3:0,3,Elche,1976/1977
13,Zaragoza,Sevilla,0:0,0,Empate,1976/1977
13,Valencia,Hércules CF,3:1,2,Valencia,1976/1977
13,Atlético,Burgos CF,0:3,3,Burgos CF,1976/1977
13,Celta,Barcelona,0:0,0,Empate,1976/1977
13,Betis,Real Madrid,2:0,2,Betis,1976/1977
