Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Numancia,Betis,1:1,0,Empate,2004/2005
1,Atlético,Málaga,2:0,2,Atlético,2004/2005
1,Espanyol,Deportivo,1:1,0,Empate,2004/2005
1,Osasuna,Athletic,1:1,0,Empate,2004/2005
1,Mallorca,Real Madrid,0:1,1,Real Madrid,2004/2005
1,Zaragoza,Getafe,3:1,2,Zaragoza,2004/2005
1,Sevilla,Albacete,1:0,1,Sevilla,2004/2005
1,Real Sociedad,Levante,1:1,0,Empate,2004/2005
1,Real Racing,Barcelona,0:2,2,Barcelona,2004/2005
1,Valencia,Villarreal,2:1,1,Valencia,2004/2005
2,Athletic,Valencia,2:2,0,Empate,2004/2005
2,Real Madrid,Numancia,1:0,1,Real Madrid,2004/2005
2,Barcelona,Sevilla,2:0,2,Barcelona,2004/2005
2,Deportivo,Osasuna,1:3,2,Osasuna,2004/2005
2,Betis,Espanyol,1:4,3,Espanyol,2004/2005
2,Getafe,Mallorca,1:2,1,Mallorca,2004/2005
2,Málaga,Zaragoza,0:0,0,Empate,2004/2005
2,Levante,Real Racing,3:1,2,Levante,2004/2005
2,Villarreal,Real Sociedad,0:0,0,Empate,2004/2005
2,Albacete,Atlético,0:2,2,Atlético,2004/2005
3,Osasuna,Betis,3:2,1,Osasuna,2004/2005
3,Espanyol,Real Madrid,1:0,1,Espanyol,2004/2005
3,Valencia,Real Sociedad,3:1,2,Valencia,2004/2005
3,Numancia,Getafe,1:0,1,Numancia,2004/2005
3,Mallorca,Málaga,1:2,1,Málaga,2004/2005
3,Zaragoza,Albacete,4:3,1,Zaragoza,2004/2005
3,Sevilla,Levante,3:0,3,Sevilla,2004/2005
3,Real Racing,Villarreal,1:1,0,Empate,2004/2005
3,Atlético,Barcelona,1:1,0,Empate,2004/2005
3,Athletic,Deportivo,1:2,1,Deportivo,2004/2005
4,Real Madrid,Osasuna,1:0,1,Real Madrid,2004/2005
4,Albacete,Mallorca,0:0,0,Empate,2004/2005
4,Betis,Athletic,2:1,1,Betis,2004/2005
4,Real Sociedad,Real Racing,0:1,1,Real Racing,2004/2005
4,Getafe,Espanyol,1:0,1,Getafe,2004/2005
4,Levante,Atlético,1:0,1,Levante,2004/2005
4,Villarreal,Sevilla,0:0,0,Empate,2004/2005
4,Málaga,Numancia,4:1,3,Málaga,2004/2005
4,Deportivo,Valencia,1:5,4,Valencia,2004/2005
4,Barcelona,Zaragoza,4:1,3,Barcelona,2004/2005
5,Atlético,Villarreal,1:0,1,Atlético,2004/2005
5,Athletic,Real Madrid,2:1,1,Athletic,2004/2005
5,Deportivo,Betis,1:1,0,Empate,2004/2005
5,Espanyol,Málaga,1:0,1,Espanyol,2004/2005
5,Valencia,Real Racing,2:0,2,Valencia,2004/2005
5,Zaragoza,Levante,4:3,1,Zaragoza,2004/2005
5,Osasuna,Getafe,2:1,1,Osasuna,2004/2005
5,Numancia,Albacete,0:0,0,Empate,2004/2005
5,Mallorca,Barcelona,1:3,2,Barcelona,2004/2005
5,Sevilla,Real Sociedad,2:1,1,Sevilla,2004/2005
6,Betis,Valencia,1:1,0,Empate,2004/2005
6,Real Sociedad,Atlético,1:0,1,Real Sociedad,2004/2005
6,Albacete,Espanyol,1:0,1,Albacete,2004/2005
6,Real Racing,Sevilla,0:0,0,Empate,2004/2005
6,Getafe,Athletic,3:1,2,Getafe,2004/2005
6,Levante,Mallorca,2:0,2,Levante,2004/2005
6,Villarreal,Zaragoza,2:0,2,Villarreal,2004/2005
6,Málaga,Osasuna,2:0,2,Málaga,2004/2005
6,Barcelona,Numancia,1:0,1,Barcelona,2004/2005
6,Real Madrid,Deportivo,0:1,1,Deportivo,2004/2005
7,Deportivo,Getafe,2:1,1,Deportivo,2004/2005
7,Betis,Real Madrid,1:1,0,Empate,2004/2005
7,Espanyol,Barcelona,0:1,1,Barcelona,2004/2005
7,Athletic,Málaga,1:0,1,Athletic,2004/2005
7,Zaragoza,Real Sociedad,2:1,1,Zaragoza,2004/2005
7,Mallorca,Villarreal,1:1,0,Empate,2004/2005
7,Numancia,Levante,1:3,2,Levante,2004/2005
7,Atlético,Real Racing,1:0,1,Atlético,2004/2005
7,Osasuna,Albacete,3:2,1,Osasuna,2004/2005
7,Valencia,Sevilla,1:2,1,Sevilla,2004/2005
