Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
6,Zaragoza,UD Salamanca,1:2,1,UD Salamanca,1979/1980
6,Athletic,Málaga,3:1,2,Athletic,1979/1980
6,Rayo,Sporting,1:2,1,Sporting,1979/1980
6,Atlético,Espanyol,1:1,0,Empate,1979/1980
6,AD Almería,Real Sociedad,0:0,0,Empate,1979/1980
7,Málaga,Valencia,2:1,1,Málaga,1979/1980
7,Burgos CF,Rayo,1:1,0,Empate,1979/1980
7,Atlético,Las Palmas,0:0,0,Empate,1979/1980
7,Hércules CF,AD Almería,4:0,4,Hércules CF,1979/1980
7,Sevilla,Athletic,3:1,2,Sevilla,1979/1980
7,Sporting,Barcelona,4:1,3,Sporting,1979/1980
7,Espanyol,Real Madrid,0:0,0,Empate,1979/1980
7,UD Salamanca,Betis,3:0,3,UD Salamanca,1979/1980
7,Real Sociedad,Zaragoza,2:1,1,Real Sociedad,1979/1980
8,Barcelona,Burgos CF,1:0,1,Barcelona,1979/1980
8,Real Madrid,UD Salamanca,2:0,2,Real Madrid,1979/1980
8,Las Palmas,Espanyol,1:0,1,Las Palmas,1979/1980
8,Athletic,Atlético,2:1,1,Athletic,1979/1980
8,Zaragoza,Hércules CF,1:0,1,Zaragoza,1979/1980
8,Rayo,Málaga,5:1,4,Rayo,1979/1980
8,AD Almería,Sporting,0:0,0,Empate,1979/1980
8,Valencia,Sevilla,2:1,1,Valencia,1979/1980
8,Betis,Real Sociedad,1:1,0,Empate,1979/1980
9,Las Palmas,Athletic,1:1,0,Empate,1979/1980
9,Atlético,Valencia,0:1,1,Valencia,1979/1980
9,Espanyol,UD Salamanca,1:1,0,Empate,1979/1980
9,Burgos CF,AD Almería,2:1,1,Burgos CF,1979/1980
9,Sevilla,Rayo,1:1,0,Empate,1979/1980
9,Sporting,Zaragoza,1:4,3,Zaragoza,1979/1980
9,Málaga,Barcelona,0:0,0,Empate,1979/1980
9,Real Sociedad,Real Madrid,4:0,4,Real Sociedad,1979/1980
9,Hércules CF,Betis,1:1,0,Empate,1979/1980
10,UD Salamanca,Real Sociedad,0:1,1,Real Sociedad,1979/1980
10,Zaragoza,Burgos CF,5:0,5,Zaragoza,1979/1980
10,Real Madrid,Hércules CF,5:0,5,Real Madrid,1979/1980
10,AD Almería,Málaga,3:2,1,AD Almería,1979/1980
10,Valencia,Las Palmas,4:0,4,Valencia,1979/1980
10,Barcelona,Sevilla,0:0,0,Empate,1979/1980
10,Rayo,Atlético,4:1,3,Rayo,1979/1980
10,Athletic,Espanyol,2:0,2,Athletic,1979/1980
10,Betis,Sporting,1:0,1,Betis,1979/1980
11,Hércules CF,UD Salamanca,4:0,4,Hércules CF,1979/1980
11,Espanyol,Real Sociedad,1:2,1,Real Sociedad,1979/1980
11,Sevilla,AD Almería,3:1,2,Sevilla,1979/1980
11,Las Palmas,Rayo,3:0,3,Las Palmas,1979/1980
11,Sporting,Real Madrid,1:1,0,Empate,1979/1980
11,Athletic,Valencia,4:0,4,Athletic,1979/1980
11,Atlético,Barcelona,2:1,1,Atlético,1979/1980
11,Burgos CF,Betis,1:1,0,Empate,1979/1980
11,Málaga,Zaragoza,1:1,0,Empate,1979/1980
12,Zaragoza,Sevilla,1:0,1,Zaragoza,1979/1980
12,Real Madrid,Burgos CF,2:1,1,Real Madrid,1979/1980
12,Real Sociedad,Hércules CF,1:1,0,Empate,1979/1980
12,Betis,Málaga,2:1,1,Betis,1979/1980
12,Barcelona,Las Palmas,1:0,1,Barcelona,1979/1980
12,AD Almería,Atlético,2:1,1,AD Almería,1979/1980
12,Valencia,Espanyol,5:1,4,Valencia,1979/1980
12,Rayo,Athletic,2:1,1,Rayo,1979/1980
12,UD Salamanca,Sporting,0:1,1,Sporting,1979/1980
13,Las Palmas,AD Almería,3:2,1,Las Palmas,1979/1980
13,Sevilla,Betis,2:1,1,Sevilla,1979/1980
13,Atlético,Zaragoza,3:0,3,Atlético,1979/1980
13,Espanyol,Hércules CF,0:0,0,Empate,1979/1980
13,Valencia,Rayo,2:1,1,Valencia,1979/1980
13,Athletic,Barcelona,2:1,1,Athletic,1979/1980
13,Málaga,Real Madrid,1:4,3,Real Madrid,1979/1980
13,Sporting,Real Sociedad,0:1,1,Real Sociedad,1979/1980
13,Burgos CF,UD Salamanca,2:0,2,Burgos CF,1979/1980
14,Betis,Atlético,0:0,0,Empate,1979/1980
14,Real Sociedad,Burgos CF,2:2,0,Empate,1979/1980
14,UD Salamanca,Málaga,3:0,3,UD Salamanca,1979/1980
14,Hércules CF,Sporting,1:1,0,Empate,1979/1980
14,Real Madrid,Sevilla,2:0,2,Real Madrid,1979/1980
14,Barcelona,Valencia,2:1,1,Barcelona,1979/1980
14,Rayo,Espanyol,2:2,0,Empate,1979/1980
14,AD Almería,Athletic,4:2,2,AD Almería,1979/1980
14,Zaragoza,Las Palmas,4:0,4,Zaragoza,1979/1980
15,Las Palmas,Betis,1:0,1,Las Palmas,1979/1980
15,Espanyol,Sporting,1:0,1,Espanyol,1979/1980
15,Burgos CF,Hércules CF,1:1,0,Empate,1979/1980
15,Valencia,AD Almería,1:1,0,Empate,1979/1980
15,Málaga,Real Sociedad,0:0,0,Empate,1979/1980
15,Rayo,Barcelona,0:0,0,Empate,1979/1980
15,Atlético,Real Madrid,1:1,0,Empate,1979/1980
15,Sevilla,UD Salamanca,2:0,2,Sevilla,1979/1980
15,Athletic,Zaragoza,3:1,2,Athletic,1979/1980
16,Real Madrid,Las Palmas,3:1,2,Real Madrid,1979/1980
16,AD Almería,Rayo,3:3,0,Empate,1979/1980
16,Hércules CF,Málaga,1:0,1,Hércules CF,1979/1980
16,Real Sociedad,Sevilla,2:0,2,Real Sociedad,1979/1980
16,UD Salamanca,Atlético,1:1,0,Empate,1979/1980
16,Zaragoza,Valencia,1:1,0,Empate,1979/1980
16,Betis,Athletic,0:0,0,Empate,1979/1980
16,Espanyol,Barcelona,2:0,2,Espanyol,1979/1980
16,Sporting,Burgos CF,2:0,2,Sporting,1979/1980
17,Barcelona,AD Almería,2:0,2,Barcelona,1979/1980
17,Athletic,Real Madrid,3:0,3,Athletic,1979/1980
17,Burgos CF,Espanyol,0:0,0,Empate,1979/1980
17,Atlético,Real Sociedad,1:1,0,Empate,1979/1980
17,Rayo,Zaragoza,0:1,1,Zaragoza,1979/1980
17,Valencia,Betis,2:2,0,Empate,1979/1980
17,Málaga,Sporting,0:3,3,Sporting,1979/1980
17,Sevilla,Hércules CF,2:1,1,Sevilla,1979/1980
17,Las Palmas,UD Salamanca,1:0,1,Las Palmas,1979/1980
18,Sevilla,Sporting,1:0,1,Sevilla,1979/1980
18,Valencia,Real Madrid,2:0,2,Valencia,1979/1980
18,AD Almería,Espanyol,1:1,0,Empate,1979/1980
18,Las Palmas,Real Sociedad,2:2,0,Empate,1979/1980
18,Barcelona,Zaragoza,2:0,2,Barcelona,1979/1980
18,Rayo,Betis,0:1,1,Betis,1979/1980
18,Atlético,Hércules CF,2:1,1,Atlético,1979/1980
18,Athletic,UD Salamanca,2:0,2,Athletic,1979/1980
18,Málaga,Burgos CF,3:1,2,Málaga,1979/1980
19,Real Sociedad,Athletic,4:0,4,Real Sociedad,1979/1980
19,Zaragoza,AD Almería,0:0,0,Empate,1979/1980
19,Real Madrid,Rayo,7:0,7,Real Madrid,1979/1980
19,Espanyol,Málaga,1:1,0,Empate,1979/1980
19,Hércules CF,Las Palmas,1:0,1,Hércules CF,1979/1980
19,Burgos CF,Sevilla,1:0,1,Burgos CF,1979/1980
19,UD Salamanca,Valencia,1:1,0,Empate,1979/1980
19,Betis,Barcelona,2:1,1,Betis,1979/1980
19,Sporting,Atlético,0:0,0,Empate,1979/1980
20,Sevilla,Málaga,3:1,2,Sevilla,1979/1980
20,Zaragoza,Espanyol,1:1,0,Empate,1979/1980
20,Atlético,Burgos CF,1:0,1,Atlético,1979/1980
20,Rayo,UD Salamanca,1:2,1,UD Salamanca,1979/1980
20,Athletic,Hércules CF,2:1,1,Athletic,1979/1980
20,Barcelona,Real Madrid,0:2,2,Real Madrid,1979/1980
20,Valencia,Real Sociedad,0:0,0,Empate,1979/1980
20,AD Almería,Betis,1:1,0,Empate,1979/1980
20,Las Palmas,Sporting,4:2,2,Las Palmas,1979/1980
21,Espanyol,Sevilla,1:0,1,Espanyol,1979/1980
21,Real Madrid,AD Almería,4:1,3,Real Madrid,1979/1980
21,Real Sociedad,Rayo,4:0,4,Real Sociedad,1979/1980
21,Betis,Zaragoza,1:0,1,Betis,1979/1980
21,Málaga,Atlético,1:0,1,Málaga,1979/1980
21,Hércules CF,Valencia,1:1,0,Empate,1979/1980
21,Sporting,Athletic,2:0,2,Sporting,1979/1980
21,UD Salamanca,Barcelona,1:1,0,Empate,1979/1980
21,Burgos CF,Las Palmas,2:2,0,Empate,1979/1980
22,Barcelona,Real Sociedad,0:0,0,Empate,1979/1980
22,Betis,Espanyol,2:0,2,Betis,1979/1980
22,Athletic,Burgos CF,1:0,1,Athletic,1979/1980
22,AD Almería,UD Salamanca,2:0,2,AD Almería,1979/1980
22,Rayo,Hércules CF,2:1,1,Rayo,1979/1980
22,Las Palmas,Málaga,1:1,0,Empate,1979/1980
22,Zaragoza,Real Madrid,0:1,1,Real Madrid,1979/1980
22,Atlético,Sevilla,3:2,1,Atlético,1979/1980
22,Valencia,Sporting,3:1,2,Valencia,1979/1980
23,Real Madrid,Betis,1:1,0,Empate,1979/1980
23,Burgos CF,Valencia,1:1,0,Empate,1979/1980
23,Real Sociedad,AD Almería,1:0,1,Real Sociedad,1979/1980
23,Sporting,Rayo,1:0,1,Sporting,1979/1980
23,Sevilla,Las Palmas,0:1,1,Las Palmas,1979/1980
23,Espanyol,Atlético,0:1,1,Atlético,1979/1980
23,Málaga,Athletic,1:0,1,Málaga,1979/1980
23,Hércules CF,Barcelona,1:1,0,Empate,1979/1980
23,UD Salamanca,Zaragoza,0:1,1,Zaragoza,1979/1980
24,Betis,UD Salamanca,2:0,2,Betis,1979/1980
24,Athletic,Sevilla,4:3,1,Athletic,1979/1980
24,Las Palmas,Atlético,4:2,2,Las Palmas,1979/1980
24,Real Madrid,Espanyol,2:0,2,Real Madrid,1979/1980
24,AD Almería,Hércules CF,2:0,2,AD Almería,1979/1980
24,Valencia,Málaga,3:1,2,Valencia,1979/1980
24,Rayo,Burgos CF,5:2,3,Rayo,1979/1980
24,Barcelona,Sporting,0:0,0,Empate,1979/1980
24,Zaragoza,Real Sociedad,0:2,2,Real Sociedad,1979/1980
25,Sevilla,Valencia,2:1,1,Sevilla,1979/1980
25,Sporting,AD Almería,1:0,1,Sporting,1979/1980
25,Málaga,Rayo,1:3,2,Rayo,1979/1980
25,Espanyol,Las Palmas,0:1,1,Las Palmas,1979/1980
25,Hércules CF,Zaragoza,3:1,2,Hércules CF,1979/1980
25,Atlético,Athletic,0:1,1,Athletic,1979/1980
25,Burgos CF,Barcelona,0:0,0,Empate,1979/1980
25,UD Salamanca,Real Madrid,1:1,0,Empate,1979/1980
25,Real Sociedad,Betis,0:0,0,Empate,1979/1980
26,Real Madrid,Real Sociedad,2:2,0,Empate,1979/1980
26,AD Almería,Burgos CF,2:0,2,AD Almería,1979/1980
26,Betis,Hércules CF,2:0,2,Betis,1979/1980
26,Barcelona,Málaga,3:0,3,Barcelona,1979/1980
26,Athletic,Las Palmas,3:0,3,Athletic,1979/1980
26,Rayo,Sevilla,1:1,0,Empate,1979/1980
26,Valencia,Atlético,2:1,1,Valencia,1979/1980
26,UD Salamanca,Espanyol,2:0,2,UD Salamanca,1979/1980
26,Zaragoza,Sporting,1:0,1,Zaragoza,1979/1980
27,Sporting,Betis,3:1,2,Sporting,1979/1980
27,Las Palmas,Valencia,2:1,1,Las Palmas,1979/1980
27,Sevilla,Barcelona,3:1,2,Sevilla,1979/1980
27,Atlético,Rayo,2:1,1,Atlético,1979/1980
27,Real Sociedad,UD Salamanca,1:0,1,Real Sociedad,1979/1980
27,Espanyol,Athletic,0:0,0,Empate,1979/1980
27,Hércules CF,Real Madrid,0:0,0,Empate,1979/1980
27,Burgos CF,Zaragoza,0:1,1,Zaragoza,1979/1980
27,Málaga,AD Almería,0:1,1,AD Almería,1979/1980
28,Valencia,Athletic,2:0,2,Valencia,1979/1980
28,Real Madrid,Sporting,1:0,1,Real Madrid,1979/1980
28,Zaragoza,Málaga,3:1,2,Zaragoza,1979/1980
28,Barcelona,Atlético,1:0,1,Barcelona,1979/1980
28,Betis,Burgos CF,3:1,2,Betis,1979/1980
28,UD Salamanca,Hércules CF,2:1,1,UD Salamanca,1979/1980
28,Real Sociedad,Espanyol,1:0,1,Real Sociedad,1979/1980
28,Rayo,Las Palmas,1:0,1,Rayo,1979/1980
28,AD Almería,Sevilla,2:2,0,Empate,1979/1980
29,Las Palmas,Barcelona,0:1,1,Barcelona,1979/1980
29,Hércules CF,Real Sociedad,0:0,0,Empate,1979/1980
29,Atlético,AD Almería,4:1,3,Atlético,1979/1980
29,Athletic,Rayo,4:1,3,Athletic,1979/1980
29,Sporting,UD Salamanca,0:0,0,Empate,1979/1980
29,Sevilla,Zaragoza,2:1,1,Sevilla,1979/1980
29,Espanyol,Valencia,1:1,0,Empate,1979/1980
29,Burgos CF,Real Madrid,1:2,1,Real Madrid,1979/1980
29,Málaga,Betis,1:0,1,Málaga,1979/1980
30,Real Madrid,Málaga,2:1,1,Real Madrid,1979/1980
30,Betis,Sevilla,4:0,4,Betis,1979/1980
30,Zaragoza,Atlético,0:0,0,Empate,1979/1980
30,AD Almería,Las Palmas,3:0,3,AD Almería,1979/1980
30,UD Salamanca,Burgos CF,1:3,2,Burgos CF,1979/1980
30,Hércules CF,Espanyol,0:1,1,Espanyol,1979/1980
30,Barcelona,Athletic,1:0,1,Barcelona,1979/1980
30,Rayo,Valencia,1:0,1,Rayo,1979/1980
30,Real Sociedad,Sporting,4:1,3,Real Sociedad,1979/1980
31,Sporting,Hércules CF,0:0,0,Empate,1979/1980
31,Las Palmas,Zaragoza,0:0,0,Empate,1979/1980
31,Valencia,Barcelona,1:1,0,Empate,1979/1980
31,Athletic,AD Almería,3:0,3,Athletic,1979/1980
31,Espanyol,Rayo,1:0,1,Espanyol,1979/1980
31,Burgos CF,Real Sociedad,1:3,2,Real Sociedad,1979/1980
31,Sevilla,Real Madrid,1:1,0,Empate,1979/1980
31,Atlético,Betis,3:1,2,Atlético,1979/1980
31,Málaga,UD Salamanca,0:3,3,UD Salamanca,1979/1980
32,UD Salamanca,Sevilla,2:1,1,UD Salamanca,1979/1980
32,Betis,Las Palmas,3:0,3,Betis,1979/1980
32,Real Sociedad,Málaga,3:1,2,Real Sociedad,1979/1980
32,Barcelona,Rayo,2:1,1,Barcelona,1979/1980
32,AD Almería,Valencia,1:0,1,AD Almería,1979/1980
32,Sporting,Espanyol,2:0,2,Sporting,1979/1980
32,Zaragoza,Athletic,1:0,1,Zaragoza,1979/1980
32,Hércules CF,Burgos CF,3:0,3,Hércules CF,1979/1980
32,Real Madrid,Atlético,4:0,4,Real Madrid,1979/1980
33,Valencia,Zaragoza,3:0,3,Valencia,1979/1980
33,Burgos CF,Sporting,0:3,3,Sporting,1979/1980
33,Rayo,AD Almería,1:2,1,AD Almería,1979/1980
33,Málaga,Hércules CF,0:2,2,Hércules CF,1979/1980
33,Athletic,Betis,2:2,0,Empate,1979/1980
33,Sevilla,Real Sociedad,2:1,1,Sevilla,1979/1980
33,Barcelona,Espanyol,3:1,2,Barcelona,1979/1980
33,Las Palmas,Real Madrid,1:2,1,Real Madrid,1979/1980
33,Atlético,UD Salamanca,0:1,1,UD Salamanca,1979/1980
34,Zaragoza,Rayo,3:2,1,Zaragoza,1979/1980
34,AD Almería,Barcelona,1:1,0,Empate,1979/1980
34,Real Madrid,Athletic,3:1,2,Real Madrid,1979/1980
34,Betis,Valencia,3:0,3,Betis,1979/1980
34,Real Sociedad,Atlético,2:0,2,Real Sociedad,1979/1980
34,Hércules CF,Sevilla,0:1,1,Sevilla,1979/1980
34,UD Salamanca,Las Palmas,2:0,2,UD Salamanca,1979/1980
34,Sporting,Málaga,0:1,1,Málaga,1979/1980
34,Espanyol,Burgos CF,1:0,1,Espanyol,1979/1980
