Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Sporting,Betis,2:0,2,Sporting,1980/1981
1,Espanyol,Hércules CF,2:1,1,Espanyol,1980/1981
1,Sevilla,UD Salamanca,1:0,1,Sevilla,1980/1981
1,Valencia,Real Sociedad,3:2,1,Valencia,1980/1981
1,AD Almería,Real Madrid,1:2,1,Real Madrid,1980/1981
1,Real Murcia,Barcelona,1:2,1,Barcelona,1980/1981
1,Athletic,Zaragoza,0:1,1,Zaragoza,1980/1981
1,Osasuna,Las Palmas,1:0,1,Osasuna,1980/1981
1,Atlético,Valladolid,5:2,3,Atlético,1980/1981
2,Las Palmas,Atlético,1:1,0,Empate,1980/1981
2,UD Salamanca,Real Murcia,0:3,3,Real Murcia,1980/1981
2,Valencia,Betis,3:1,2,Valencia,1980/1981
2,Barcelona,Espanyol,3:1,2,Barcelona,1980/1981
2,Real Sociedad,Osasuna,2:1,1,Real Sociedad,1980/1981
2,Valladolid,AD Almería,0:0,0,Empate,1980/1981
2,Hércules CF,Sporting,1:1,0,Empate,1980/1981
2,Zaragoza,Sevilla,2:0,2,Zaragoza,1980/1981
2,Real Madrid,Athletic,7:1,6,Real Madrid,1980/1981
3,Espanyol,UD Salamanca,2:1,1,Espanyol,1980/1981
3,Osasuna,Betis,1:2,1,Betis,1980/1981
3,Sevilla,Real Madrid,2:0,2,Sevilla,1980/1981
3,Atlético,AD Almería,2:1,1,Atlético,1980/1981
3,Valencia,Hércules CF,0:2,2,Hércules CF,1980/1981
3,Athletic,Valladolid,4:1,3,Athletic,1980/1981
3,Sporting,Barcelona,2:1,1,Sporting,1980/1981
3,Las Palmas,Real Sociedad,0:3,3,Real Sociedad,1980/1981
3,Real Murcia,Zaragoza,0:1,1,Zaragoza,1980/1981
4,Real Sociedad,Atlético,2:2,0,Empate,1980/1981
4,Barcelona,Valencia,0:3,3,Valencia,1980/1981
4,Valladolid,Sevilla,2:3,1,Sevilla,1980/1981
4,Real Madrid,Real Murcia,4:0,4,Real Madrid,1980/1981
4,Hércules CF,Osasuna,0:0,0,Empate,1980/1981
4,Betis,Las Palmas,4:1,3,Betis,1980/1981
4,Zaragoza,Espanyol,2:1,1,Zaragoza,1980/1981
4,AD Almería,Athletic,1:1,0,Empate,1980/1981
4,UD Salamanca,Sporting,2:2,0,Empate,1980/1981
5,Las Palmas,Hércules CF,1:1,0,Empate,1980/1981
5,Espanyol,Real Madrid,2:1,1,Espanyol,1980/1981
5,Real Sociedad,Betis,2:2,0,Empate,1980/1981
5,Sevilla,AD Almería,1:0,1,Sevilla,1980/1981
5,Valencia,UD Salamanca,3:0,3,Valencia,1980/1981
5,Real Murcia,Valladolid,0:0,0,Empate,1980/1981
5,Osasuna,Barcelona,1:0,1,Osasuna,1980/1981
5,Atlético,Athletic,2:1,1,Atlético,1980/1981
5,Sporting,Zaragoza,1:1,0,Empate,1980/1981
