Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Betis,Mallorca,0:1,1,Mallorca,1961/1962
1,Real Madrid,Elche,3:1,2,Real Madrid,1961/1962
1,Osasuna,Espanyol,2:2,0,Empate,1961/1962
1,Zaragoza,Valencia,3:0,3,Zaragoza,1961/1962
1,Real Oviedo,Atlético,0:0,0,Empate,1961/1962
1,Barcelona,Sevilla,3:2,1,Barcelona,1961/1962
1,Tenerife,Real Sociedad,4:1,3,Tenerife,1961/1962
1,Athletic,Real Racing,0:1,1,Real Racing,1961/1962
2,Atlético,Betis,1:0,1,Atlético,1961/1962
2,Valencia,Real Oviedo,3:0,3,Valencia,1961/1962
2,Sevilla,Athletic,2:1,1,Sevilla,1961/1962
2,Espanyol,Tenerife,2:0,2,Espanyol,1961/1962
2,Elche,Zaragoza,5:3,2,Elche,1961/1962
2,Real Racing,Real Madrid,0:2,2,Real Madrid,1961/1962
2,Real Sociedad,Barcelona,2:1,1,Real Sociedad,1961/1962
2,Mallorca,Osasuna,2:0,2,Mallorca,1961/1962
3,Real Madrid,Sevilla,2:1,1,Real Madrid,1961/1962
3,Betis,Valencia,3:1,2,Betis,1961/1962
3,Espanyol,Mallorca,0:2,2,Mallorca,1961/1962
3,Real Oviedo,Elche,1:1,0,Empate,1961/1962
3,Zaragoza,Real Racing,6:1,5,Zaragoza,1961/1962
3,Osasuna,Atlético,3:1,2,Osasuna,1961/1962
3,Tenerife,Barcelona,1:3,2,Barcelona,1961/1962
3,Athletic,Real Sociedad,3:3,0,Empate,1961/1962
4,Atlético,Espanyol,5:2,3,Atlético,1961/1962
4,Valencia,Osasuna,2:0,2,Valencia,1961/1962
4,Sevilla,Zaragoza,4:0,4,Sevilla,1961/1962
4,Elche,Betis,1:1,0,Empate,1961/1962
4,Real Racing,Real Oviedo,3:0,3,Real Racing,1961/1962
4,Real Sociedad,Real Madrid,0:1,1,Real Madrid,1961/1962
4,Barcelona,Athletic,4:2,2,Barcelona,1961/1962
4,Tenerife,Mallorca,3:0,3,Tenerife,1961/1962
5,Real Madrid,Barcelona,2:0,2,Real Madrid,1961/1962
5,Mallorca,Atlético,0:3,3,Atlético,1961/1962
5,Athletic,Tenerife,5:0,5,Athletic,1961/1962
5,Osasuna,Elche,3:0,3,Osasuna,1961/1962
5,Betis,Real Racing,1:0,1,Betis,1961/1962
5,Real Oviedo,Sevilla,1:1,0,Empate,1961/1962
5,Espanyol,Valencia,2:2,0,Empate,1961/1962
5,Zaragoza,Real Sociedad,6:3,3,Zaragoza,1961/1962
6,Atlético,Tenerife,1:0,1,Atlético,1961/1962
6,Elche,Espanyol,6:2,4,Elche,1961/1962
6,Real Racing,Osasuna,1:3,2,Osasuna,1961/1962
6,Real Sociedad,Real Oviedo,2:0,2,Real Sociedad,1961/1962
6,Valencia,Mallorca,3:1,2,Valencia,1961/1962
6,Athletic,Real Madrid,0:2,2,Real Madrid,1961/1962
6,Sevilla,Betis,1:2,1,Betis,1961/1962
6,Barcelona,Zaragoza,1:1,0,Empate,1961/1962
7,Espanyol,Real Racing,3:2,1,Espanyol,1961/1962
7,Atlético,Valencia,0:0,0,Empate,1961/1962
7,Real Oviedo,Barcelona,0:2,2,Barcelona,1961/1962
7,Mallorca,Elche,3:1,2,Mallorca,1961/1962
7,Betis,Real Sociedad,2:1,1,Betis,1961/1962
7,Zaragoza,Athletic,4:2,2,Zaragoza,1961/1962
7,Tenerife,Real Madrid,0:3,3,Real Madrid,1961/1962
7,Osasuna,Sevilla,1:3,2,Sevilla,1961/1962
8,Barcelona,Betis,6:1,5,Barcelona,1961/1962
8,Real Madrid,Zaragoza,2:1,1,Real Madrid,1961/1962
8,Real Racing,Mallorca,4:0,4,Real Racing,1961/1962
8,Real Sociedad,Osasuna,1:1,0,Empate,1961/1962
8,Sevilla,Espanyol,3:1,2,Sevilla,1961/1962
8,Elche,Atlético,1:2,1,Atlético,1961/1962
8,Tenerife,Valencia,2:1,1,Tenerife,1961/1962
8,Athletic,Real Oviedo,0:1,1,Real Oviedo,1961/1962
9,Mallorca,Sevilla,3:2,1,Mallorca,1961/1962
9,Zaragoza,Tenerife,3:1,2,Zaragoza,1961/1962
9,Valencia,Elche,0:0,0,Empate,1961/1962
9,Espanyol,Real Sociedad,2:2,0,Empate,1961/1962
9,Betis,Athletic,1:1,0,Empate,1961/1962
9,Osasuna,Barcelona,3:1,2,Osasuna,1961/1962
9,Real Oviedo,Real Madrid,1:0,1,Real Oviedo,1961/1962
9,Atlético,Real Racing,1:0,1,Atlético,1961/1962
10,Real Madrid,Betis,2:0,2,Real Madrid,1961/1962
10,Zaragoza,Real Oviedo,5:1,4,Zaragoza,1961/1962
10,Real Sociedad,Mallorca,0:0,0,Empate,1961/1962
10,Athletic,Osasuna,0:0,0,Empate,1961/1962
10,Sevilla,Atlético,1:1,0,Empate,1961/1962
10,Real Racing,Valencia,3:2,1,Real Racing,1961/1962
10,Barcelona,Espanyol,2:0,2,Barcelona,1961/1962
10,Tenerife,Elche,1:3,2,Elche,1961/1962
11,Atlético,Real Sociedad,1:0,1,Atlético,1961/1962
11,Elche,Real Racing,2:1,1,Elche,1961/1962
11,Betis,Zaragoza,2:2,0,Empate,1961/1962
11,Espanyol,Athletic,0:3,3,Athletic,1961/1962
11,Mallorca,Barcelona,3:1,2,Mallorca,1961/1962
11,Osasuna,Real Madrid,1:3,2,Real Madrid,1961/1962
11,Tenerife,Real Oviedo,1:4,3,Real Oviedo,1961/1962
11,Valencia,Sevilla,2:1,1,Valencia,1961/1962
12,Real Sociedad,Valencia,1:1,0,Empate,1961/1962
12,Real Racing,Tenerife,2:1,1,Real Racing,1961/1962
12,Athletic,Mallorca,3:0,3,Athletic,1961/1962
12,Zaragoza,Osasuna,6:3,3,Zaragoza,1961/1962
12,Barcelona,Atlético,5:1,4,Barcelona,1961/1962
12,Sevilla,Elche,2:0,2,Sevilla,1961/1962
12,Real Madrid,Espanyol,3:1,2,Real Madrid,1961/1962
12,Real Oviedo,Betis,1:1,0,Empate,1961/1962
13,Real Racing,Sevilla,1:1,0,Empate,1961/1962
13,Betis,Tenerife,2:0,2,Betis,1961/1962
13,Osasuna,Real Oviedo,2:2,0,Empate,1961/1962
13,Elche,Real Sociedad,4:2,2,Elche,1961/1962
13,Atlético,Athletic,2:0,2,Atlético,1961/1962
13,Valencia,Barcelona,6:2,4,Valencia,1961/1962
13,Mallorca,Real Madrid,0:2,2,Real Madrid,1961/1962
13,Espanyol,Zaragoza,1:3,2,Zaragoza,1961/1962
14,Athletic,Valencia,0:0,0,Empate,1961/1962
14,Betis,Osasuna,1:1,0,Empate,1961/1962
14,Zaragoza,Mallorca,3:0,3,Zaragoza,1961/1962
14,Barcelona,Elche,3:2,1,Barcelona,1961/1962
14,Real Sociedad,Real Racing,3:0,3,Real Sociedad,1961/1962
14,Real Madrid,Atlético,2:1,1,Real Madrid,1961/1962
14,Real Oviedo,Espanyol,1:0,1,Real Oviedo,1961/1962
14,Tenerife,Sevilla,3:3,0,Empate,1961/1962
15,Osasuna,Tenerife,3:1,2,Osasuna,1961/1962
15,Valencia,Real Madrid,3:2,1,Valencia,1961/1962
15,Real Racing,Barcelona,1:1,0,Empate,1961/1962
15,Elche,Athletic,2:2,0,Empate,1961/1962
15,Sevilla,Real Sociedad,3:0,3,Sevilla,1961/1962
15,Atlético,Zaragoza,3:0,3,Atlético,1961/1962
15,Espanyol,Betis,2:2,0,Empate,1961/1962
15,Mallorca,Real Oviedo,2:0,2,Mallorca,1961/1962
16,Sevilla,Barcelona,1:0,1,Sevilla,1961/1962
16,Real Racing,Athletic,2:0,2,Real Racing,1961/1962
16,Valencia,Zaragoza,1:1,0,Empate,1961/1962
16,Mallorca,Betis,1:0,1,Mallorca,1961/1962
16,Atlético,Real Oviedo,5:1,4,Atlético,1961/1962
16,Espanyol,Osasuna,3:0,3,Espanyol,1961/1962
16,Real Sociedad,Tenerife,0:1,1,Tenerife,1961/1962
16,Elche,Real Madrid,0:0,0,Empate,1961/1962
17,Barcelona,Real Sociedad,5:0,5,Barcelona,1961/1962
17,Athletic,Sevilla,5:1,4,Athletic,1961/1962
17,Osasuna,Mallorca,4:1,3,Osasuna,1961/1962
17,Real Madrid,Real Racing,6:0,6,Real Madrid,1961/1962
17,Real Oviedo,Valencia,1:0,1,Real Oviedo,1961/1962
17,Tenerife,Espanyol,0:0,0,Empate,1961/1962
17,Betis,Atlético,2:1,1,Betis,1961/1962
17,Zaragoza,Elche,1:1,0,Empate,1961/1962
18,Mallorca,Espanyol,1:5,4,Espanyol,1961/1962
18,Barcelona,Tenerife,5:2,3,Barcelona,1961/1962
18,Atlético,Osasuna,4:2,2,Atlético,1961/1962
18,Elche,Real Oviedo,1:1,0,Empate,1961/1962
18,Real Racing,Zaragoza,2:1,1,Real Racing,1961/1962
18,Real Sociedad,Athletic,0:2,2,Athletic,1961/1962
18,Sevilla,Real Madrid,1:1,0,Empate,1961/1962
18,Valencia,Betis,2:0,2,Valencia,1961/1962
19,Real Madrid,Real Sociedad,1:0,1,Real Madrid,1961/1962
19,Real Oviedo,Real Racing,2:1,1,Real Oviedo,1961/1962
19,Betis,Elche,5:1,4,Betis,1961/1962
19,Espanyol,Atlético,3:0,3,Espanyol,1961/1962
19,Athletic,Barcelona,3:2,1,Athletic,1961/1962
19,Osasuna,Valencia,5:2,3,Osasuna,1961/1962
19,Zaragoza,Sevilla,3:2,1,Zaragoza,1961/1962
19,Mallorca,Tenerife,1:1,0,Empate,1961/1962
20,Valencia,Espanyol,4:2,2,Valencia,1961/1962
20,Atlético,Mallorca,1:1,0,Empate,1961/1962
20,Elche,Osasuna,6:2,4,Elche,1961/1962
20,Sevilla,Real Oviedo,3:1,2,Sevilla,1961/1962
20,Real Sociedad,Zaragoza,1:0,1,Real Sociedad,1961/1962
20,Tenerife,Athletic,1:1,0,Empate,1961/1962
20,Barcelona,Real Madrid,3:1,2,Barcelona,1961/1962
20,Real Racing,Betis,1:0,1,Real Racing,1961/1962
21,Mallorca,Valencia,3:0,3,Mallorca,1961/1962
21,Osasuna,Real Racing,2:1,1,Osasuna,1961/1962
21,Real Oviedo,Real Sociedad,1:0,1,Real Oviedo,1961/1962
21,Espanyol,Elche,0:0,0,Empate,1961/1962
21,Real Madrid,Athletic,3:0,3,Real Madrid,1961/1962
21,Zaragoza,Barcelona,3:2,1,Zaragoza,1961/1962
21,Betis,Sevilla,3:1,2,Betis,1961/1962
21,Tenerife,Atlético,0:2,2,Atlético,1961/1962
22,Real Sociedad,Betis,6:0,6,Real Sociedad,1961/1962
22,Real Madrid,Tenerife,0:0,0,Empate,1961/1962
22,Elche,Mallorca,2:0,2,Elche,1961/1962
22,Barcelona,Real Oviedo,4:1,3,Barcelona,1961/1962
22,Athletic,Zaragoza,1:0,1,Athletic,1961/1962
22,Valencia,Atlético,2:1,1,Valencia,1961/1962
22,Real Racing,Espanyol,1:3,2,Espanyol,1961/1962
