Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Athletic,3:0,3,Valencia,1953/1954
1,Espanyol,Atlético,3:1,2,Espanyol,1953/1954
1,Real Jaén,Sevilla,3:1,2,Real Jaén,1953/1954
1,Sporting,Real Oviedo,0:0,0,Empate,1953/1954
1,Celta,Real Racing,1:2,1,Real Racing,1953/1954
1,Valladolid,Deportivo,2:1,1,Valladolid,1953/1954
1,Real Madrid,Osasuna,2:0,2,Real Madrid,1953/1954
1,Real Sociedad,Barcelona,0:3,3,Barcelona,1953/1954
2,Real Oviedo,Celta,0:1,1,Celta,1953/1954
2,Barcelona,Real Jaén,6:2,4,Barcelona,1953/1954
2,Deportivo,Sporting,2:1,1,Deportivo,1953/1954
2,Athletic,Real Madrid,2:3,1,Real Madrid,1953/1954
2,Real Racing,Valencia,3:1,2,Real Racing,1953/1954
2,Osasuna,Espanyol,2:3,1,Espanyol,1953/1954
2,Atlético,Real Sociedad,1:1,0,Empate,1953/1954
2,Sevilla,Valladolid,3:1,2,Sevilla,1953/1954
3,Real Jaén,Atlético,1:0,1,Real Jaén,1953/1954
3,Celta,Deportivo,3:1,2,Celta,1953/1954
3,Real Madrid,Real Racing,4:2,2,Real Madrid,1953/1954
3,Valencia,Real Oviedo,3:0,3,Valencia,1953/1954
3,Sporting,Sevilla,3:1,2,Sporting,1953/1954
3,Osasuna,Athletic,3:2,1,Osasuna,1953/1954
3,Valladolid,Barcelona,2:2,0,Empate,1953/1954
3,Espanyol,Real Sociedad,1:1,0,Empate,1953/1954
4,Barcelona,Sporting,3:1,2,Barcelona,1953/1954
4,Atlético,Valladolid,1:2,1,Valladolid,1953/1954
4,Real Racing,Osasuna,3:0,3,Real Racing,1953/1954
4,Deportivo,Valencia,1:1,0,Empate,1953/1954
4,Real Oviedo,Real Madrid,0:4,4,Real Madrid,1953/1954
4,Athletic,Espanyol,0:0,0,Empate,1953/1954
4,Sevilla,Celta,1:0,1,Sevilla,1953/1954
4,Real Sociedad,Real Jaén,2:1,1,Real Sociedad,1953/1954
5,Valencia,Sevilla,2:3,1,Sevilla,1953/1954
5,Espanyol,Real Jaén,1:2,1,Real Jaén,1953/1954
5,Real Madrid,Deportivo,2:1,1,Real Madrid,1953/1954
5,Athletic,Real Racing,5:1,4,Athletic,1953/1954
5,Valladolid,Real Sociedad,2:0,2,Valladolid,1953/1954
5,Sporting,Atlético,4:2,2,Sporting,1953/1954
5,Celta,Barcelona,0:0,0,Empate,1953/1954
5,Osasuna,Real Oviedo,1:2,1,Real Oviedo,1953/1954
6,Real Racing,Espanyol,2:1,1,Real Racing,1953/1954
6,Real Jaén,Valladolid,4:2,2,Real Jaén,1953/1954
6,Real Sociedad,Sporting,1:2,1,Sporting,1953/1954
6,Deportivo,Osasuna,1:0,1,Deportivo,1953/1954
6,Real Oviedo,Athletic,0:1,1,Athletic,1953/1954
6,Sevilla,Real Madrid,2:1,1,Sevilla,1953/1954
6,Atlético,Celta,5:0,5,Atlético,1953/1954
6,Barcelona,Valencia,2:0,2,Barcelona,1953/1954
7,Celta,Real Sociedad,0:1,1,Real Sociedad,1953/1954
7,Sporting,Real Jaén,2:1,1,Sporting,1953/1954
7,Athletic,Deportivo,3:0,3,Athletic,1953/1954
7,Real Racing,Real Oviedo,1:1,0,Empate,1953/1954
7,Osasuna,Sevilla,1:0,1,Osasuna,1953/1954
7,Valencia,Atlético,4:1,3,Valencia,1953/1954
7,Real Madrid,Barcelona,5:0,5,Real Madrid,1953/1954
7,Espanyol,Valladolid,4:1,3,Espanyol,1953/1954
8,Real Jaén,Celta,3:2,1,Real Jaén,1953/1954
8,Real Sociedad,Valencia,0:3,3,Valencia,1953/1954
8,Barcelona,Osasuna,1:0,1,Barcelona,1953/1954
8,Deportivo,Real Racing,4:2,2,Deportivo,1953/1954
8,Atlético,Real Madrid,3:4,1,Real Madrid,1953/1954
8,Real Oviedo,Espanyol,1:1,0,Empate,1953/1954
8,Sevilla,Athletic,3:1,2,Sevilla,1953/1954
8,Valladolid,Sporting,4:1,3,Valladolid,1953/1954
9,Real Madrid,Real Sociedad,1:1,0,Empate,1953/1954
9,Valencia,Real Jaén,4:0,4,Valencia,1953/1954
