Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Hércules CF,Athletic,0:1,1,Athletic,2010/2011
1,Málaga,Valencia,1:3,2,Valencia,2010/2011
1,Levante,Sevilla,1:4,3,Sevilla,2010/2011
1,Espanyol,Getafe,3:1,2,Espanyol,2010/2011
1,Real Sociedad,Villarreal,1:0,1,Real Sociedad,2010/2011
1,Deportivo,Zaragoza,0:0,0,Empate,2010/2011
1,Osasuna,Almería,0:0,0,Empate,2010/2011
1,Real Racing,Barcelona,0:3,3,Barcelona,2010/2011
1,Mallorca,Real Madrid,0:0,0,Empate,2010/2011
1,Atlético,Sporting,4:0,4,Atlético,2010/2011
2,Barcelona,Hércules CF,0:2,2,Hércules CF,2010/2011
2,Valencia,Real Racing,1:0,1,Valencia,2010/2011
2,Real Madrid,Osasuna,1:0,1,Real Madrid,2010/2011
2,Athletic,Atlético,1:2,1,Atlético,2010/2011
2,Getafe,Levante,4:1,3,Getafe,2010/2011
2,Sporting,Mallorca,2:0,2,Sporting,2010/2011
2,Zaragoza,Málaga,3:5,2,Málaga,2010/2011
2,Villarreal,Espanyol,4:0,4,Villarreal,2010/2011
2,Sevilla,Deportivo,0:0,0,Empate,2010/2011
2,Almería,Real Sociedad,2:2,0,Empate,2010/2011
3,Espanyol,Almería,1:0,1,Espanyol,2010/2011
3,Mallorca,Osasuna,2:0,2,Mallorca,2010/2011
3,Sporting,Athletic,2:2,0,Empate,2010/2011
3,Real Sociedad,Real Madrid,1:2,1,Real Madrid,2010/2011
3,Hércules CF,Valencia,1:2,1,Valencia,2010/2011
3,Real Racing,Zaragoza,2:0,2,Real Racing,2010/2011
3,Levante,Villarreal,1:2,1,Villarreal,2010/2011
3,Atlético,Barcelona,1:2,1,Barcelona,2010/2011
3,Málaga,Sevilla,1:2,1,Sevilla,2010/2011
3,Deportivo,Getafe,2:2,0,Empate,2010/2011
4,Osasuna,Real Sociedad,3:1,2,Osasuna,2010/2011
4,Athletic,Mallorca,3:0,3,Athletic,2010/2011
4,Real Madrid,Espanyol,3:0,3,Real Madrid,2010/2011
4,Barcelona,Sporting,1:0,1,Barcelona,2010/2011
4,Zaragoza,Hércules CF,0:0,0,Empate,2010/2011
4,Almería,Levante,0:1,1,Levante,2010/2011
4,Valencia,Atlético,1:1,0,Empate,2010/2011
4,Getafe,Málaga,0:2,2,Málaga,2010/2011
