Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Sociedad,Barcelona,1:2,1,Barcelona,1955/1956
1,Las Palmas,Valencia,2:0,2,Las Palmas,1955/1956
1,Athletic,Sevilla,6:1,5,Athletic,1955/1956
1,Espanyol,Valladolid,4:3,1,Espanyol,1955/1956
1,Real Murcia,Deportivo,5:4,1,Real Murcia,1955/1956
1,Atlético,Hércules CF,9:0,9,Atlético,1955/1956
1,CyD Leonesa,Alavés,4:1,3,CyD Leonesa,1955/1956
1,Celta,Real Madrid,3:1,2,Celta,1955/1956
2,Valencia,Celta,6:0,6,Valencia,1955/1956
2,Valladolid,CyD Leonesa,3:0,3,Valladolid,1955/1956
2,Deportivo,Las Palmas,1:2,1,Las Palmas,1955/1956
2,Real Madrid,Athletic,2:1,1,Real Madrid,1955/1956
2,Barcelona,Atlético,2:2,0,Empate,1955/1956
2,Sevilla,Espanyol,4:0,4,Sevilla,1955/1956
2,Alavés,Real Sociedad,1:1,0,Empate,1955/1956
2,Hércules CF,Real Murcia,2:1,1,Hércules CF,1955/1956
3,Athletic,Valencia,4:2,2,Athletic,1955/1956
3,Atlético,Alavés,8:1,7,Atlético,1955/1956
3,Deportivo,Hércules CF,3:0,3,Deportivo,1955/1956
3,Real Sociedad,Valladolid,4:1,3,Real Sociedad,1955/1956
3,CyD Leonesa,Sevilla,0:4,4,Sevilla,1955/1956
3,Real Murcia,Barcelona,0:1,1,Barcelona,1955/1956
3,Espanyol,Real Madrid,2:1,1,Espanyol,1955/1956
3,Las Palmas,Celta,2:1,1,Las Palmas,1955/1956
4,Barcelona,Deportivo,4:1,3,Barcelona,1955/1956
4,Las Palmas,Hércules CF,6:1,5,Las Palmas,1955/1956
4,Alavés,Real Murcia,5:2,3,Alavés,1955/1956
4,Valladolid,Atlético,3:1,2,Valladolid,1955/1956
4,Celta,Athletic,2:0,2,Celta,1955/1956
4,Valencia,Espanyol,2:1,1,Valencia,1955/1956
4,Sevilla,Real Sociedad,2:0,2,Sevilla,1955/1956
4,Real Madrid,CyD Leonesa,2:1,1,Real Madrid,1955/1956
5,CyD Leonesa,Valencia,3:0,3,CyD Leonesa,1955/1956
5,Deportivo,Alavés,5:3,2,Deportivo,1955/1956
5,Real Murcia,Valladolid,0:1,1,Valladolid,1955/1956
5,Athletic,Las Palmas,5:0,5,Athletic,1955/1956
5,Atlético,Sevilla,4:1,3,Atlético,1955/1956
5,Hércules CF,Barcelona,2:3,1,Barcelona,1955/1956
5,Real Sociedad,Real Madrid,1:0,1,Real Sociedad,1955/1956
5,Espanyol,Celta,6:1,5,Espanyol,1955/1956
6,Valencia,Real Sociedad,1:1,0,Empate,1955/1956
6,Sevilla,Real Murcia,4:1,3,Sevilla,1955/1956
6,Alavés,Hércules CF,4:0,4,Alavés,1955/1956
6,Celta,CyD Leonesa,3:2,1,Celta,1955/1956
6,Real Madrid,Atlético,3:2,1,Real Madrid,1955/1956
6,Athletic,Espanyol,2:1,1,Athletic,1955/1956
6,Valladolid,Deportivo,4:1,3,Valladolid,1955/1956
6,Barcelona,Las Palmas,4:0,4,Barcelona,1955/1956
7,Atlético,Valencia,3:1,2,Atlético,1955/1956
7,Barcelona,Alavés,3:1,2,Barcelona,1955/1956
7,Hércules CF,Valladolid,2:0,2,Hércules CF,1955/1956
7,Deportivo,Sevilla,3:2,1,Deportivo,1955/1956
7,Las Palmas,Espanyol,1:2,1,Espanyol,1955/1956
7,CyD Leonesa,Athletic,1:3,2,Athletic,1955/1956
7,Real Murcia,Real Madrid,1:1,0,Empate,1955/1956
7,Real Sociedad,Celta,2:1,1,Real Sociedad,1955/1956
8,Sevilla,Hércules CF,3:0,3,Sevilla,1955/1956
8,Real Madrid,Deportivo,1:2,1,Deportivo,1955/1956
8,Espanyol,CyD Leonesa,1:1,0,Empate,1955/1956
8,Las Palmas,Alavés,2:1,1,Las Palmas,1955/1956
8,Valladolid,Barcelona,1:0,1,Valladolid,1955/1956
8,Athletic,Real Sociedad,3:0,3,Athletic,1955/1956
8,Celta,Atlético,2:2,0,Empate,1955/1956
8,Valencia,Real Murcia,4:1,3,Valencia,1955/1956
9,Deportivo,Valencia,3:3,0,Empate,1955/1956
9,Alavés,Valladolid,3:0,3,Alavés,1955/1956
9,CyD Leonesa,Las Palmas,1:2,1,Las Palmas,1955/1956
9,Barcelona,Sevilla,3:1,2,Barcelona,1955/1956
9,Real Sociedad,Espanyol,5:0,5,Real Sociedad,1955/1956
9,Atlético,Athletic,2:3,1,Athletic,1955/1956
9,Hércules CF,Real Madrid,0:4,4,Real Madrid,1955/1956
9,Real Murcia,Celta,2:2,0,Empate,1955/1956
10,Las Palmas,Valladolid,3:2,1,Las Palmas,1955/1956
10,Celta,Deportivo,4:1,3,Celta,1955/1956
10,Sevilla,Alavés,3:0,3,Sevilla,1955/1956
10,Athletic,Real Murcia,7:1,6,Athletic,1955/1956
10,CyD Leonesa,Real Sociedad,0:0,0,Empate,1955/1956
10,Espanyol,Atlético,4:1,3,Espanyol,1955/1956
10,Real Madrid,Barcelona,2:1,1,Real Madrid,1955/1956
10,Valencia,Hércules CF,4:1,3,Valencia,1955/1956
11,Barcelona,Valencia,4:2,2,Barcelona,1955/1956
11,Atlético,CyD Leonesa,6:1,5,Atlético,1955/1956
11,Valladolid,Sevilla,3:1,2,Valladolid,1955/1956
11,Real Murcia,Espanyol,2:3,1,Espanyol,1955/1956
11,Deportivo,Athletic,2:2,0,Empate,1955/1956
11,Alavés,Real Madrid,1:3,2,Real Madrid,1955/1956
11,Las Palmas,Real Sociedad,2:0,2,Las Palmas,1955/1956
11,Hércules CF,Celta,0:2,2,Celta,1955/1956
12,Real Sociedad,Atlético,3:1,2,Real Sociedad,1955/1956
12,Valencia,Alavés,3:1,2,Valencia,1955/1956
12,CyD Leonesa,Real Murcia,0:1,1,Real Murcia,1955/1956
12,Athletic,Hércules CF,3:1,2,Athletic,1955/1956
12,Sevilla,Las Palmas,3:0,3,Sevilla,1955/1956
12,Espanyol,Deportivo,3:2,1,Espanyol,1955/1956
12,Celta,Barcelona,0:0,0,Empate,1955/1956
12,Real Madrid,Valladolid,5:1,4,Real Madrid,1955/1956
13,Valladolid,Valencia,1:1,0,Empate,1955/1956
13,Deportivo,CyD Leonesa,4:3,1,Deportivo,1955/1956
13,Atlético,Las Palmas,1:1,0,Empate,1955/1956
13,Real Murcia,Real Sociedad,6:1,5,Real Murcia,1955/1956
13,Hércules CF,Espanyol,1:1,0,Empate,1955/1956
13,Barcelona,Athletic,1:2,1,Athletic,1955/1956
13,Sevilla,Real Madrid,2:0,2,Sevilla,1955/1956
13,Alavés,Celta,5:1,4,Alavés,1955/1956
14,Espanyol,Barcelona,0:3,3,Barcelona,1955/1956
14,Atlético,Real Murcia,4:0,4,Atlético,1955/1956
14,Athletic,Alavés,3:2,1,Athletic,1955/1956
14,CyD Leonesa,Hércules CF,3:1,2,CyD Leonesa,1955/1956
14,Real Sociedad,Deportivo,3:1,2,Real Sociedad,1955/1956
14,Valencia,Sevilla,3:0,3,Valencia,1955/1956
14,Las Palmas,Real Madrid,1:3,2,Real Madrid,1955/1956
14,Celta,Valladolid,3:0,3,Celta,1955/1956
15,Barcelona,CyD Leonesa,4:0,4,Barcelona,1955/1956
15,Valladolid,Athletic,2:4,2,Athletic,1955/1956
15,Alavés,Espanyol,2:0,2,Alavés,1955/1956
15,Real Madrid,Valencia,1:0,1,Real Madrid,1955/1956
15,Deportivo,Atlético,3:0,3,Deportivo,1955/1956
15,Hércules CF,Real Sociedad,1:1,0,Empate,1955/1956
15,Sevilla,Celta,7:0,7,Sevilla,1955/1956
15,Real Murcia,Las Palmas,2:1,1,Real Murcia,1955/1956
16,Valladolid,Espanyol,2:0,2,Valladolid,1955/1956
16,Hércules CF,Atlético,0:2,2,Atlético,1955/1956
16,Barcelona,Real Sociedad,2:0,2,Barcelona,1955/1956
16,Real Madrid,Celta,8:3,5,Real Madrid,1955/1956
16,Valencia,Las Palmas,4:2,2,Valencia,1955/1956
16,Deportivo,Real Murcia,2:0,2,Deportivo,1955/1956
16,Alavés,CyD Leonesa,1:0,1,Alavés,1955/1956
16,Sevilla,Athletic,1:2,1,Athletic,1955/1956
17,CyD Leonesa,Valladolid,0:0,0,Empate,1955/1956
17,Real Sociedad,Alavés,1:1,0,Empate,1955/1956
17,Las Palmas,Deportivo,5:0,5,Las Palmas,1955/1956
17,Athletic,Real Madrid,3:1,2,Athletic,1955/1956
17,Celta,Valencia,2:0,2,Celta,1955/1956
17,Atlético,Barcelona,0:2,2,Barcelona,1955/1956
17,Espanyol,Sevilla,2:1,1,Espanyol,1955/1956
17,Real Murcia,Hércules CF,3:1,2,Real Murcia,1955/1956
18,Valladolid,Real Sociedad,1:0,1,Valladolid,1955/1956
18,Sevilla,CyD Leonesa,3:1,2,Sevilla,1955/1956
18,Barcelona,Real Murcia,1:0,1,Barcelona,1955/1956
18,Celta,Las Palmas,3:0,3,Celta,1955/1956
18,Alavés,Atlético,0:0,0,Empate,1955/1956
18,Valencia,Athletic,1:0,1,Valencia,1955/1956
18,Hércules CF,Deportivo,5:1,4,Hércules CF,1955/1956
18,Real Madrid,Espanyol,7:1,6,Real Madrid,1955/1956
19,Athletic,Celta,4:0,4,Athletic,1955/1956
19,Hércules CF,Las Palmas,0:5,5,Las Palmas,1955/1956
19,Atlético,Valladolid,3:1,2,Atlético,1955/1956
19,Espanyol,Valencia,0:1,1,Valencia,1955/1956
19,CyD Leonesa,Real Madrid,0:4,4,Real Madrid,1955/1956
19,Deportivo,Barcelona,0:7,7,Barcelona,1955/1956
19,Real Sociedad,Sevilla,2:2,0,Empate,1955/1956
19,Real Murcia,Alavés,3:3,0,Empate,1955/1956
20,Sevilla,Atlético,4:0,4,Sevilla,1955/1956
20,Valencia,CyD Leonesa,1:1,0,Empate,1955/1956
20,Valladolid,Real Murcia,3:0,3,Valladolid,1955/1956
20,Real Madrid,Real Sociedad,2:0,2,Real Madrid,1955/1956
20,Celta,Espanyol,2:3,1,Espanyol,1955/1956
20,Las Palmas,Athletic,1:1,0,Empate,1955/1956
20,Barcelona,Hércules CF,6:4,2,Barcelona,1955/1956
20,Alavés,Deportivo,4:2,2,Alavés,1955/1956
21,Espanyol,Athletic,0:1,1,Athletic,1955/1956
21,Deportivo,Valladolid,1:1,0,Empate,1955/1956
21,CyD Leonesa,Celta,4:1,3,CyD Leonesa,1955/1956
21,Hércules CF,Alavés,1:1,0,Empate,1955/1956
21,Las Palmas,Barcelona,0:1,1,Barcelona,1955/1956
21,Atlético,Real Madrid,1:0,1,Atlético,1955/1956
21,Real Murcia,Sevilla,2:0,2,Real Murcia,1955/1956
21,Real Sociedad,Valencia,3:1,2,Real Sociedad,1955/1956
22,Real Madrid,Real Murcia,7:1,6,Real Madrid,1955/1956
22,Athletic,CyD Leonesa,3:0,3,Athletic,1955/1956
22,Valladolid,Hércules CF,3:0,3,Valladolid,1955/1956
22,Espanyol,Las Palmas,2:2,0,Empate,1955/1956
22,Valencia,Atlético,0:1,1,Atlético,1955/1956
22,Sevilla,Deportivo,5:0,5,Sevilla,1955/1956
22,Celta,Real Sociedad,2:1,1,Celta,1955/1956
22,Alavés,Barcelona,1:3,2,Barcelona,1955/1956
23,Hércules CF,Sevilla,1:4,3,Sevilla,1955/1956
23,Barcelona,Valladolid,2:0,2,Barcelona,1955/1956
23,Alavés,Las Palmas,2:0,2,Alavés,1955/1956
23,Real Murcia,Valencia,0:0,0,Empate,1955/1956
23,CyD Leonesa,Espanyol,0:1,1,Espanyol,1955/1956
