Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
14,Hércules CF,Sevilla,1:0,1,Hércules CF,1975/1976
14,Real Madrid,Athletic,1:0,1,Real Madrid,1975/1976
14,Valencia,Barcelona,3:2,1,Valencia,1975/1976
14,Betis,Real Oviedo,2:1,1,Betis,1975/1976
15,Athletic,Zaragoza,0:0,0,Empate,1975/1976
15,Hércules CF,Betis,1:1,0,Empate,1975/1976
15,Real Oviedo,Las Palmas,1:2,1,Las Palmas,1975/1976
15,Sevilla,Elche,2:1,1,Sevilla,1975/1976
15,Granada,Valencia,2:1,1,Granada,1975/1976
15,Atlético,Espanyol,3:1,2,Atlético,1975/1976
15,Barcelona,Real Madrid,2:1,1,Barcelona,1975/1976
15,UD Salamanca,Sporting,1:0,1,UD Salamanca,1975/1976
15,Real Racing,Real Sociedad,2:0,2,Real Racing,1975/1976
16,Las Palmas,Hércules CF,2:1,1,Las Palmas,1975/1976
16,Real Sociedad,Real Oviedo,0:2,2,Real Oviedo,1975/1976
16,Elche,UD Salamanca,1:1,0,Empate,1975/1976
16,Espanyol,Real Racing,2:1,1,Espanyol,1975/1976
16,Sevilla,Betis,2:0,2,Sevilla,1975/1976
16,Valencia,Atlético,0:1,1,Atlético,1975/1976
16,Sporting,Athletic,1:1,0,Empate,1975/1976
16,Zaragoza,Barcelona,4:4,0,Empate,1975/1976
16,Real Madrid,Granada,4:1,3,Real Madrid,1975/1976
17,Athletic,Elche,0:0,0,Empate,1975/1976
17,Atlético,Real Madrid,1:0,1,Atlético,1975/1976
17,Real Oviedo,Espanyol,1:2,1,Espanyol,1975/1976
17,Real Racing,Valencia,0:1,1,Valencia,1975/1976
17,UD Salamanca,Sevilla,1:1,0,Empate,1975/1976
17,Hércules CF,Real Sociedad,0:0,0,Empate,1975/1976
17,Granada,Zaragoza,0:0,0,Empate,1975/1976
17,Betis,Las Palmas,1:0,1,Betis,1975/1976
17,Barcelona,Sporting,5:1,4,Barcelona,1975/1976
18,Las Palmas,Sevilla,0:1,1,Sevilla,1975/1976
18,Real Racing,Real Madrid,1:0,1,Real Racing,1975/1976
18,Hércules CF,Espanyol,2:1,1,Hércules CF,1975/1976
18,Real Oviedo,Valencia,2:1,1,Real Oviedo,1975/1976
18,Betis,Real Sociedad,1:0,1,Betis,1975/1976
18,Atlético,Zaragoza,2:0,2,Atlético,1975/1976
18,Granada,Sporting,1:1,0,Empate,1975/1976
18,Barcelona,Elche,1:0,1,Barcelona,1975/1976
18,Athletic,UD Salamanca,1:0,1,Athletic,1975/1976
19,Sevilla,Athletic,0:0,0,Empate,1975/1976
19,Elche,Granada,0:0,0,Empate,1975/1976
19,Valencia,Hércules CF,2:2,0,Empate,1975/1976
19,Zaragoza,Real Racing,2:0,2,Zaragoza,1975/1976
19,Real Madrid,Real Oviedo,2:0,2,Real Madrid,1975/1976
19,Real Sociedad,Las Palmas,2:0,2,Real Sociedad,1975/1976
19,Sporting,Atlético,1:0,1,Sporting,1975/1976
19,UD Salamanca,Barcelona,2:0,2,UD Salamanca,1975/1976
19,Espanyol,Betis,2:1,1,Espanyol,1975/1976
20,Las Palmas,Espanyol,1:1,0,Empate,1975/1976
20,Real Oviedo,Zaragoza,2:0,2,Real Oviedo,1975/1976
20,Hércules CF,Real Madrid,1:2,1,Real Madrid,1975/1976
20,Granada,UD Salamanca,0:0,0,Empate,1975/1976
20,Atlético,Elche,3:0,3,Atlético,1975/1976
20,Real Racing,Sporting,2:0,2,Real Racing,1975/1976
20,Barcelona,Athletic,2:1,1,Barcelona,1975/1976
20,Betis,Valencia,2:1,1,Betis,1975/1976
20,Real Sociedad,Sevilla,4:1,3,Real Sociedad,1975/1976
21,Valencia,Las Palmas,0:1,1,Las Palmas,1975/1976
21,Athletic,Granada,2:1,1,Athletic,1975/1976
21,Zaragoza,Hércules CF,1:0,1,Zaragoza,1975/1976
21,Sporting,Real Oviedo,3:1,2,Sporting,1975/1976
21,Real Madrid,Betis,5:0,5,Real Madrid,1975/1976
21,Espanyol,Real Sociedad,2:2,0,Empate,1975/1976
21,UD Salamanca,Atlético,2:2,0,Empate,1975/1976
21,Sevilla,Barcelona,2:0,2,Sevilla,1975/1976
21,Elche,Real Racing,5:2,3,Elche,1975/1976
22,Granada,Barcelona,0:2,2,Barcelona,1975/1976
22,Real Racing,UD Salamanca,1:0,1,Real Racing,1975/1976
22,Real Oviedo,Elche,4:1,3,Real Oviedo,1975/1976
22,Hércules CF,Sporting,1:1,0,Empate,1975/1976
22,Betis,Zaragoza,1:0,1,Betis,1975/1976
22,Atlético,Athletic,2:0,2,Atlético,1975/1976
22,Real Sociedad,Valencia,1:1,0,Empate,1975/1976
22,Las Palmas,Real Madrid,2:2,0,Empate,1975/1976
22,Espanyol,Sevilla,1:0,1,Espanyol,1975/1976
23,Sporting,Betis,5:0,5,Sporting,1975/1976
23,Sevilla,Granada,1:0,1,Sevilla,1975/1976
23,Elche,Hércules CF,1:1,0,Empate,1975/1976
23,Athletic,Real Racing,1:0,1,Athletic,1975/1976
23,Zaragoza,Las Palmas,0:1,1,Las Palmas,1975/1976
23,Real Madrid,Real Sociedad,1:0,1,Real Madrid,1975/1976
23,Barcelona,Atlético,2:1,1,Barcelona,1975/1976
23,Valencia,Espanyol,0:0,0,Empate,1975/1976
23,UD Salamanca,Real Oviedo,0:0,0,Empate,1975/1976
24,Valencia,Sevilla,3:0,3,Valencia,1975/1976
24,Atlético,Granada,3:2,1,Atlético,1975/1976
24,Betis,Elche,2:0,2,Betis,1975/1976
24,Hércules CF,UD Salamanca,1:0,1,Hércules CF,1975/1976
24,Real Oviedo,Athletic,4:1,3,Real Oviedo,1975/1976
24,Real Racing,Barcelona,2:1,1,Real Racing,1975/1976
24,Espanyol,Real Madrid,0:1,1,Real Madrid,1975/1976
24,Las Palmas,Sporting,2:1,1,Las Palmas,1975/1976
24,Real Sociedad,Zaragoza,1:1,0,Empate,1975/1976
25,Sporting,Real Sociedad,3:0,3,Sporting,1975/1976
25,Athletic,Hércules CF,1:0,1,Athletic,1975/1976
25,Granada,Real Racing,2:0,2,Granada,1975/1976
25,Barcelona,Real Oviedo,2:0,2,Barcelona,1975/1976
25,UD Salamanca,Betis,2:0,2,UD Salamanca,1975/1976
25,Sevilla,Atlético,1:0,1,Sevilla,1975/1976
25,Real Madrid,Valencia,2:0,2,Real Madrid,1975/1976
25,Zaragoza,Espanyol,4:0,4,Zaragoza,1975/1976
25,Elche,Las Palmas,1:1,0,Empate,1975/1976
26,Las Palmas,UD Salamanca,1:0,1,Las Palmas,1975/1976
26,Real Madrid,Sevilla,2:0,2,Real Madrid,1975/1976
26,Betis,Athletic,0:0,0,Empate,1975/1976
26,Real Oviedo,Granada,3:0,3,Real Oviedo,1975/1976
26,Real Sociedad,Elche,4:0,4,Real Sociedad,1975/1976
26,Espanyol,Sporting,2:1,1,Espanyol,1975/1976
26,Real Racing,Atlético,4:3,1,Real Racing,1975/1976
26,Hércules CF,Barcelona,0:0,0,Empate,1975/1976
26,Valencia,Zaragoza,3:2,1,Valencia,1975/1976
27,UD Salamanca,Real Sociedad,1:2,1,Real Sociedad,1975/1976
27,Granada,Hércules CF,0:0,0,Empate,1975/1976
27,Sevilla,Real Racing,3:1,2,Sevilla,1975/1976
27,Atlético,Real Oviedo,3:1,2,Atlético,1975/1976
27,Barcelona,Betis,3:1,2,Barcelona,1975/1976
27,Sporting,Valencia,1:1,0,Empate,1975/1976
27,Elche,Espanyol,2:1,1,Elche,1975/1976
27,Zaragoza,Real Madrid,3:1,2,Zaragoza,1975/1976
27,Athletic,Las Palmas,1:0,1,Athletic,1975/1976
28,Las Palmas,Barcelona,3:1,2,Las Palmas,1975/1976
28,Real Madrid,Sporting,2:0,2,Real Madrid,1975/1976
28,Valencia,Elche,2:0,2,Valencia,1975/1976
28,Hércules CF,Atlético,1:1,0,Empate,1975/1976
28,Espanyol,UD Salamanca,3:0,3,Espanyol,1975/1976
28,Betis,Granada,4:1,3,Betis,1975/1976
28,Real Sociedad,Athletic,3:2,1,Real Sociedad,1975/1976
28,Real Oviedo,Real Racing,2:0,2,Real Oviedo,1975/1976
28,Zaragoza,Sevilla,1:0,1,Zaragoza,1975/1976
29,Barcelona,Real Sociedad,2:0,2,Barcelona,1975/1976
29,Real Racing,Hércules CF,4:1,3,Real Racing,1975/1976
29,Sevilla,Real Oviedo,4:0,4,Sevilla,1975/1976
29,Granada,Las Palmas,1:0,1,Granada,1975/1976
29,Sporting,Zaragoza,2:2,0,Empate,1975/1976
29,UD Salamanca,Valencia,2:0,2,UD Salamanca,1975/1976
29,Athletic,Espanyol,2:1,1,Athletic,1975/1976
29,Elche,Real Madrid,1:1,0,Empate,1975/1976
29,Atlético,Betis,4:0,4,Atlético,1975/1976
30,Real Madrid,UD Salamanca,1:0,1,Real Madrid,1975/1976
30,Hércules CF,Real Oviedo,1:0,1,Hércules CF,1975/1976
30,Sporting,Sevilla,1:0,1,Sporting,1975/1976
30,Betis,Real Racing,3:0,3,Betis,1975/1976
30,Real Sociedad,Granada,2:0,2,Real Sociedad,1975/1976
30,Valencia,Athletic,0:0,0,Empate,1975/1976
30,Espanyol,Barcelona,3:0,3,Espanyol,1975/1976
30,Las Palmas,Atlético,2:0,2,Las Palmas,1975/1976
30,Zaragoza,Elche,2:0,2,Zaragoza,1975/1976
31,Atlético,Real Sociedad,2:2,0,Empate,1975/1976
31,Sevilla,Hércules CF,0:0,0,Empate,1975/1976
31,Elche,Sporting,1:0,1,Elche,1975/1976
31,Real Racing,Las Palmas,2:1,1,Real Racing,1975/1976
31,UD Salamanca,Zaragoza,1:0,1,UD Salamanca,1975/1976
31,Barcelona,Valencia,1:1,0,Empate,1975/1976
31,Granada,Espanyol,0:1,1,Espanyol,1975/1976
31,Athletic,Real Madrid,2:0,2,Athletic,1975/1976
31,Real Oviedo,Betis,3:0,3,Real Oviedo,1975/1976
32,Real Madrid,Barcelona,0:2,2,Barcelona,1975/1976
32,Valencia,Granada,2:1,1,Valencia,1975/1976
32,Espanyol,Atlético,1:0,1,Espanyol,1975/1976
32,Elche,Sevilla,2:0,2,Elche,1975/1976
32,Las Palmas,Real Oviedo,0:0,0,Empate,1975/1976
32,Real Sociedad,Real Racing,3:2,1,Real Sociedad,1975/1976
32,Sporting,UD Salamanca,0:1,1,UD Salamanca,1975/1976
32,Betis,Hércules CF,1:0,1,Betis,1975/1976
32,Zaragoza,Athletic,1:1,0,Empate,1975/1976
33,Barcelona,Zaragoza,2:1,1,Barcelona,1975/1976
33,UD Salamanca,Elche,2:2,0,Empate,1975/1976
33,Hércules CF,Las Palmas,1:0,1,Hércules CF,1975/1976
33,Real Oviedo,Real Sociedad,3:0,3,Real Oviedo,1975/1976
33,Betis,Sevilla,1:0,1,Betis,1975/1976
33,Atlético,Valencia,1:0,1,Atlético,1975/1976
33,Real Racing,Espanyol,1:1,0,Empate,1975/1976
33,Granada,Real Madrid,1:2,1,Real Madrid,1975/1976
33,Athletic,Sporting,2:1,1,Athletic,1975/1976
34,Valencia,Real Racing,3:0,3,Valencia,1975/1976
34,Real Sociedad,Hércules CF,3:0,3,Real Sociedad,1975/1976
34,Sevilla,UD Salamanca,1:2,1,UD Salamanca,1975/1976
34,Sporting,Barcelona,1:1,0,Empate,1975/1976
34,Elche,Athletic,3:1,2,Elche,1975/1976
34,Real Madrid,Atlético,1:0,1,Real Madrid,1975/1976
34,Las Palmas,Betis,3:0,3,Las Palmas,1975/1976
34,Espanyol,Real Oviedo,3:1,2,Espanyol,1975/1976
34,Zaragoza,Granada,2:0,2,Zaragoza,1975/1976
