Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Betis,2:1,1,Valencia,2006/2007
1,Deportivo,Zaragoza,3:2,1,Deportivo,2006/2007
1,RC Recreativo,Mallorca,1:1,0,Empate,2006/2007
1,Real Madrid,Villarreal,0:0,0,Empate,2006/2007
1,Real Racing,Atlético,0:1,1,Atlético,2006/2007
1,Osasuna,Getafe,0:2,2,Getafe,2006/2007
1,Espanyol,Gimnàstic de Tarragona,0:1,1,Gimnàstic de Tarragona,2006/2007
1,Athletic,Real Sociedad,1:1,0,Empate,2006/2007
1,Celta,Barcelona,2:3,1,Barcelona,2006/2007
1,Sevilla,Levante,4:0,4,Sevilla,2006/2007
2,Barcelona,Osasuna,3:0,3,Barcelona,2006/2007
2,Atlético,Valencia,0:1,1,Valencia,2006/2007
2,Mallorca,Deportivo,0:0,0,Empate,2006/2007
2,Villarreal,RC Recreativo,0:1,1,RC Recreativo,2006/2007
2,Levante,Real Madrid,1:4,3,Real Madrid,2006/2007
2,Real Sociedad,Sevilla,1:3,2,Sevilla,2006/2007
2,Betis,Athletic,3:0,3,Betis,2006/2007
2,Getafe,Real Racing,1:0,1,Getafe,2006/2007
2,Gimnàstic de Tarragona,Celta,1:2,1,Celta,2006/2007
2,Zaragoza,Espanyol,3:0,3,Zaragoza,2006/2007
3,Deportivo,Villarreal,2:0,2,Deportivo,2006/2007
3,Sevilla,Betis,3:2,1,Sevilla,2006/2007
3,Zaragoza,Mallorca,2:0,2,Zaragoza,2006/2007
3,RC Recreativo,Levante,0:1,1,Levante,2006/2007
3,Athletic,Atlético,1:4,3,Atlético,2006/2007
3,Valencia,Getafe,2:0,2,Valencia,2006/2007
3,Real Racing,Barcelona,0:3,3,Barcelona,2006/2007
3,Osasuna,Gimnàstic de Tarragona,2:0,2,Osasuna,2006/2007
3,Espanyol,Celta,2:1,1,Espanyol,2006/2007
3,Real Madrid,Real Sociedad,2:0,2,Real Madrid,2006/2007
4,Betis,Real Madrid,0:1,1,Real Madrid,2006/2007
4,Atlético,Sevilla,2:1,1,Atlético,2006/2007
4,Mallorca,Espanyol,1:0,1,Mallorca,2006/2007
4,Villarreal,Zaragoza,3:2,1,Villarreal,2006/2007
4,Levante,Deportivo,2:0,2,Levante,2006/2007
4,Real Sociedad,RC Recreativo,2:3,1,RC Recreativo,2006/2007
4,Getafe,Athletic,0:0,0,Empate,2006/2007
4,Gimnàstic de Tarragona,Real Racing,2:2,0,Empate,2006/2007
4,Celta,Osasuna,0:2,2,Osasuna,2006/2007
4,Barcelona,Valencia,1:1,0,Empate,2006/2007
5,Athletic,Barcelona,1:3,2,Barcelona,2006/2007
5,Mallorca,Villarreal,1:2,1,Villarreal,2006/2007
5,Zaragoza,Levante,2:2,0,Empate,2006/2007
5,Deportivo,Real Sociedad,2:0,2,Deportivo,2006/2007
5,RC Recreativo,Betis,2:0,2,RC Recreativo,2006/2007
5,Real Madrid,Atlético,1:1,0,Empate,2006/2007
5,Sevilla,Getafe,1:0,1,Sevilla,2006/2007
5,Real Racing,Celta,1:1,0,Empate,2006/2007
5,Espanyol,Osasuna,0:0,0,Empate,2006/2007
5,Valencia,Gimnàstic de Tarragona,4:0,4,Valencia,2006/2007
6,Getafe,Real Madrid,1:0,1,Getafe,2006/2007
6,Atlético,RC Recreativo,2:1,1,Atlético,2006/2007
6,Villarreal,Espanyol,0:0,0,Empate,2006/2007
6,Levante,Mallorca,0:1,1,Mallorca,2006/2007
6,Real Sociedad,Zaragoza,1:3,2,Zaragoza,2006/2007
6,Gimnàstic de Tarragona,Athletic,2:3,1,Athletic,2006/2007
6,Celta,Valencia,3:2,1,Celta,2006/2007
6,Osasuna,Real Racing,0:1,1,Real Racing,2006/2007
6,Barcelona,Sevilla,3:1,2,Barcelona,2006/2007
6,Betis,Deportivo,1:1,0,Empate,2006/2007
7,Villarreal,Levante,1:1,0,Empate,2006/2007
7,Zaragoza,Betis,2:1,1,Zaragoza,2006/2007
7,Deportivo,Atlético,1:0,1,Deportivo,2006/2007
7,Mallorca,Real Sociedad,0:0,0,Empate,2006/2007
7,RC Recreativo,Getafe,1:2,1,Getafe,2006/2007
7,Sevilla,Gimnàstic de Tarragona,2:1,1,Sevilla,2006/2007
7,Athletic,Celta,0:1,1,Celta,2006/2007
7,Valencia,Osasuna,1:0,1,Valencia,2006/2007
7,Espanyol,Real Racing,2:2,0,Empate,2006/2007
7,Real Madrid,Barcelona,2:0,2,Real Madrid,2006/2007
8,Barcelona,RC Recreativo,3:0,3,Barcelona,2006/2007
8,Real Racing,Valencia,1:0,1,Real Racing,2006/2007
8,Gimnàstic de Tarragona,Real Madrid,1:3,2,Real Madrid,2006/2007
8,Levante,Espanyol,0:0,0,Empate,2006/2007
8,Real Sociedad,Villarreal,0:1,1,Villarreal,2006/2007
8,Betis,Mallorca,0:1,1,Mallorca,2006/2007
8,Getafe,Deportivo,2:0,2,Getafe,2006/2007
8,Celta,Sevilla,1:2,1,Sevilla,2006/2007
8,Osasuna,Athletic,1:1,0,Empate,2006/2007
8,Atlético,Zaragoza,0:1,1,Zaragoza,2006/2007
9,Levante,Real Sociedad,2:0,2,Levante,2006/2007
9,Mallorca,Atlético,0:0,0,Empate,2006/2007
9,Deportivo,Barcelona,1:1,0,Empate,2006/2007
9,Villarreal,Betis,3:2,1,Villarreal,2006/2007
9,Zaragoza,Getafe,3:1,2,Zaragoza,2006/2007
9,RC Recreativo,Gimnàstic de Tarragona,2:1,1,RC Recreativo,2006/2007
9,Sevilla,Osasuna,2:0,2,Sevilla,2006/2007
9,Athletic,Real Racing,0:0,0,Empate,2006/2007
9,Real Madrid,Celta,1:2,1,Celta,2006/2007
9,Espanyol,Valencia,1:1,0,Empate,2006/2007
10,Atlético,Villarreal,3:1,2,Atlético,2006/2007
10,Valencia,Athletic,1:1,0,Empate,2006/2007
10,Real Sociedad,Espanyol,1:1,0,Empate,2006/2007
10,Betis,Levante,2:1,1,Betis,2006/2007
10,Getafe,Mallorca,1:0,1,Getafe,2006/2007
