Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Alavés,Barcelona,0:0,0,Empate,2005/2006
1,Valencia,Betis,1:0,1,Valencia,2005/2006
1,Athletic,Real Sociedad,3:0,3,Athletic,2005/2006
1,Sevilla,Real Racing,1:0,1,Sevilla,2005/2006
1,Celta,Málaga,2:0,2,Celta,2005/2006
1,Espanyol,Getafe,0:2,2,Getafe,2005/2006
1,Mallorca,Deportivo,0:1,1,Deportivo,2005/2006
1,Atlético,Zaragoza,0:0,0,Empate,2005/2006
1,Osasuna,Villarreal,2:1,1,Osasuna,2005/2006
1,Cádiz CF,Real Madrid,1:2,1,Real Madrid,2005/2006
2,Real Madrid,Celta,2:3,1,Celta,2005/2006
2,Betis,Osasuna,1:0,1,Betis,2005/2006
2,Deportivo,Atlético,1:0,1,Deportivo,2005/2006
2,Villarreal,Sevilla,1:1,0,Empate,2005/2006
2,Barcelona,Mallorca,2:0,2,Barcelona,2005/2006
2,Real Sociedad,Alavés,2:1,1,Real Sociedad,2005/2006
2,Getafe,Athletic,1:1,0,Empate,2005/2006
2,Real Racing,Cádiz CF,0:1,1,Cádiz CF,2005/2006
2,Zaragoza,Valencia,2:2,0,Empate,2005/2006
2,Málaga,Espanyol,1:2,1,Espanyol,2005/2006
3,Valencia,Deportivo,2:2,0,Empate,2005/2006
3,Mallorca,Real Sociedad,5:2,3,Mallorca,2005/2006
3,Cádiz CF,Villarreal,1:1,0,Empate,2005/2006
3,Celta,Real Racing,0:1,1,Real Racing,2005/2006
3,Athletic,Málaga,1:2,1,Málaga,2005/2006
3,Alavés,Getafe,3:4,1,Getafe,2005/2006
3,Osasuna,Sevilla,1:0,1,Osasuna,2005/2006
3,Betis,Zaragoza,0:0,0,Empate,2005/2006
3,Espanyol,Real Madrid,1:0,1,Espanyol,2005/2006
3,Atlético,Barcelona,2:1,1,Atlético,2005/2006
4,Villarreal,Celta,1:2,1,Celta,2005/2006
4,Sevilla,Cádiz CF,0:0,0,Empate,2005/2006
4,Zaragoza,Osasuna,3:1,2,Zaragoza,2005/2006
4,Deportivo,Betis,1:1,0,Empate,2005/2006
4,Barcelona,Valencia,2:2,0,Empate,2005/2006
4,Real Sociedad,Atlético,3:2,1,Real Sociedad,2005/2006
4,Getafe,Mallorca,1:1,0,Empate,2005/2006
4,Málaga,Alavés,0:0,0,Empate,2005/2006
4,Real Racing,Espanyol,1:0,1,Real Racing,2005/2006
4,Real Madrid,Athletic,3:1,2,Real Madrid,2005/2006
5,Valencia,Real Sociedad,2:1,1,Valencia,2005/2006
5,Zaragoza,Deportivo,1:1,0,Empate,2005/2006
5,Espanyol,Villarreal,1:2,1,Villarreal,2005/2006
5,Atlético,Getafe,0:1,1,Getafe,2005/2006
5,Betis,Barcelona,1:4,3,Barcelona,2005/2006
5,Alavés,Real Madrid,0:3,3,Real Madrid,2005/2006
5,Mallorca,Málaga,1:4,3,Málaga,2005/2006
5,Osasuna,Cádiz CF,2:0,2,Osasuna,2005/2006
