Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
7,Athletic,Deportivo,5:2,3,Athletic,1944/1945
7,Sevilla,Espanyol,1:1,0,Empate,1944/1945
7,Barcelona,Sporting,2:0,2,Barcelona,1944/1945
8,Sporting,Granada,3:1,2,Sporting,1944/1945
8,Real Murcia,CD Castellón,2:0,2,Real Murcia,1944/1945
8,CE Sabadell,Real Oviedo,0:0,0,Empate,1944/1945
8,Deportivo,Sevilla,1:0,1,Deportivo,1944/1945
8,Espanyol,Atlético,0:3,3,Atlético,1944/1945
8,Valencia,Athletic,3:0,3,Valencia,1944/1945
8,Real Madrid,Barcelona,1:0,1,Real Madrid,1944/1945
9,Real Oviedo,Athletic,2:0,2,Real Oviedo,1944/1945
9,Barcelona,Espanyol,1:0,1,Barcelona,1944/1945
9,Sevilla,Valencia,3:2,1,Sevilla,1944/1945
9,CD Castellón,Sporting,3:0,3,CD Castellón,1944/1945
9,Atlético,Deportivo,1:1,0,Empate,1944/1945
9,CE Sabadell,Real Murcia,4:0,4,CE Sabadell,1944/1945
9,Granada,Real Madrid,0:1,1,Real Madrid,1944/1945
10,Espanyol,Granada,7:2,5,Espanyol,1944/1945
10,Real Murcia,Real Oviedo,5:1,4,Real Murcia,1944/1945
10,Sporting,CE Sabadell,1:0,1,Sporting,1944/1945
10,Valencia,Atlético,5:0,5,Valencia,1944/1945
10,Deportivo,Barcelona,1:2,1,Barcelona,1944/1945
10,Athletic,Sevilla,4:0,4,Athletic,1944/1945
10,Real Madrid,CD Castellón,2:1,1,Real Madrid,1944/1945
11,CE Sabadell,Real Madrid,3:2,1,CE Sabadell,1944/1945
11,Atlético,Athletic,1:0,1,Atlético,1944/1945
11,CD Castellón,Espanyol,2:0,2,CD Castellón,1944/1945
11,Barcelona,Valencia,1:0,1,Barcelona,1944/1945
11,Real Oviedo,Sevilla,2:0,2,Real Oviedo,1944/1945
11,Real Murcia,Sporting,2:2,0,Empate,1944/1945
11,Granada,Deportivo,3:0,3,Granada,1944/1945
12,Athletic,Barcelona,4:1,3,Athletic,1944/1945
12,Deportivo,CD Castellón,1:1,0,Empate,1944/1945
12,Espanyol,CE Sabadell,1:3,2,CE Sabadell,1944/1945
12,Real Madrid,Real Murcia,2:1,1,Real Madrid,1944/1945
12,Valencia,Granada,4:0,4,Valencia,1944/1945
12,Sevilla,Atlético,4:1,3,Sevilla,1944/1945
12,Real Oviedo,Sporting,2:1,1,Real Oviedo,1944/1945
13,CE Sabadell,Deportivo,2:1,1,CE Sabadell,1944/1945
13,Sporting,Real Madrid,0:1,1,Real Madrid,1944/1945
13,Granada,Athletic,2:3,1,Athletic,1944/1945
13,Real Murcia,Espanyol,1:2,1,Espanyol,1944/1945
13,CD Castellón,Valencia,0:0,0,Empate,1944/1945
13,Barcelona,Sevilla,3:1,2,Barcelona,1944/1945
13,Atlético,Real Oviedo,4:3,1,Atlético,1944/1945
14,Sporting,Espanyol,0:1,1,Espanyol,1944/1945
14,CE Sabadell,Valencia,1:1,0,Empate,1944/1945
14,Barcelona,Atlético,2:2,0,Empate,1944/1945
14,Granada,Sevilla,3:1,2,Granada,1944/1945
14,Real Madrid,Real Oviedo,4:1,3,Real Madrid,1944/1945
14,Real Murcia,Deportivo,1:0,1,Real Murcia,1944/1945
14,CD Castellón,Athletic,1:0,1,CD Castellón,1944/1945
15,Athletic,CE Sabadell,4:1,3,Athletic,1944/1945
15,Sevilla,CD Castellón,8:1,7,Sevilla,1944/1945
15,Valencia,Real Murcia,9:3,6,Valencia,1944/1945
15,Deportivo,Sporting,2:2,0,Empate,1944/1945
15,Real Oviedo,Barcelona,6:0,6,Real Oviedo,1944/1945
15,Espanyol,Real Madrid,2:0,2,Espanyol,1944/1945
15,Atlético,Granada,1:1,0,Empate,1944/1945
16,Granada,Barcelona,1:2,1,Barcelona,1944/1945
16,Real Murcia,Athletic,2:2,0,Empate,1944/1945
16,Sporting,Valencia,4:2,2,Sporting,1944/1945
16,CD Castellón,Atlético,2:3,1,Atlético,1944/1945
16,CE Sabadell,Sevilla,2:3,1,Sevilla,1944/1945
16,Espanyol,Real Oviedo,3:0,3,Espanyol,1944/1945
16,Real Madrid,Deportivo,6:0,6,Real Madrid,1944/1945
17,Valencia,Real Madrid,4:1,3,Valencia,1944/1945
17,Sevilla,Real Murcia,4:0,4,Sevilla,1944/1945
17,Barcelona,CD Castellón,3:1,2,Barcelona,1944/1945
17,Atlético,CE Sabadell,2:1,1,Atlético,1944/1945
17,Deportivo,Espanyol,3:2,1,Deportivo,1944/1945
17,Real Oviedo,Granada,1:1,0,Empate,1944/1945
17,Athletic,Sporting,0:1,1,Sporting,1944/1945
18,CD Castellón,Granada,2:0,2,CD Castellón,1944/1945
18,CE Sabadell,Barcelona,0:1,1,Barcelona,1944/1945
18,Real Madrid,Athletic,4:1,3,Real Madrid,1944/1945
18,Espanyol,Valencia,0:2,2,Valencia,1944/1945
18,Real Murcia,Atlético,0:0,0,Empate,1944/1945
18,Sporting,Sevilla,3:1,2,Sporting,1944/1945
18,Deportivo,Real Oviedo,4:1,3,Deportivo,1944/1945
19,Real Oviedo,CD Castellón,2:0,2,Real Oviedo,1944/1945
19,Granada,CE Sabadell,5:0,5,Granada,1944/1945
19,Barcelona,Real Murcia,1:0,1,Barcelona,1944/1945
19,Valencia,Deportivo,2:0,2,Valencia,1944/1945
19,Atlético,Sporting,2:0,2,Atlético,1944/1945
19,Sevilla,Real Madrid,1:2,1,Real Madrid,1944/1945
19,Athletic,Espanyol,3:0,3,Athletic,1944/1945
20,Real Madrid,Atlético,3:1,2,Real Madrid,1944/1945
20,CE Sabadell,CD Castellón,1:1,0,Empate,1944/1945
20,Real Murcia,Granada,2:0,2,Real Murcia,1944/1945
20,Valencia,Real Oviedo,1:1,0,Empate,1944/1945
20,Deportivo,Athletic,1:2,1,Athletic,1944/1945
20,Sporting,Barcelona,2:5,3,Barcelona,1944/1945
20,Espanyol,Sevilla,2:1,1,Espanyol,1944/1945
21,CD Castellón,Real Murcia,2:1,1,CD Castellón,1944/1945
21,Real Oviedo,CE Sabadell,6:2,4,Real Oviedo,1944/1945
21,Sevilla,Deportivo,3:0,3,Sevilla,1944/1945
21,Granada,Sporting,0:0,0,Empate,1944/1945
21,Athletic,Valencia,2:2,0,Empate,1944/1945
21,Atlético,Espanyol,3:1,2,Atlético,1944/1945
21,Barcelona,Real Madrid,5:0,5,Barcelona,1944/1945
22,Deportivo,Atlético,4:1,3,Deportivo,1944/1945
22,Valencia,Sevilla,4:0,4,Valencia,1944/1945
22,Athletic,Real Oviedo,0:1,1,Real Oviedo,1944/1945
22,Real Madrid,Granada,6:2,4,Real Madrid,1944/1945
22,Real Murcia,CE Sabadell,2:0,2,Real Murcia,1944/1945
22,Sporting,CD Castellón,4:0,4,Sporting,1944/1945
22,Espanyol,Barcelona,1:1,0,Empate,1944/1945
23,CE Sabadell,Sporting,2:2,0,Empate,1944/1945
23,Atlético,Valencia,4:1,3,Atlético,1944/1945
23,Barcelona,Deportivo,3:0,3,Barcelona,1944/1945
23,Sevilla,Athletic,2:3,1,Athletic,1944/1945
23,CD Castellón,Real Madrid,0:3,3,Real Madrid,1944/1945
23,Granada,Espanyol,2:0,2,Granada,1944/1945
23,Real Oviedo,Real Murcia,3:2,1,Real Oviedo,1944/1945
24,Valencia,Barcelona,2:3,1,Barcelona,1944/1945
24,Athletic,Atlético,0:1,1,Atlético,1944/1945
24,Sevilla,Real Oviedo,1:1,0,Empate,1944/1945
24,Deportivo,Granada,1:1,0,Empate,1944/1945
24,Sporting,Real Murcia,4:1,3,Sporting,1944/1945
24,Real Madrid,CE Sabadell,8:0,8,Real Madrid,1944/1945
24,Espanyol,CD Castellón,5:1,4,Espanyol,1944/1945
25,Real Murcia,Real Madrid,3:5,2,Real Madrid,1944/1945
25,CD Castellón,Deportivo,4:0,4,CD Castellón,1944/1945
25,Sporting,Real Oviedo,6:0,6,Sporting,1944/1945
25,Atlético,Sevilla,3:1,2,Atlético,1944/1945
25,Granada,Valencia,2:1,1,Granada,1944/1945
25,Barcelona,Athletic,5:2,3,Barcelona,1944/1945
25,CE Sabadell,Espanyol,0:6,6,Espanyol,1944/1945
26,Valencia,CD Castellón,4:1,3,Valencia,1944/1945
26,Sevilla,Barcelona,0:0,0,Empate,1944/1945
26,Real Oviedo,Atlético,3:2,1,Real Oviedo,1944/1945
26,Real Madrid,Sporting,4:1,3,Real Madrid,1944/1945
26,Athletic,Granada,4:1,3,Athletic,1944/1945
26,Espanyol,Real Murcia,1:0,1,Espanyol,1944/1945
26,Deportivo,CE Sabadell,1:2,1,CE Sabadell,1944/1945
