Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Granada,Zaragoza,0:0,0,Empate,1972/1973
1,Sporting,Betis,1:0,1,Sporting,1972/1973
1,Las Palmas,Real Oviedo,2:1,1,Las Palmas,1972/1973
1,Málaga,Athletic,0:0,0,Empate,1972/1973
1,CD Castellón,Real Madrid,2:3,1,Real Madrid,1972/1973
1,Celta,Espanyol,1:1,0,Empate,1972/1973
1,Atlético,Valencia,1:3,2,Valencia,1972/1973
1,Burgos CF,Real Sociedad,1:0,1,Burgos CF,1972/1973
1,Barcelona,Deportivo,3:1,2,Barcelona,1972/1973
2,Athletic,Celta,1:1,0,Empate,1972/1973
2,Betis,Las Palmas,0:2,2,Las Palmas,1972/1973
2,Valencia,Barcelona,0:1,1,Barcelona,1972/1973
2,Real Madrid,Sporting,1:0,1,Real Madrid,1972/1973
2,Zaragoza,Burgos CF,2:0,2,Zaragoza,1972/1973
2,Espanyol,CD Castellón,1:0,1,Espanyol,1972/1973
2,Deportivo,Granada,0:0,0,Empate,1972/1973
2,Real Sociedad,Málaga,1:1,0,Empate,1972/1973
2,Real Oviedo,Atlético,0:2,2,Atlético,1972/1973
3,Barcelona,Real Oviedo,3:1,2,Barcelona,1972/1973
3,Sporting,Espanyol,0:0,0,Empate,1972/1973
3,Celta,Real Sociedad,0:1,1,Real Sociedad,1972/1973
3,Burgos CF,Málaga,2:2,0,Empate,1972/1973
3,Zaragoza,Deportivo,5:0,5,Zaragoza,1972/1973
3,Atlético,Betis,2:1,1,Atlético,1972/1973
3,Las Palmas,Real Madrid,1:1,0,Empate,1972/1973
3,CD Castellón,Athletic,1:4,3,Athletic,1972/1973
3,Granada,Valencia,1:1,0,Empate,1972/1973
4,Athletic,Sporting,2:0,2,Athletic,1972/1973
4,Espanyol,Las Palmas,4:0,4,Espanyol,1972/1973
4,Valencia,Zaragoza,0:0,0,Empate,1972/1973
4,Real Madrid,Atlético,0:1,1,Atlético,1972/1973
4,Betis,Barcelona,0:2,2,Barcelona,1972/1973
4,Deportivo,Burgos CF,2:1,1,Deportivo,1972/1973
4,Real Sociedad,CD Castellón,0:0,0,Empate,1972/1973
4,Málaga,Celta,1:0,1,Málaga,1972/1973
4,Real Oviedo,Granada,3:0,3,Real Oviedo,1972/1973
5,Las Palmas,Athletic,1:0,1,Las Palmas,1972/1973
5,Granada,Betis,0:0,0,Empate,1972/1973
5,CD Castellón,Málaga,1:0,1,CD Castellón,1972/1973
5,Zaragoza,Real Oviedo,3:0,3,Zaragoza,1972/1973
5,Burgos CF,Celta,0:0,0,Empate,1972/1973
5,Barcelona,Real Madrid,1:0,1,Barcelona,1972/1973
5,Atlético,Espanyol,0:0,0,Empate,1972/1973
5,Deportivo,Valencia,1:1,0,Empate,1972/1973
5,Sporting,Real Sociedad,3:0,3,Sporting,1972/1973
6,Málaga,Sporting,1:0,1,Málaga,1972/1973
6,Valencia,Burgos CF,3:0,3,Valencia,1972/1973
6,Real Madrid,Granada,2:1,1,Real Madrid,1972/1973
6,Real Sociedad,Las Palmas,1:0,1,Real Sociedad,1972/1973
6,Athletic,Atlético,1:0,1,Athletic,1972/1973
6,Espanyol,Barcelona,1:1,0,Empate,1972/1973
6,Celta,CD Castellón,2:0,2,Celta,1972/1973
6,Real Oviedo,Deportivo,0:0,0,Empate,1972/1973
6,Betis,Zaragoza,1:1,0,Empate,1972/1973
7,Las Palmas,Málaga,1:3,2,Málaga,1972/1973
7,Atlético,Real Sociedad,2:1,1,Atlético,1972/1973
7,Barcelona,Athletic,1:0,1,Barcelona,1972/1973
7,Valencia,Real Oviedo,2:2,0,Empate,1972/1973
7,Sporting,Celta,3:1,2,Sporting,1972/1973
7,Burgos CF,CD Castellón,2:1,1,Burgos CF,1972/1973
7,Zaragoza,Real Madrid,0:0,0,Empate,1972/1973
7,Deportivo,Betis,2:0,2,Deportivo,1972/1973
7,Granada,Espanyol,2:2,0,Empate,1972/1973
8,Espanyol,Zaragoza,3:1,2,Espanyol,1972/1973
8,Real Oviedo,Burgos CF,1:0,1,Real Oviedo,1972/1973
8,Athletic,Granada,0:1,1,Granada,1972/1973
8,Real Madrid,Deportivo,0:0,0,Empate,1972/1973
8,Celta,Las Palmas,3:1,2,Celta,1972/1973
8,Málaga,Atlético,0:1,1,Atlético,1972/1973
8,Betis,Valencia,0:0,0,Empate,1972/1973
8,Real Sociedad,Barcelona,2:0,2,Real Sociedad,1972/1973
8,CD Castellón,Sporting,1:0,1,CD Castellón,1972/1973
9,Atlético,Celta,5:1,4,Atlético,1972/1973
9,Las Palmas,CD Castellón,0:1,1,CD Castellón,1972/1973
9,Zaragoza,Athletic,3:2,1,Zaragoza,1972/1973
9,Real Oviedo,Betis,0:0,0,Empate,1972/1973
9,Barcelona,Málaga,0:0,0,Empate,1972/1973
9,Burgos CF,Sporting,2:1,1,Burgos CF,1972/1973
9,Deportivo,Espanyol,0:0,0,Empate,1972/1973
9,Valencia,Real Madrid,0:1,1,Real Madrid,1972/1973
9,Granada,Real Sociedad,2:0,2,Granada,1972/1973
10,Real Sociedad,Zaragoza,3:0,3,Real Sociedad,1972/1973
10,Betis,Burgos CF,5:1,4,Betis,1972/1973
10,Málaga,Granada,3:0,3,Málaga,1972/1973
10,Athletic,Deportivo,3:0,3,Athletic,1972/1973
10,Sporting,Las Palmas,2:2,0,Empate,1972/1973
10,CD Castellón,Atlético,1:1,0,Empate,1972/1973
10,Espanyol,Valencia,3:0,3,Espanyol,1972/1973
10,Celta,Barcelona,0:0,0,Empate,1972/1973
10,Real Madrid,Real Oviedo,3:0,3,Real Madrid,1972/1973
11,Atlético,Sporting,0:1,1,Sporting,1972/1973
11,Deportivo,Real Sociedad,1:2,1,Real Sociedad,1972/1973
11,Barcelona,CD Castellón,3:1,2,Barcelona,1972/1973
11,Zaragoza,Málaga,1:1,0,Empate,1972/1973
11,Betis,Real Madrid,2:1,1,Betis,1972/1973
11,Real Oviedo,Espanyol,1:2,1,Espanyol,1972/1973
11,Valencia,Athletic,4:1,3,Valencia,1972/1973
11,Burgos CF,Las Palmas,3:3,0,Empate,1972/1973
11,Granada,Celta,1:0,1,Granada,1972/1973
12,Las Palmas,Atlético,2:2,0,Empate,1972/1973
12,Celta,Zaragoza,1:2,1,Zaragoza,1972/1973
12,Real Madrid,Burgos CF,2:0,2,Real Madrid,1972/1973
12,CD Castellón,Granada,0:0,0,Empate,1972/1973
12,Málaga,Deportivo,4:1,3,Málaga,1972/1973
12,Espanyol,Betis,2:2,0,Empate,1972/1973
12,Real Sociedad,Valencia,2:1,1,Real Sociedad,1972/1973
12,Sporting,Barcelona,1:1,0,Empate,1972/1973
12,Athletic,Real Oviedo,3:3,0,Empate,1972/1973
13,Barcelona,Las Palmas,3:1,2,Barcelona,1972/1973
13,Deportivo,Celta,1:0,1,Deportivo,1972/1973
13,Granada,Sporting,1:0,1,Granada,1972/1973
13,Zaragoza,CD Castellón,0:1,1,CD Castellón,1972/1973
13,Burgos CF,Atlético,0:1,1,Atlético,1972/1973
13,Real Madrid,Espanyol,1:0,1,Real Madrid,1972/1973
13,Betis,Athletic,0:0,0,Empate,1972/1973
13,Real Oviedo,Real Sociedad,1:1,0,Empate,1972/1973
13,Valencia,Málaga,2:1,1,Valencia,1972/1973
14,Las Palmas,Granada,1:0,1,Las Palmas,1972/1973
14,Celta,Valencia,1:0,1,Celta,1972/1973
14,Espanyol,Burgos CF,2:0,2,Espanyol,1972/1973
14,CD Castellón,Deportivo,2:0,2,CD Castellón,1972/1973
14,Málaga,Real Oviedo,1:1,0,Empate,1972/1973
14,Sporting,Zaragoza,3:0,3,Sporting,1972/1973
14,Atlético,Barcelona,2:0,2,Atlético,1972/1973
14,Athletic,Real Madrid,2:1,1,Athletic,1972/1973
14,Real Sociedad,Betis,2:1,1,Real Sociedad,1972/1973
15,Real Oviedo,Celta,0:0,0,Empate,1972/1973
15,Zaragoza,Las Palmas,1:0,1,Zaragoza,1972/1973
15,Deportivo,Sporting,2:1,1,Deportivo,1972/1973
15,Valencia,CD Castellón,4:2,2,Valencia,1972/1973
15,Granada,Atlético,0:1,1,Atlético,1972/1973
15,Espanyol,Athletic,0:0,0,Empate,1972/1973
15,Burgos CF,Barcelona,0:0,0,Empate,1972/1973
15,Betis,Málaga,0:1,1,Málaga,1972/1973
15,Real Madrid,Real Sociedad,6:1,5,Real Madrid,1972/1973
16,Las Palmas,Deportivo,3:0,3,Las Palmas,1972/1973
16,Celta,Betis,0:0,0,Empate,1972/1973
16,Real Sociedad,Espanyol,4:1,3,Real Sociedad,1972/1973
16,Sporting,Valencia,1:1,0,Empate,1972/1973
16,Barcelona,Granada,3:0,3,Barcelona,1972/1973
16,Atlético,Zaragoza,0:0,0,Empate,1972/1973
16,Burgos CF,Athletic,5:1,4,Burgos CF,1972/1973
16,Málaga,Real Madrid,1:0,1,Málaga,1972/1973
16,CD Castellón,Real Oviedo,2:0,2,CD Castellón,1972/1973
17,Granada,Burgos CF,2:0,2,Granada,1972/1973
