Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
7,Barcelona,Las Palmas,1:0,1,Barcelona,1954/1955
7,Valladolid,Atlético,2:2,0,Empate,1954/1955
7,Deportivo,Valencia,2:1,1,Deportivo,1954/1955
7,Hércules CF,Espanyol,0:0,0,Empate,1954/1955
7,Real Madrid,Real Racing,3:0,3,Real Madrid,1954/1955
8,Atlético,Real Sociedad,4:0,4,Atlético,1954/1955
8,Espanyol,Sevilla,2:0,2,Espanyol,1954/1955
8,Celta,Hércules CF,1:1,0,Empate,1954/1955
8,Las Palmas,Deportivo,2:1,1,Las Palmas,1954/1955
8,Alavés,Real Madrid,2:4,2,Real Madrid,1954/1955
8,Real Racing,Athletic,1:4,3,Athletic,1954/1955
8,Málaga,Barcelona,1:2,1,Barcelona,1954/1955
8,Valencia,Valladolid,2:1,1,Valencia,1954/1955
9,Hércules CF,Atlético,4:0,4,Hércules CF,1954/1955
9,Deportivo,Málaga,3:2,1,Deportivo,1954/1955
9,Barcelona,Real Racing,7:0,7,Barcelona,1954/1955
9,Sevilla,Celta,5:2,3,Sevilla,1954/1955
9,Real Sociedad,Valencia,3:0,3,Real Sociedad,1954/1955
9,Alavés,Espanyol,2:2,0,Empate,1954/1955
9,Real Madrid,Athletic,3:1,2,Real Madrid,1954/1955
9,Valladolid,Las Palmas,2:1,1,Valladolid,1954/1955
10,Las Palmas,Real Sociedad,2:2,0,Empate,1954/1955
10,Málaga,Valladolid,1:2,1,Valladolid,1954/1955
10,Celta,Alavés,2:0,2,Celta,1954/1955
10,Valencia,Hércules CF,8:2,6,Valencia,1954/1955
10,Atlético,Sevilla,0:3,3,Sevilla,1954/1955
10,Athletic,Barcelona,1:1,0,Empate,1954/1955
10,Espanyol,Real Madrid,1:3,2,Real Madrid,1954/1955
10,Real Racing,Deportivo,2:1,1,Real Racing,1954/1955
11,Alavés,Atlético,2:0,2,Alavés,1954/1955
11,Real Sociedad,Málaga,1:1,0,Empate,1954/1955
11,Valladolid,Real Racing,3:1,2,Valladolid,1954/1955
11,Espanyol,Celta,4:0,4,Espanyol,1954/1955
11,Sevilla,Valencia,2:1,1,Sevilla,1954/1955
11,Deportivo,Athletic,1:1,0,Empate,1954/1955
11,Real Madrid,Barcelona,3:0,3,Real Madrid,1954/1955
11,Hércules CF,Las Palmas,4:0,4,Hércules CF,1954/1955
12,Atlético,Espanyol,2:1,1,Atlético,1954/1955
12,Valencia,Alavés,6:1,5,Valencia,1954/1955
12,Málaga,Hércules CF,3:3,0,Empate,1954/1955
12,Barcelona,Deportivo,3:1,2,Barcelona,1954/1955
12,Las Palmas,Sevilla,4:0,4,Las Palmas,1954/1955
12,Athletic,Valladolid,1:0,1,Athletic,1954/1955
12,Celta,Real Madrid,1:1,0,Empate,1954/1955
12,Real Racing,Real Sociedad,3:3,0,Empate,1954/1955
13,Celta,Atlético,8:1,7,Celta,1954/1955
13,Sevilla,Málaga,6:1,5,Sevilla,1954/1955
13,Real Madrid,Deportivo,5:1,4,Real Madrid,1954/1955
13,Alavés,Las Palmas,4:1,3,Alavés,1954/1955
13,Espanyol,Valencia,1:1,0,Empate,1954/1955
13,Real Sociedad,Athletic,3:3,0,Empate,1954/1955
13,Valladolid,Barcelona,1:2,1,Barcelona,1954/1955
13,Hércules CF,Real Racing,2:0,2,Hércules CF,1954/1955
14,Real Madrid,Atlético,1:0,1,Real Madrid,1954/1955
14,Athletic,Hércules CF,3:0,3,Athletic,1954/1955
14,Málaga,Alavés,2:0,2,Málaga,1954/1955
14,Deportivo,Valladolid,2:1,1,Deportivo,1954/1955
14,Valencia,Celta,2:1,1,Valencia,1954/1955
14,Real Racing,Sevilla,3:1,2,Real Racing,1954/1955
14,Las Palmas,Espanyol,2:1,1,Las Palmas,1954/1955
14,Barcelona,Real Sociedad,4:1,3,Barcelona,1954/1955
15,Espanyol,Málaga,1:1,0,Empate,1954/1955
15,Valladolid,Real Madrid,0:1,1,Real Madrid,1954/1955
15,Hércules CF,Barcelona,1:0,1,Hércules CF,1954/1955
15,Sevilla,Athletic,1:1,0,Empate,1954/1955
15,Atlético,Valencia,2:3,1,Valencia,1954/1955
15,Celta,Las Palmas,5:1,4,Celta,1954/1955
15,Alavés,Real Racing,2:1,1,Alavés,1954/1955
15,Real Sociedad,Deportivo,3:0,3,Real Sociedad,1954/1955
16,Sevilla,Barcelona,0:2,2,Barcelona,1954/1955
16,Alavés,Athletic,2:2,0,Empate,1954/1955
16,Atlético,Las Palmas,2:2,0,Empate,1954/1955
16,Espanyol,Real Racing,1:0,1,Espanyol,1954/1955
16,Real Sociedad,Valladolid,3:3,0,Empate,1954/1955
16,Hércules CF,Deportivo,4:2,2,Hércules CF,1954/1955
16,Celta,Málaga,3:0,3,Celta,1954/1955
16,Valencia,Real Madrid,1:3,2,Real Madrid,1954/1955
17,Real Madrid,Real Sociedad,1:1,0,Empate,1954/1955
17,Barcelona,Alavés,5:2,3,Barcelona,1954/1955
17,Real Racing,Celta,3:1,2,Real Racing,1954/1955
17,Athletic,Espanyol,1:2,1,Espanyol,1954/1955
17,Málaga,Atlético,0:3,3,Atlético,1954/1955
17,Las Palmas,Valencia,1:0,1,Las Palmas,1954/1955
17,Deportivo,Sevilla,4:2,2,Deportivo,1954/1955
17,Valladolid,Hércules CF,2:0,2,Valladolid,1954/1955
18,Celta,Athletic,1:0,1,Celta,1954/1955
18,Valencia,Málaga,0:2,2,Málaga,1954/1955
18,Alavés,Deportivo,2:1,1,Alavés,1954/1955
18,Sevilla,Valladolid,5:1,4,Sevilla,1954/1955
18,Hércules CF,Real Sociedad,4:1,3,Hércules CF,1954/1955
18,Espanyol,Barcelona,2:4,2,Barcelona,1954/1955
18,Las Palmas,Real Madrid,1:1,0,Empate,1954/1955
18,Atlético,Real Racing,3:1,2,Atlético,1954/1955
19,Barcelona,Celta,5:2,3,Barcelona,1954/1955
19,Málaga,Las Palmas,2:0,2,Málaga,1954/1955
19,Real Madrid,Hércules CF,3:0,3,Real Madrid,1954/1955
19,Athletic,Atlético,1:1,0,Empate,1954/1955
19,Deportivo,Espanyol,1:1,0,Empate,1954/1955
19,Real Racing,Valencia,3:2,1,Real Racing,1954/1955
19,Real Sociedad,Sevilla,1:2,1,Sevilla,1954/1955
19,Valladolid,Alavés,1:0,1,Valladolid,1954/1955
20,Valencia,Athletic,3:2,1,Valencia,1954/1955
20,Sevilla,Hércules CF,6:1,5,Sevilla,1954/1955
20,Celta,Deportivo,2:0,2,Celta,1954/1955
20,Espanyol,Valladolid,1:1,0,Empate,1954/1955
20,Alavés,Real Sociedad,0:1,1,Real Sociedad,1954/1955
20,Atlético,Barcelona,2:2,0,Empate,1954/1955
20,Málaga,Real Madrid,3:1,2,Málaga,1954/1955
20,Las Palmas,Real Racing,5:1,4,Las Palmas,1954/1955
21,Deportivo,Atlético,1:0,1,Deportivo,1954/1955
21,Real Racing,Málaga,2:1,1,Real Racing,1954/1955
21,Athletic,Las Palmas,9:2,7,Athletic,1954/1955
21,Hércules CF,Alavés,2:2,0,Empate,1954/1955
21,Barcelona,Valencia,4:1,3,Barcelona,1954/1955
21,Real Sociedad,Espanyol,1:0,1,Real Sociedad,1954/1955
21,Valladolid,Celta,2:1,1,Valladolid,1954/1955
21,Real Madrid,Sevilla,3:1,2,Real Madrid,1954/1955
22,Alavés,Sevilla,2:1,1,Alavés,1954/1955
22,Espanyol,Hércules CF,4:1,3,Espanyol,1954/1955
22,Valencia,Deportivo,4:0,4,Valencia,1954/1955
22,Celta,Real Sociedad,5:1,4,Celta,1954/1955
22,Málaga,Athletic,1:3,2,Athletic,1954/1955
22,Las Palmas,Barcelona,2:0,2,Las Palmas,1954/1955
22,Real Racing,Real Madrid,0:4,4,Real Madrid,1954/1955
22,Atlético,Valladolid,5:4,1,Atlético,1954/1955
23,Deportivo,Las Palmas,4:1,3,Deportivo,1954/1955
23,Real Madrid,Alavés,4:1,3,Real Madrid,1954/1955
23,Barcelona,Málaga,5:0,5,Barcelona,1954/1955
23,Hércules CF,Celta,2:1,1,Hércules CF,1954/1955
23,Real Sociedad,Atlético,0:2,2,Atlético,1954/1955
23,Valladolid,Valencia,2:3,1,Valencia,1954/1955
23,Sevilla,Espanyol,3:2,1,Sevilla,1954/1955
23,Athletic,Real Racing,3:0,3,Athletic,1954/1955
24,Valencia,Real Sociedad,2:0,2,Valencia,1954/1955
24,Espanyol,Alavés,4:1,3,Espanyol,1954/1955
24,Atlético,Hércules CF,3:0,3,Atlético,1954/1955
24,Las Palmas,Valladolid,2:0,2,Las Palmas,1954/1955
24,Celta,Sevilla,5:1,4,Celta,1954/1955
24,Real Racing,Barcelona,2:1,1,Real Racing,1954/1955
24,Athletic,Real Madrid,2:0,2,Athletic,1954/1955
24,Málaga,Deportivo,0:1,1,Deportivo,1954/1955
25,Sevilla,Atlético,3:3,0,Empate,1954/1955
25,Alavés,Celta,2:0,2,Alavés,1954/1955
25,Valladolid,Málaga,3:2,1,Valladolid,1954/1955
25,Deportivo,Real Racing,3:1,2,Deportivo,1954/1955
25,Hércules CF,Valencia,3:2,1,Hércules CF,1954/1955
25,Real Madrid,Espanyol,5:1,4,Real Madrid,1954/1955
25,Barcelona,Athletic,2:3,1,Athletic,1954/1955
25,Real Sociedad,Las Palmas,4:0,4,Real Sociedad,1954/1955
26,Málaga,Real Sociedad,2:1,1,Málaga,1954/1955
26,Atlético,Alavés,4:1,3,Atlético,1954/1955
26,Las Palmas,Hércules CF,1:1,0,Empate,1954/1955
26,Real Racing,Valladolid,2:1,1,Real Racing,1954/1955
26,Valencia,Sevilla,3:1,2,Valencia,1954/1955
26,Celta,Espanyol,1:1,0,Empate,1954/1955
26,Barcelona,Real Madrid,2:2,0,Empate,1954/1955
26,Athletic,Deportivo,5:1,4,Athletic,1954/1955
27,Valladolid,Athletic,1:0,1,Valladolid,1954/1955
27,Hércules CF,Málaga,1:0,1,Hércules CF,1954/1955
27,Real Sociedad,Real Racing,3:0,3,Real Sociedad,1954/1955
27,Sevilla,Las Palmas,4:0,4,Sevilla,1954/1955
27,Alavés,Valencia,7:0,7,Alavés,1954/1955
27,Real Madrid,Celta,5:1,4,Real Madrid,1954/1955
27,Deportivo,Barcelona,2:2,0,Empate,1954/1955
27,Espanyol,Atlético,2:0,2,Espanyol,1954/1955
28,Athletic,Real Sociedad,1:0,1,Athletic,1954/1955
28,Las Palmas,Alavés,2:2,0,Empate,1954/1955
28,Real Racing,Hércules CF,1:1,0,Empate,1954/1955
28,Atlético,Celta,4:0,4,Atlético,1954/1955
28,Málaga,Sevilla,0:2,2,Sevilla,1954/1955
28,Valencia,Espanyol,2:0,2,Valencia,1954/1955
28,Deportivo,Real Madrid,3:3,0,Empate,1954/1955
28,Barcelona,Valladolid,5:0,5,Barcelona,1954/1955
29,Real Sociedad,Barcelona,0:2,2,Barcelona,1954/1955
29,Valladolid,Deportivo,1:1,0,Empate,1954/1955
29,Alavés,Málaga,5:1,4,Alavés,1954/1955
29,Sevilla,Real Racing,5:2,3,Sevilla,1954/1955
29,Espanyol,Las Palmas,0:0,0,Empate,1954/1955
29,Hércules CF,Athletic,3:2,1,Hércules CF,1954/1955
29,Atlético,Real Madrid,2:4,2,Real Madrid,1954/1955
29,Celta,Valencia,2:1,1,Celta,1954/1955
30,Real Racing,Alavés,0:2,2,Alavés,1954/1955
30,Málaga,Espanyol,1:1,0,Empate,1954/1955
30,Valencia,Atlético,4:4,0,Empate,1954/1955
30,Athletic,Sevilla,2:2,0,Empate,1954/1955
30,Deportivo,Real Sociedad,2:1,1,Deportivo,1954/1955
30,Las Palmas,Celta,3:1,2,Las Palmas,1954/1955
30,Real Madrid,Valladolid,1:0,1,Real Madrid,1954/1955
30,Barcelona,Hércules CF,1:1,0,Empate,1954/1955
