Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Espanyol,Real Racing,1:0,1,Espanyol,1982/1983
1,Málaga,Sporting,1:1,0,Empate,1982/1983
1,Real Sociedad,Las Palmas,1:1,0,Empate,1982/1983
1,Valencia,Barcelona,2:1,1,Valencia,1982/1983
1,Atlético,UD Salamanca,1:0,1,Atlético,1982/1983
1,Sevilla,Celta,1:0,1,Sevilla,1982/1983
1,Zaragoza,Betis,2:0,2,Zaragoza,1982/1983
1,Valladolid,Real Madrid,2:2,0,Empate,1982/1983
1,Osasuna,Athletic,2:2,0,Empate,1982/1983
2,Barcelona,Valladolid,3:0,3,Barcelona,1982/1983
2,Las Palmas,Osasuna,2:1,1,Las Palmas,1982/1983
2,Real Madrid,Sevilla,1:0,1,Real Madrid,1982/1983
2,Betis,Atlético,1:3,2,Atlético,1982/1983
2,Athletic,Valencia,2:1,1,Athletic,1982/1983
2,Sporting,Real Sociedad,0:0,0,Empate,1982/1983
2,UD Salamanca,Espanyol,1:0,1,UD Salamanca,1982/1983
2,Real Racing,Málaga,0:0,0,Empate,1982/1983
2,Celta,Zaragoza,0:2,2,Zaragoza,1982/1983
3,Zaragoza,Real Madrid,0:1,1,Real Madrid,1982/1983
3,Valencia,Las Palmas,0:0,0,Empate,1982/1983
3,Málaga,UD Salamanca,2:3,1,UD Salamanca,1982/1983
3,Sporting,Real Racing,2:1,1,Sporting,1982/1983
3,Atlético,Celta,5:2,3,Atlético,1982/1983
3,Espanyol,Betis,0:2,2,Betis,1982/1983
3,Valladolid,Athletic,0:2,2,Athletic,1982/1983
3,Sevilla,Barcelona,0:0,0,Empate,1982/1983
3,Real Sociedad,Osasuna,2:0,2,Real Sociedad,1982/1983
4,Celta,Espanyol,2:2,0,Empate,1982/1983
4,Athletic,Sevilla,2:1,1,Athletic,1982/1983
4,Barcelona,Zaragoza,1:1,0,Empate,1982/1983
4,Las Palmas,Valladolid,2:2,0,Empate,1982/1983
4,Betis,Málaga,1:1,0,Empate,1982/1983
4,UD Salamanca,Sporting,0:2,2,Sporting,1982/1983
4,Osasuna,Valencia,2:1,1,Osasuna,1982/1983
4,Real Madrid,Atlético,3:1,2,Real Madrid,1982/1983
4,Real Racing,Real Sociedad,1:1,0,Empate,1982/1983
5,Atlético,Barcelona,1:1,0,Empate,1982/1983
5,Real Sociedad,Valencia,2:0,2,Real Sociedad,1982/1983
5,Real Racing,UD Salamanca,1:1,0,Empate,1982/1983
5,Valladolid,Osasuna,1:1,0,Empate,1982/1983
5,Sevilla,Las Palmas,2:0,2,Sevilla,1982/1983
5,Sporting,Betis,2:2,0,Empate,1982/1983
5,Zaragoza,Athletic,2:1,1,Zaragoza,1982/1983
5,Espanyol,Real Madrid,1:1,0,Empate,1982/1983
5,Málaga,Celta,1:0,1,Málaga,1982/1983
6,Las Palmas,Zaragoza,1:0,1,Las Palmas,1982/1983
6,Barcelona,Espanyol,1:0,1,Barcelona,1982/1983
6,Osasuna,Sevilla,0:1,1,Sevilla,1982/1983
6,Real Madrid,Málaga,1:0,1,Real Madrid,1982/1983
6,Valencia,Valladolid,1:1,0,Empate,1982/1983
6,Betis,Real Racing,2:1,1,Betis,1982/1983
6,UD Salamanca,Real Sociedad,0:0,0,Empate,1982/1983
6,Athletic,Atlético,4:1,3,Athletic,1982/1983
6,Celta,Sporting,0:0,0,Empate,1982/1983
7,Sevilla,Valencia,3:1,2,Sevilla,1982/1983
7,Atlético,Las Palmas,1:0,1,Atlético,1982/1983
7,Espanyol,Athletic,3:2,1,Espanyol,1982/1983
7,Zaragoza,Osasuna,4:0,4,Zaragoza,1982/1983
7,Real Sociedad,Valladolid,2:1,1,Real Sociedad,1982/1983
7,Málaga,Barcelona,1:4,3,Barcelona,1982/1983
7,Sporting,Real Madrid,1:1,0,Empate,1982/1983
7,Real Racing,Celta,2:0,2,Real Racing,1982/1983
7,UD Salamanca,Betis,2:1,1,UD Salamanca,1982/1983
8,Las Palmas,Espanyol,0:0,0,Empate,1982/1983
8,Betis,Real Sociedad,1:1,0,Empate,1982/1983
8,Celta,UD Salamanca,2:0,2,Celta,1982/1983
8,Athletic,Málaga,3:2,1,Athletic,1982/1983
8,Real Madrid,Real Racing,5:1,4,Real Madrid,1982/1983
8,Valencia,Zaragoza,1:2,1,Zaragoza,1982/1983
8,Valladolid,Sevilla,1:4,3,Sevilla,1982/1983
8,Osasuna,Atlético,4:2,2,Osasuna,1982/1983
8,Barcelona,Sporting,1:1,0,Empate,1982/1983
9,Real Sociedad,Sevilla,0:0,0,Empate,1982/1983
9,Real Racing,Barcelona,0:4,4,Barcelona,1982/1983
9,Betis,Celta,0:1,1,Celta,1982/1983
9,Atlético,Valencia,2:1,1,Atlético,1982/1983
9,Málaga,Las Palmas,3:1,2,Málaga,1982/1983
9,Espanyol,Osasuna,3:0,3,Espanyol,1982/1983
9,UD Salamanca,Real Madrid,0:0,0,Empate,1982/1983
9,Sporting,Athletic,1:1,0,Empate,1982/1983
9,Zaragoza,Valladolid,4:1,3,Zaragoza,1982/1983
10,Barcelona,UD Salamanca,3:0,3,Barcelona,1982/1983
10,Celta,Real Sociedad,0:1,1,Real Sociedad,1982/1983
10,Osasuna,Málaga,1:0,1,Osasuna,1982/1983
10,Athletic,Real Racing,2:0,2,Athletic,1982/1983
10,Las Palmas,Sporting,1:1,0,Empate,1982/1983
10,Real Madrid,Betis,1:0,1,Real Madrid,1982/1983
10,Valencia,Espanyol,2:1,1,Valencia,1982/1983
10,Valladolid,Atlético,1:3,2,Atlético,1982/1983
10,Sevilla,Zaragoza,1:2,1,Zaragoza,1982/1983
11,Málaga,Valencia,3:1,2,Málaga,1982/1983
11,Sporting,Osasuna,2:1,1,Sporting,1982/1983
11,Espanyol,Valladolid,2:0,2,Espanyol,1982/1983
11,Real Racing,Las Palmas,2:1,1,Real Racing,1982/1983
11,Atlético,Sevilla,1:1,0,Empate,1982/1983
11,UD Salamanca,Athletic,0:1,1,Athletic,1982/1983
11,Betis,Barcelona,1:1,0,Empate,1982/1983
11,Celta,Real Madrid,0:2,2,Real Madrid,1982/1983
11,Real Sociedad,Zaragoza,0:0,0,Empate,1982/1983
12,Las Palmas,UD Salamanca,4:1,3,Las Palmas,1982/1983
12,Valencia,Sporting,1:1,0,Empate,1982/1983
12,Sevilla,Espanyol,2:1,1,Sevilla,1982/1983
12,Zaragoza,Atlético,2:1,1,Zaragoza,1982/1983
12,Osasuna,Real Racing,4:2,2,Osasuna,1982/1983
12,Barcelona,Celta,2:2,0,Empate,1982/1983
12,Valladolid,Málaga,0:0,0,Empate,1982/1983
12,Athletic,Betis,3:2,1,Athletic,1982/1983
12,Real Madrid,Real Sociedad,4:0,4,Real Madrid,1982/1983
13,Real Madrid,Barcelona,0:2,2,Barcelona,1982/1983
13,Real Sociedad,Atlético,1:0,1,Real Sociedad,1982/1983
13,UD Salamanca,Osasuna,2:0,2,UD Salamanca,1982/1983
13,Sporting,Valladolid,0:0,0,Empate,1982/1983
13,Betis,Las Palmas,3:1,2,Betis,1982/1983
13,Málaga,Sevilla,0:0,0,Empate,1982/1983
13,Real Racing,Valencia,4:1,3,Real Racing,1982/1983
13,Celta,Athletic,0:1,1,Athletic,1982/1983
13,Espanyol,Zaragoza,3:2,1,Espanyol,1982/1983
14,Athletic,Real Madrid,2:4,2,Real Madrid,1982/1983
14,Osasuna,Betis,0:0,0,Empate,1982/1983
14,Zaragoza,Málaga,2:1,1,Zaragoza,1982/1983
14,Valladolid,Real Racing,2:0,2,Valladolid,1982/1983
14,Las Palmas,Celta,2:2,0,Empate,1982/1983
14,Barcelona,Real Sociedad,1:0,1,Barcelona,1982/1983
14,Atlético,Espanyol,1:0,1,Atlético,1982/1983
14,Sevilla,Sporting,1:0,1,Sevilla,1982/1983
14,Valencia,UD Salamanca,4:1,3,Valencia,1982/1983
15,Málaga,Atlético,0:2,2,Atlético,1982/1983
15,Real Racing,Sevilla,2:2,0,Empate,1982/1983
15,UD Salamanca,Valladolid,1:0,1,UD Salamanca,1982/1983
15,Real Madrid,Las Palmas,1:0,1,Real Madrid,1982/1983
15,Sporting,Zaragoza,2:1,1,Sporting,1982/1983
15,Barcelona,Athletic,0:1,1,Athletic,1982/1983
15,Real Sociedad,Espanyol,0:2,2,Espanyol,1982/1983
