Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Atlético,1:3,2,Atlético,1989/1990
1,Athletic,Real Sociedad,1:0,1,Athletic,1989/1990
1,Málaga,Celta,1:1,0,Empate,1989/1990
1,Valladolid,Barcelona,2:0,2,Valladolid,1989/1990
1,Real Madrid,Sporting,2:0,2,Real Madrid,1989/1990
1,Real Oviedo,CD Castellón,1:1,0,Empate,1989/1990
1,Osasuna,Mallorca,1:0,1,Osasuna,1989/1990
1,Zaragoza,Rayo,3:0,3,Zaragoza,1989/1990
1,Cádiz CF,CD Logroñés,0:1,1,CD Logroñés,1989/1990
1,Sevilla,Tenerife,1:0,1,Sevilla,1989/1990
2,Barcelona,Osasuna,4:0,4,Barcelona,1989/1990
2,Atlético,Cádiz CF,1:0,1,Atlético,1989/1990
2,CD Castellón,Real Madrid,0:0,0,Empate,1989/1990
2,CD Logroñés,Málaga,1:0,1,CD Logroñés,1989/1990
2,Rayo,Valladolid,2:1,1,Rayo,1989/1990
2,Mallorca,Real Oviedo,2:2,0,Empate,1989/1990
2,Real Sociedad,Zaragoza,2:1,1,Real Sociedad,1989/1990
2,Celta,Sevilla,0:1,1,Sevilla,1989/1990
2,Sporting,Valencia,1:1,0,Empate,1989/1990
2,Tenerife,Athletic,1:1,0,Empate,1989/1990
3,Real Oviedo,Barcelona,2:0,2,Real Oviedo,1989/1990
3,CD Castellón,Mallorca,1:2,1,Mallorca,1989/1990
3,Real Madrid,Valencia,6:2,4,Real Madrid,1989/1990
3,Zaragoza,Tenerife,3:3,0,Empate,1989/1990
3,Sevilla,CD Logroñés,3:1,2,Sevilla,1989/1990
3,Osasuna,Rayo,2:1,1,Osasuna,1989/1990
3,Athletic,Celta,2:0,2,Athletic,1989/1990
3,Málaga,Atlético,0:0,0,Empate,1989/1990
3,Cádiz CF,Sporting,2:0,2,Cádiz CF,1989/1990
3,Valladolid,Real Sociedad,1:0,1,Valladolid,1989/1990
4,Atlético,Sevilla,1:0,1,Atlético,1989/1990
4,Celta,Zaragoza,2:2,0,Empate,1989/1990
4,Valencia,Cádiz CF,3:0,3,Valencia,1989/1990
4,Barcelona,CD Castellón,2:0,2,Barcelona,1989/1990
4,Real Sociedad,Osasuna,1:0,1,Real Sociedad,1989/1990
4,Sporting,Málaga,0:1,1,Málaga,1989/1990
4,Rayo,Real Oviedo,1:1,0,Empate,1989/1990
4,CD Logroñés,Athletic,1:0,1,CD Logroñés,1989/1990
4,Tenerife,Valladolid,0:0,0,Empate,1989/1990
4,Mallorca,Real Madrid,0:0,0,Empate,1989/1990
5,Athletic,Atlético,1:1,0,Empate,1989/1990
5,Real Madrid,Cádiz CF,4:1,3,Real Madrid,1989/1990
5,Sevilla,Sporting,1:0,1,Sevilla,1989/1990
5,Osasuna,Tenerife,3:0,3,Osasuna,1989/1990
5,CD Castellón,Rayo,1:0,1,CD Castellón,1989/1990
5,Real Oviedo,Real Sociedad,5:0,5,Real Oviedo,1989/1990
5,Málaga,Valencia,1:1,0,Empate,1989/1990
5,Zaragoza,CD Logroñés,1:0,1,Zaragoza,1989/1990
5,Mallorca,Barcelona,1:0,1,Mallorca,1989/1990
5,Valladolid,Celta,0:1,1,Celta,1989/1990
6,Barcelona,Real Madrid,3:1,2,Barcelona,1989/1990
6,Atlético,Zaragoza,2:1,1,Atlético,1989/1990
6,Rayo,Mallorca,0:0,0,Empate,1989/1990
6,Real Sociedad,CD Castellón,2:0,2,Real Sociedad,1989/1990
6,Celta,Osasuna,1:1,0,Empate,1989/1990
6,Cádiz CF,Málaga,0:2,2,Málaga,1989/1990
6,Tenerife,Real Oviedo,2:1,1,Tenerife,1989/1990
6,Valencia,Sevilla,1:1,0,Empate,1989/1990
6,Sporting,Athletic,0:1,1,Athletic,1989/1990
6,CD Logroñés,Valladolid,1:0,1,CD Logroñés,1989/1990
7,Sevilla,Cádiz CF,1:1,0,Empate,1989/1990
7,Real Madrid,Málaga,4:0,4,Real Madrid,1989/1990
7,Zaragoza,Sporting,2:1,1,Zaragoza,1989/1990
7,Athletic,Valencia,1:1,0,Empate,1989/1990
7,Barcelona,Rayo,7:1,6,Barcelona,1989/1990
7,Valladolid,Atlético,2:0,2,Valladolid,1989/1990
7,Osasuna,CD Logroñés,3:0,3,Osasuna,1989/1990
7,CD Castellón,Tenerife,0:0,0,Empate,1989/1990
7,Real Oviedo,Celta,1:0,1,Real Oviedo,1989/1990
7,Mallorca,Real Sociedad,0:0,0,Empate,1989/1990
8,Real Sociedad,Barcelona,2:2,0,Empate,1989/1990
8,Valencia,Zaragoza,2:1,1,Valencia,1989/1990
