Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Almería,Rayo,0:2,2,Rayo,2023/2024
1,Sevilla,Valencia,1:2,1,Valencia,2023/2024
1,Real Sociedad,Girona,1:1,0,Empate,2023/2024
1,Las Palmas,Mallorca,1:1,0,Empate,2023/2024
1,Athletic,Real Madrid,0:2,2,Real Madrid,2023/2024
1,Celta,Osasuna,0:2,2,Osasuna,2023/2024
1,Villarreal,Betis,1:2,1,Betis,2023/2024
1,Getafe,Barcelona,0:0,0,Empate,2023/2024
1,Cádiz CF,Alavés,1:0,1,Cádiz CF,2023/2024
1,Atlético,Granada,3:1,2,Atlético,2023/2024
2,Mallorca,Villarreal,0:1,1,Villarreal,2023/2024
2,Valencia,Las Palmas,1:0,1,Valencia,2023/2024
2,Real Sociedad,Celta,1:1,0,Empate,2023/2024
2,Almería,Real Madrid,1:3,2,Real Madrid,2023/2024
2,Osasuna,Athletic,0:2,2,Athletic,2023/2024
2,Girona,Getafe,3:0,3,Girona,2023/2024
2,Barcelona,Cádiz CF,2:0,2,Barcelona,2023/2024
2,Betis,Atlético,0:0,0,Empate,2023/2024
2,Alavés,Sevilla,4:3,1,Alavés,2023/2024
2,Granada,Rayo,0:2,2,Rayo,2023/2024
3,Las Palmas,Real Sociedad,0:0,0,Empate,2023/2024
3,Celta,Real Madrid,0:1,1,Real Madrid,2023/2024
3,Cádiz CF,Almería,1:1,0,Empate,2023/2024
3,Granada,Mallorca,3:2,1,Granada,2023/2024
3,Sevilla,Girona,1:2,1,Girona,2023/2024
3,Villarreal,Barcelona,3:4,1,Barcelona,2023/2024
3,Valencia,Osasuna,1:2,1,Osasuna,2023/2024
3,Athletic,Betis,4:2,2,Athletic,2023/2024
3,Getafe,Alavés,1:0,1,Getafe,2023/2024
3,Rayo,Atlético,0:7,7,Atlético,2023/2024
4,Cádiz CF,Villarreal,3:1,2,Cádiz CF,2023/2024
4,Almería,Celta,2:3,1,Celta,2023/2024
4,Real Sociedad,Granada,5:3,2,Real Sociedad,2023/2024
4,Real Madrid,Getafe,2:1,1,Real Madrid,2023/2024
4,Alavés,Valencia,1:0,1,Alavés,2023/2024
4,Betis,Rayo,1:0,1,Betis,2023/2024
4,Girona,Las Palmas,1:0,1,Girona,2023/2024
4,Mallorca,Athletic,0:0,0,Empate,2023/2024
4,Osasuna,Barcelona,1:2,1,Barcelona,2023/2024
4,Atlético,Sevilla,1:0,1,Atlético,2023/2024
5,Rayo,Alavés,2:0,2,Rayo,2023/2024
5,Athletic,Cádiz CF,3:0,3,Athletic,2023/2024
5,Valencia,Atlético,3:0,3,Valencia,2023/2024
5,Celta,Mallorca,0:1,1,Mallorca,2023/2024
5,Barcelona,Betis,5:0,5,Barcelona,2023/2024
5,Getafe,Osasuna,3:2,1,Getafe,2023/2024
5,Villarreal,Almería,2:1,1,Villarreal,2023/2024
