Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Málaga,Athletic,1:0,1,Málaga,2014/2015
1,Sevilla,Valencia,1:1,0,Empate,2014/2015
1,Granada,Deportivo,2:1,1,Granada,2014/2015
1,Almería,Espanyol,1:1,0,Empate,2014/2015
1,Eibar,Real Sociedad,1:0,1,Eibar,2014/2015
1,Celta,Getafe,3:1,2,Celta,2014/2015
1,Barcelona,Elche,3:0,3,Barcelona,2014/2015
1,Levante,Villarreal,0:2,2,Villarreal,2014/2015
1,Real Madrid,Córdoba,2:0,2,Real Madrid,2014/2015
1,Rayo,Atlético,0:0,0,Empate,2014/2015
2,Getafe,Almería,1:0,1,Getafe,2014/2015
2,Valencia,Málaga,3:0,3,Valencia,2014/2015
2,Córdoba,Celta,1:1,0,Empate,2014/2015
2,Athletic,Levante,3:0,3,Athletic,2014/2015
2,Atlético,Eibar,2:1,1,Atlético,2014/2015
2,Espanyol,Sevilla,1:2,1,Sevilla,2014/2015
2,Villarreal,Barcelona,0:1,1,Barcelona,2014/2015
2,Real Sociedad,Real Madrid,4:2,2,Real Sociedad,2014/2015
2,Deportivo,Rayo,2:2,0,Empate,2014/2015
2,Elche,Granada,1:1,0,Empate,2014/2015
3,Almería,Córdoba,1:1,0,Empate,2014/2015
3,Barcelona,Athletic,2:0,2,Barcelona,2014/2015
3,Málaga,Levante,0:0,0,Empate,2014/2015
3,Real Madrid,Atlético,1:2,1,Atlético,2014/2015
3,Celta,Real Sociedad,2:2,0,Empate,2014/2015
3,Rayo,Elche,2:3,1,Elche,2014/2015
3,Valencia,Espanyol,3:1,2,Valencia,2014/2015
3,Sevilla,Getafe,2:0,2,Sevilla,2014/2015
3,Granada,Villarreal,0:0,0,Empate,2014/2015
3,Eibar,Deportivo,0:1,1,Deportivo,2014/2015
4,Elche,Eibar,0:2,2,Eibar,2014/2015
4,Deportivo,Real Madrid,2:8,6,Real Madrid,2014/2015
4,Athletic,Granada,0:1,1,Granada,2014/2015
4,Atlético,Celta,2:2,0,Empate,2014/2015
4,Espanyol,Málaga,2:2,0,Empate,2014/2015
4,Real Sociedad,Almería,1:2,1,Almería,2014/2015
4,Villarreal,Rayo,4:2,2,Villarreal,2014/2015
4,Córdoba,Sevilla,1:3,2,Sevilla,2014/2015
4,Levante,Barcelona,0:5,5,Barcelona,2014/2015
4,Getafe,Valencia,0:3,3,Valencia,2014/2015
5,Real Madrid,Elche,5:1,4,Real Madrid,2014/2015
5,Celta,Deportivo,2:1,1,Celta,2014/2015
5,Almería,Atlético,0:1,1,Atlético,2014/2015
5,Eibar,Villarreal,1:1,0,Empate,2014/2015
5,Rayo,Athletic,2:1,1,Rayo,2014/2015
5,Sevilla,Real Sociedad,1:0,1,Sevilla,2014/2015
5,Granada,Levante,0:1,1,Levante,2014/2015
5,Málaga,Barcelona,0:0,0,Empate,2014/2015
5,Espanyol,Getafe,2:0,2,Espanyol,2014/2015
5,Valencia,Córdoba,3:0,3,Valencia,2014/2015
6,Elche,Celta,0:1,1,Celta,2014/2015
6,Villarreal,Real Madrid,0:2,2,Real Madrid,2014/2015
6,Barcelona,Granada,6:0,6,Barcelona,2014/2015
6,Atlético,Sevilla,4:0,4,Atlético,2014/2015
6,Athletic,Eibar,0:0,0,Empate,2014/2015
6,Levante,Rayo,0:2,2,Rayo,2014/2015
6,Getafe,Málaga,1:0,1,Getafe,2014/2015
6,Deportivo,Almería,0:1,1,Almería,2014/2015
6,Real Sociedad,Valencia,1:1,0,Empate,2014/2015
6,Córdoba,Espanyol,0:0,0,Empate,2014/2015
7,Getafe,Córdoba,1:1,0,Empate,2014/2015
7,Valencia,Atlético,3:1,2,Valencia,2014/2015
7,Rayo,Barcelona,0:2,2,Barcelona,2014/2015
7,Eibar,Levante,3:3,0,Empate,2014/2015
7,Almería,Elche,2:2,0,Empate,2014/2015
7,Málaga,Granada,2:1,1,Málaga,2014/2015
7,Sevilla,Deportivo,4:1,3,Sevilla,2014/2015
7,Celta,Villarreal,1:3,2,Villarreal,2014/2015
7,Espanyol,Real Sociedad,2:0,2,Espanyol,2014/2015
7,Real Madrid,Athletic,5:0,5,Real Madrid,2014/2015
8,Granada,Rayo,0:1,1,Rayo,2014/2015
8,Levante,Real Madrid,0:5,5,Real Madrid,2014/2015
8,Athletic,Celta,1:1,0,Empate,2014/2015
8,Barcelona,Eibar,3:0,3,Barcelona,2014/2015
8,Córdoba,Málaga,1:2,1,Málaga,2014/2015
8,Atlético,Espanyol,2:0,2,Atlético,2014/2015
8,Deportivo,Valencia,3:0,3,Deportivo,2014/2015
8,Elche,Sevilla,0:2,2,Sevilla,2014/2015
8,Villarreal,Almería,2:0,2,Villarreal,2014/2015
8,Real Sociedad,Getafe,1:2,1,Getafe,2014/2015
9,Celta,Levante,3:0,3,Celta,2014/2015
