Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Las Palmas,Valencia,5:3,2,Las Palmas,1957/1958
1,Sporting,Atlético,2:4,2,Atlético,1957/1958
1,Real Sociedad,Zaragoza,1:1,0,Empate,1957/1958
1,Athletic,Celta,6:0,6,Athletic,1957/1958
1,Real Madrid,Osasuna,3:0,3,Real Madrid,1957/1958
1,Real Jaén,Granada,2:0,2,Real Jaén,1957/1958
1,Valladolid,Espanyol,2:2,0,Empate,1957/1958
1,Barcelona,Sevilla,3:1,2,Barcelona,1957/1958
2,Espanyol,Las Palmas,3:0,3,Espanyol,1957/1958
2,Sevilla,Real Jaén,0:0,0,Empate,1957/1958
2,Zaragoza,Sporting,0:0,0,Empate,1957/1958
2,Granada,Real Madrid,0:2,2,Real Madrid,1957/1958
2,Atlético,Athletic,3:2,1,Atlético,1957/1958
2,Valencia,Barcelona,1:1,0,Empate,1957/1958
2,Osasuna,Real Sociedad,3:0,3,Osasuna,1957/1958
2,Celta,Valladolid,3:1,2,Celta,1957/1958
3,Valladolid,Atlético,2:2,0,Empate,1957/1958
3,Real Sociedad,Granada,4:1,3,Real Sociedad,1957/1958
3,Sporting,Osasuna,2:3,1,Osasuna,1957/1958
3,Espanyol,Celta,1:1,0,Empate,1957/1958
3,Real Madrid,Sevilla,6:0,6,Real Madrid,1957/1958
3,Real Jaén,Valencia,1:0,1,Real Jaén,1957/1958
3,Las Palmas,Barcelona,0:7,7,Barcelona,1957/1958
3,Athletic,Zaragoza,4:1,3,Athletic,1957/1958
4,Las Palmas,Celta,1:6,5,Celta,1957/1958
4,Granada,Sporting,1:0,1,Granada,1957/1958
4,Zaragoza,Valladolid,3:0,3,Zaragoza,1957/1958
4,Atlético,Espanyol,2:3,1,Espanyol,1957/1958
4,Valencia,Real Madrid,2:2,0,Empate,1957/1958
4,Osasuna,Athletic,2:2,0,Empate,1957/1958
4,Sevilla,Real Sociedad,3:0,3,Sevilla,1957/1958
4,Barcelona,Real Jaén,6:1,5,Barcelona,1957/1958
5,Celta,Atlético,2:2,0,Empate,1957/1958
5,Valladolid,Osasuna,0:4,4,Osasuna,1957/1958
5,Real Jaén,Las Palmas,1:1,0,Empate,1957/1958
5,Sporting,Sevilla,1:1,0,Empate,1957/1958
5,Real Sociedad,Valencia,0:0,0,Empate,1957/1958
5,Real Madrid,Barcelona,3:0,3,Real Madrid,1957/1958
5,Espanyol,Zaragoza,1:0,1,Espanyol,1957/1958
5,Athletic,Granada,1:0,1,Athletic,1957/1958
6,Osasuna,Espanyol,3:2,1,Osasuna,1957/1958
6,Granada,Valladolid,4:0,4,Granada,1957/1958
6,Atlético,Las Palmas,9:0,9,Atlético,1957/1958
6,Sevilla,Athletic,3:1,2,Sevilla,1957/1958
6,Real Jaén,Real Madrid,0:2,2,Real Madrid,1957/1958
6,Zaragoza,Celta,2:2,0,Empate,1957/1958
6,Barcelona,Real Sociedad,1:0,1,Barcelona,1957/1958
6,Valencia,Sporting,2:2,0,Empate,1957/1958
7,Atlético,Zaragoza,4:2,2,Atlético,1957/1958
7,Espanyol,Granada,2:1,1,Espanyol,1957/1958
7,Athletic,Valencia,3:2,1,Athletic,1957/1958
7,Sporting,Barcelona,3:2,1,Sporting,1957/1958
7,Las Palmas,Real Madrid,0:0,0,Empate,1957/1958
7,Real Sociedad,Real Jaén,2:0,2,Real Sociedad,1957/1958
7,Celta,Osasuna,2:0,2,Celta,1957/1958
7,Valladolid,Sevilla,2:0,2,Valladolid,1957/1958
8,Real Madrid,Real Sociedad,2:1,1,Real Madrid,1957/1958
8,Osasuna,Atlético,1:1,0,Empate,1957/1958
8,Granada,Celta,1:0,1,Granada,1957/1958
8,Barcelona,Athletic,3:0,3,Barcelona,1957/1958
8,Valladolid,Valencia,6:3,3,Valladolid,1957/1958
8,Sevilla,Espanyol,0:1,1,Espanyol,1957/1958
8,Las Palmas,Zaragoza,0:0,0,Empate,1957/1958
8,Real Jaén,Sporting,2:1,1,Real Jaén,1957/1958
9,Celta,Sevilla,3:1,2,Celta,1957/1958
9,Athletic,Real Jaén,5:1,4,Athletic,1957/1958
9,Atlético,Granada,5:1,4,Atlético,1957/1958
9,Real Sociedad,Las Palmas,3:1,2,Real Sociedad,1957/1958
9,Espanyol,Valencia,0:0,0,Empate,1957/1958
9,Valladolid,Barcelona,1:2,1,Barcelona,1957/1958
9,Sporting,Real Madrid,3:0,3,Sporting,1957/1958
9,Zaragoza,Osasuna,2:0,2,Zaragoza,1957/1958
10,Sevilla,Atlético,2:2,0,Empate,1957/1958
10,Granada,Zaragoza,1:0,1,Granada,1957/1958
10,Las Palmas,Osasuna,2:1,1,Las Palmas,1957/1958
10,Real Jaén,Valladolid,0:2,2,Valladolid,1957/1958
10,Celta,Valencia,3:2,1,Celta,1957/1958
10,Barcelona,Espanyol,3:1,2,Barcelona,1957/1958
10,Real Madrid,Athletic,6:0,6,Real Madrid,1957/1958
10,Real Sociedad,Sporting,3:2,1,Real Sociedad,1957/1958
11,Zaragoza,Sevilla,3:3,0,Empate,1957/1958
11,Espanyol,Real Jaén,2:0,2,Espanyol,1957/1958
11,Osasuna,Granada,1:0,1,Osasuna,1957/1958
11,Athletic,Real Sociedad,2:2,0,Empate,1957/1958
11,Atlético,Valencia,2:2,0,Empate,1957/1958
11,Celta,Barcelona,4:0,4,Celta,1957/1958
11,Valladolid,Real Madrid,0:1,1,Real Madrid,1957/1958
11,Las Palmas,Sporting,0:0,0,Empate,1957/1958
12,Real Madrid,Espanyol,2:0,2,Real Madrid,1957/1958
12,Sevilla,Osasuna,1:1,0,Empate,1957/1958
12,Real Sociedad,Valladolid,0:0,0,Empate,1957/1958
12,Granada,Las Palmas,4:0,4,Granada,1957/1958
12,Barcelona,Atlético,2:2,0,Empate,1957/1958
12,Real Jaén,Celta,4:1,3,Real Jaén,1957/1958
12,Sporting,Athletic,0:2,2,Athletic,1957/1958
12,Valencia,Zaragoza,3:1,2,Valencia,1957/1958
13,Granada,Sevilla,2:1,1,Granada,1957/1958
13,Atlético,Real Jaén,4:1,3,Atlético,1957/1958
13,Valladolid,Sporting,7:3,4,Valladolid,1957/1958
13,Espanyol,Real Sociedad,2:2,0,Empate,1957/1958
13,Osasuna,Valencia,2:2,0,Empate,1957/1958
13,Zaragoza,Barcelona,1:1,0,Empate,1957/1958
13,Celta,Real Madrid,2:1,1,Celta,1957/1958
13,Athletic,Las Palmas,1:1,0,Empate,1957/1958
14,Real Madrid,Atlético,0:0,0,Empate,1957/1958
