Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Las Palmas,Barcelona,2:1,1,Las Palmas,1964/1965
1,Real Murcia,Valencia,1:1,0,Empate,1964/1965
1,Deportivo,Zaragoza,0:2,2,Zaragoza,1964/1965
1,Atlético,Betis,2:1,1,Atlético,1964/1965
1,Levante,Real Oviedo,0:0,0,Empate,1964/1965
1,Athletic,Elche,2:1,1,Athletic,1964/1965
1,Sevilla,Córdoba,2:4,2,Córdoba,1964/1965
1,Espanyol,Real Madrid,1:2,1,Real Madrid,1964/1965
2,Real Madrid,Las Palmas,6:0,6,Real Madrid,1964/1965
2,Valencia,Levante,2:0,2,Valencia,1964/1965
2,Barcelona,Atlético,2:3,1,Atlético,1964/1965
2,Zaragoza,Real Murcia,5:1,4,Zaragoza,1964/1965
2,Elche,Sevilla,0:1,1,Sevilla,1964/1965
2,Real Oviedo,Athletic,1:0,1,Real Oviedo,1964/1965
2,Córdoba,Espanyol,2:1,1,Córdoba,1964/1965
2,Betis,Deportivo,4:0,4,Betis,1964/1965
3,Las Palmas,Atlético,2:3,1,Atlético,1964/1965
3,Real Madrid,Córdoba,6:1,5,Real Madrid,1964/1965
3,Espanyol,Elche,1:0,1,Espanyol,1964/1965
3,Sevilla,Real Oviedo,1:0,1,Sevilla,1964/1965
3,Levante,Zaragoza,0:1,1,Zaragoza,1964/1965
3,Athletic,Valencia,3:2,1,Athletic,1964/1965
3,Deportivo,Barcelona,1:2,1,Barcelona,1964/1965
3,Real Murcia,Betis,1:1,0,Empate,1964/1965
4,Atlético,Deportivo,1:0,1,Atlético,1964/1965
4,Barcelona,Real Murcia,8:1,7,Barcelona,1964/1965
4,Las Palmas,Córdoba,1:0,1,Las Palmas,1964/1965
4,Real Oviedo,Espanyol,3:1,2,Real Oviedo,1964/1965
4,Elche,Real Madrid,1:1,0,Empate,1964/1965
4,Zaragoza,Athletic,4:1,3,Zaragoza,1964/1965
4,Valencia,Sevilla,3:1,2,Valencia,1964/1965
4,Betis,Levante,1:0,1,Betis,1964/1965
5,Real Murcia,Atlético,1:5,4,Atlético,1964/1965
5,Córdoba,Elche,2:0,2,Córdoba,1964/1965
5,Real Madrid,Real Oviedo,3:0,3,Real Madrid,1964/1965
5,Deportivo,Las Palmas,1:0,1,Deportivo,1964/1965
5,Sevilla,Zaragoza,2:1,1,Sevilla,1964/1965
5,Espanyol,Valencia,1:2,1,Valencia,1964/1965
5,Levante,Barcelona,5:1,4,Levante,1964/1965
5,Athletic,Betis,1:0,1,Athletic,1964/1965
6,Zaragoza,Espanyol,1:0,1,Zaragoza,1964/1965
6,Real Oviedo,Córdoba,1:0,1,Real Oviedo,1964/1965
6,Deportivo,Real Murcia,2:0,2,Deportivo,1964/1965
6,Atlético,Levante,3:0,3,Atlético,1964/1965
6,Barcelona,Athletic,4:0,4,Barcelona,1964/1965
6,Valencia,Real Madrid,0:0,0,Empate,1964/1965
6,Elche,Las Palmas,2:0,2,Elche,1964/1965
6,Betis,Sevilla,2:0,2,Betis,1964/1965
7,Real Madrid,Zaragoza,1:1,0,Empate,1964/1965
7,Las Palmas,Real Murcia,0:0,0,Empate,1964/1965
7,Levante,Deportivo,2:0,2,Levante,1964/1965
7,Espanyol,Betis,3:0,3,Espanyol,1964/1965
7,Athletic,Atlético,2:1,1,Athletic,1964/1965
7,Córdoba,Valencia,1:0,1,Córdoba,1964/1965
7,Sevilla,Barcelona,2:1,1,Sevilla,1964/1965
7,Elche,Real Oviedo,2:0,2,Elche,1964/1965
8,Las Palmas,Real Oviedo,3:0,3,Las Palmas,1964/1965
8,Atlético,Sevilla,3:1,2,Atlético,1964/1965
8,Real Murcia,Levante,1:1,0,Empate,1964/1965
8,Zaragoza,Córdoba,4:0,4,Zaragoza,1964/1965
8,Betis,Real Madrid,3:1,2,Betis,1964/1965
8,Barcelona,Espanyol,1:0,1,Barcelona,1964/1965
8,Deportivo,Athletic,1:2,1,Athletic,1964/1965
8,Valencia,Elche,5:0,5,Valencia,1964/1965
9,Elche,Zaragoza,3:1,2,Elche,1964/1965
9,Athletic,Real Murcia,1:2,1,Real Murcia,1964/1965
9,Sevilla,Deportivo,2:1,1,Sevilla,1964/1965
9,Córdoba,Betis,1:0,1,Córdoba,1964/1965
9,Espanyol,Atlético,1:0,1,Espanyol,1964/1965
9,Real Oviedo,Valencia,0:1,1,Valencia,1964/1965
9,Real Madrid,Barcelona,4:1,3,Real Madrid,1964/1965
9,Levante,Las Palmas,2:2,0,Empate,1964/1965
10,Las Palmas,Valencia,3:2,1,Las Palmas,1964/1965
10,Real Murcia,Sevilla,1:1,0,Empate,1964/1965
10,Barcelona,Córdoba,4:1,3,Barcelona,1964/1965
10,Betis,Elche,2:2,0,Empate,1964/1965
10,Deportivo,Espanyol,1:4,3,Espanyol,1964/1965
10,Levante,Athletic,2:2,0,Empate,1964/1965
10,Atlético,Real Madrid,0:1,1,Real Madrid,1964/1965
10,Zaragoza,Real Oviedo,2:0,2,Zaragoza,1964/1965
11,Real Madrid,Deportivo,2:0,2,Real Madrid,1964/1965
11,Córdoba,Atlético,0:0,0,Empate,1964/1965
11,Sevilla,Levante,5:2,3,Sevilla,1964/1965
11,Espanyol,Real Murcia,1:0,1,Espanyol,1964/1965
11,Valencia,Zaragoza,3:0,3,Valencia,1964/1965
11,Las Palmas,Athletic,3:1,2,Las Palmas,1964/1965
11,Elche,Barcelona,2:0,2,Elche,1964/1965
11,Real Oviedo,Betis,1:2,1,Betis,1964/1965
12,Zaragoza,Las Palmas,0:0,0,Empate,1964/1965
12,Real Murcia,Real Madrid,1:2,1,Real Madrid,1964/1965
12,Deportivo,Córdoba,2:0,2,Deportivo,1964/1965
12,Atlético,Elche,2:0,2,Atlético,1964/1965
12,Barcelona,Real Oviedo,5:0,5,Barcelona,1964/1965
12,Levante,Espanyol,2:0,2,Levante,1964/1965
12,Athletic,Sevilla,1:0,1,Athletic,1964/1965
12,Betis,Valencia,0:1,1,Valencia,1964/1965
13,Zaragoza,Betis,2:1,1,Zaragoza,1964/1965
13,Real Madrid,Levante,4:1,3,Real Madrid,1964/1965
13,Córdoba,Real Murcia,0:0,0,Empate,1964/1965
13,Sevilla,Las Palmas,1:2,1,Las Palmas,1964/1965
13,Real Oviedo,Atlético,0:3,3,Atlético,1964/1965
13,Espanyol,Athletic,3:1,2,Espanyol,1964/1965
13,Valencia,Barcelona,2:4,2,Barcelona,1964/1965
13,Elche,Deportivo,3:0,3,Elche,1964/1965
14,Sevilla,Espanyol,1:0,1,Sevilla,1964/1965
14,Real Murcia,Elche,4:0,4,Real Murcia,1964/1965
14,Levante,Córdoba,2:0,2,Levante,1964/1965
14,Deportivo,Real Oviedo,1:1,0,Empate,1964/1965
14,Las Palmas,Betis,2:2,0,Empate,1964/1965
14,Atlético,Valencia,2:1,1,Atlético,1964/1965
14,Athletic,Real Madrid,1:1,0,Empate,1964/1965
14,Barcelona,Zaragoza,2:0,2,Barcelona,1964/1965
15,Elche,Levante,4:2,2,Elche,1964/1965
15,Betis,Barcelona,2:1,1,Betis,1964/1965
15,Córdoba,Athletic,1:0,1,Córdoba,1964/1965
15,Zaragoza,Atlético,3:1,2,Zaragoza,1964/1965
15,Real Madrid,Sevilla,4:0,4,Real Madrid,1964/1965
15,Espanyol,Las Palmas,1:0,1,Espanyol,1964/1965
