Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Racing,Athletic,2:0,2,Real Racing,1952/1953
1,Celta,Espanyol,0:1,1,Espanyol,1952/1953
1,Real Sociedad,Valencia,0:0,0,Empate,1952/1953
1,Atlético,Real Oviedo,5:1,4,Atlético,1952/1953
1,Zaragoza,Valladolid,0:4,4,Valladolid,1952/1953
1,Barcelona,Deportivo,4:3,1,Barcelona,1952/1953
1,Sporting,Málaga,4:0,4,Sporting,1952/1953
1,Sevilla,Real Madrid,2:2,0,Empate,1952/1953
2,Athletic,Zaragoza,3:0,3,Athletic,1952/1953
2,Deportivo,Real Racing,0:1,1,Real Racing,1952/1953
2,Valencia,Celta,3:2,1,Valencia,1952/1953
2,Real Oviedo,Barcelona,2:1,1,Real Oviedo,1952/1953
2,Espanyol,Sevilla,6:2,4,Espanyol,1952/1953
2,Málaga,Atlético,1:3,2,Atlético,1952/1953
2,Valladolid,Real Sociedad,1:2,1,Real Sociedad,1952/1953
2,Real Madrid,Sporting,2:2,0,Empate,1952/1953
3,Sevilla,Valencia,4:2,2,Sevilla,1952/1953
3,Barcelona,Málaga,6:2,4,Barcelona,1952/1953
3,Zaragoza,Deportivo,1:2,1,Deportivo,1952/1953
3,Celta,Valladolid,2:0,2,Celta,1952/1953
3,Sporting,Atlético,2:0,2,Sporting,1952/1953
3,Real Madrid,Espanyol,1:2,1,Espanyol,1952/1953
3,Real Sociedad,Athletic,3:1,2,Real Sociedad,1952/1953
3,Real Racing,Real Oviedo,0:2,2,Real Oviedo,1952/1953
4,Real Oviedo,Zaragoza,3:2,1,Real Oviedo,1952/1953
4,Athletic,Celta,5:0,5,Athletic,1952/1953
4,Espanyol,Sporting,4:0,4,Espanyol,1952/1953
4,Valladolid,Sevilla,0:4,4,Sevilla,1952/1953
4,Valencia,Real Madrid,3:2,1,Valencia,1952/1953
4,Atlético,Barcelona,2:1,1,Atlético,1952/1953
4,Deportivo,Real Sociedad,1:0,1,Deportivo,1952/1953
4,Málaga,Real Racing,4:2,2,Málaga,1952/1953
5,Espanyol,Valencia,2:1,1,Espanyol,1952/1953
5,Zaragoza,Málaga,0:2,2,Málaga,1952/1953
5,Celta,Deportivo,2:0,2,Celta,1952/1953
5,Real Madrid,Valladolid,3:1,2,Real Madrid,1952/1953
5,Real Racing,Atlético,3:3,0,Empate,1952/1953
5,Sevilla,Athletic,1:0,1,Sevilla,1952/1953
5,Sporting,Barcelona,0:0,0,Empate,1952/1953
5,Real Sociedad,Real Oviedo,3:2,1,Real Sociedad,1952/1953
6,Deportivo,Sevilla,2:0,2,Deportivo,1952/1953
6,Valencia,Sporting,4:0,4,Valencia,1952/1953
6,Real Oviedo,Celta,4:0,4,Real Oviedo,1952/1953
6,Barcelona,Real Racing,3:1,2,Barcelona,1952/1953
6,Valladolid,Espanyol,0:1,1,Espanyol,1952/1953
6,Athletic,Real Madrid,2:2,0,Empate,1952/1953
6,Atlético,Zaragoza,4:1,3,Atlético,1952/1953
6,Málaga,Real Sociedad,2:4,2,Real Sociedad,1952/1953
7,Sevilla,Real Oviedo,2:1,1,Sevilla,1952/1953
7,Celta,Málaga,3:1,2,Celta,1952/1953
7,Real Madrid,Deportivo,5:2,3,Real Madrid,1952/1953
7,Sporting,Real Racing,2:0,2,Sporting,1952/1953
7,Real Sociedad,Atlético,0:2,2,Atlético,1952/1953
7,Espanyol,Athletic,6:2,4,Espanyol,1952/1953
7,Zaragoza,Barcelona,1:5,4,Barcelona,1952/1953
7,Valencia,Valladolid,2:0,2,Valencia,1952/1953
8,Barcelona,Real Sociedad,3:0,3,Barcelona,1952/1953
8,Málaga,Sevilla,0:3,3,Sevilla,1952/1953
8,Valladolid,Sporting,2:2,0,Empate,1952/1953
8,Atlético,Celta,4:1,3,Atlético,1952/1953
8,Real Oviedo,Real Madrid,3:1,2,Real Oviedo,1952/1953
8,Athletic,Valencia,1:1,0,Empate,1952/1953
8,Deportivo,Espanyol,2:2,0,Empate,1952/1953
8,Real Racing,Zaragoza,3:1,2,Real Racing,1952/1953
9,Sporting,Zaragoza,2:3,1,Zaragoza,1952/1953
9,Real Madrid,Málaga,2:0,2,Real Madrid,1952/1953
9,Valencia,Deportivo,1:1,0,Empate,1952/1953
9,Espanyol,Real Oviedo,3:0,3,Espanyol,1952/1953
9,Sevilla,Atlético,3:1,2,Sevilla,1952/1953
9,Valladolid,Athletic,1:0,1,Valladolid,1952/1953
9,Celta,Barcelona,3:3,0,Empate,1952/1953
9,Real Sociedad,Real Racing,3:1,2,Real Sociedad,1952/1953
10,Barcelona,Sevilla,3:2,1,Barcelona,1952/1953
10,Zaragoza,Real Sociedad,3:3,0,Empate,1952/1953
10,Deportivo,Valladolid,1:4,3,Valladolid,1952/1953
10,Athletic,Sporting,6:1,5,Athletic,1952/1953
10,Real Oviedo,Valencia,2:3,1,Valencia,1952/1953
10,Málaga,Espanyol,1:1,0,Empate,1952/1953
10,Atlético,Real Madrid,1:2,1,Real Madrid,1952/1953
10,Real Racing,Celta,2:0,2,Real Racing,1952/1953
11,Celta,Zaragoza,6:1,5,Celta,1952/1953
11,Valencia,Málaga,3:1,2,Valencia,1952/1953
11,Athletic,Deportivo,8:2,6,Athletic,1952/1953
11,Valladolid,Real Oviedo,1:0,1,Valladolid,1952/1953
11,Sporting,Real Sociedad,1:0,1,Sporting,1952/1953
11,Espanyol,Atlético,2:0,2,Espanyol,1952/1953
11,Real Madrid,Barcelona,2:1,1,Real Madrid,1952/1953
