Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Sevilla,Valencia,1:1,0,Empate,1965/1966
1,Real Madrid,CE Sabadell,1:0,1,Real Madrid,1965/1966
1,Málaga,Pontevedra CF,0:0,0,Empate,1965/1966
1,Las Palmas,Espanyol,1:1,0,Empate,1965/1966
1,Zaragoza,Atlético,2:2,0,Empate,1965/1966
1,Athletic,Betis,6:1,5,Athletic,1965/1966
1,Barcelona,Mallorca,3:1,2,Barcelona,1965/1966
1,Elche,Córdoba,2:0,2,Elche,1965/1966
2,Mallorca,Las Palmas,4:1,3,Mallorca,1965/1966
2,Valencia,Málaga,1:0,1,Valencia,1965/1966
2,Espanyol,Zaragoza,1:1,0,Empate,1965/1966
2,Córdoba,Sevilla,0:0,0,Empate,1965/1966
2,CE Sabadell,Barcelona,1:3,2,Barcelona,1965/1966
2,Betis,Real Madrid,1:2,1,Real Madrid,1965/1966
2,Atlético,Elche,3:0,3,Atlético,1965/1966
2,Pontevedra CF,Athletic,3:0,3,Pontevedra CF,1965/1966
3,Real Madrid,Pontevedra CF,1:0,1,Real Madrid,1965/1966
3,Sevilla,Atlético,1:1,0,Empate,1965/1966
3,Málaga,Córdoba,1:3,2,Córdoba,1965/1966
3,Mallorca,CE Sabadell,0:1,1,CE Sabadell,1965/1966
3,Las Palmas,Zaragoza,2:1,1,Las Palmas,1965/1966
3,Athletic,Valencia,1:0,1,Athletic,1965/1966
3,Elche,Espanyol,3:0,3,Elche,1965/1966
3,Barcelona,Betis,4:1,3,Barcelona,1965/1966
4,Betis,Mallorca,1:2,1,Mallorca,1965/1966
4,Espanyol,Sevilla,1:0,1,Espanyol,1965/1966
4,Valencia,Real Madrid,3:0,3,Valencia,1965/1966
4,Córdoba,Athletic,1:0,1,Córdoba,1965/1966
4,Atlético,Málaga,1:0,1,Atlético,1965/1966
4,Zaragoza,Elche,6:1,5,Zaragoza,1965/1966
4,Las Palmas,CE Sabadell,1:0,1,Las Palmas,1965/1966
4,Pontevedra CF,Barcelona,2:0,2,Pontevedra CF,1965/1966
5,Sevilla,Zaragoza,1:1,0,Empate,1965/1966
5,Málaga,Espanyol,0:0,0,Empate,1965/1966
5,Athletic,Atlético,0:2,2,Atlético,1965/1966
5,CE Sabadell,Betis,4:1,3,CE Sabadell,1965/1966
5,Elche,Las Palmas,1:1,0,Empate,1965/1966
5,Real Madrid,Córdoba,2:1,1,Real Madrid,1965/1966
5,Mallorca,Pontevedra CF,0:3,3,Pontevedra CF,1965/1966
5,Barcelona,Valencia,1:2,1,Valencia,1965/1966
6,Valencia,Mallorca,4:1,3,Valencia,1965/1966
6,Atlético,Real Madrid,1:1,0,Empate,1965/1966
6,Córdoba,Barcelona,0:0,0,Empate,1965/1966
6,Espanyol,Athletic,3:4,1,Athletic,1965/1966
6,Zaragoza,Málaga,1:1,0,Empate,1965/1966
6,Pontevedra CF,CE Sabadell,2:1,1,Pontevedra CF,1965/1966
6,Elche,Sevilla,1:1,0,Empate,1965/1966
6,Betis,Las Palmas,1:0,1,Betis,1965/1966
7,CE Sabadell,Valencia,0:1,1,Valencia,1965/1966
7,Athletic,Zaragoza,2:0,2,Athletic,1965/1966
7,Betis,Pontevedra CF,3:0,3,Betis,1965/1966
7,Mallorca,Córdoba,2:1,1,Mallorca,1965/1966
7,Málaga,Elche,0:1,1,Elche,1965/1966
7,Las Palmas,Sevilla,1:0,1,Las Palmas,1965/1966
7,Barcelona,Atlético,1:4,3,Atlético,1965/1966
7,Real Madrid,Espanyol,0:0,0,Empate,1965/1966
8,Zaragoza,Real Madrid,2:3,1,Real Madrid,1965/1966
8,Espanyol,Barcelona,1:1,0,Empate,1965/1966
8,Elche,Athletic,0:0,0,Empate,1965/1966
8,Sevilla,Málaga,0:1,1,Málaga,1965/1966
8,Córdoba,CE Sabadell,3:0,3,Córdoba,1965/1966
8,Atlético,Mallorca,1:0,1,Atlético,1965/1966
8,Las Palmas,Pontevedra CF,0:1,1,Pontevedra CF,1965/1966
8,Valencia,Betis,6:3,3,Valencia,1965/1966
9,Real Madrid,Elche,2:1,1,Real Madrid,1965/1966
9,Málaga,Las Palmas,1:0,1,Málaga,1965/1966
9,Athletic,Sevilla,1:0,1,Athletic,1965/1966
9,Barcelona,Zaragoza,0:1,1,Zaragoza,1965/1966
9,Betis,Córdoba,0:4,4,Córdoba,1965/1966
9,Pontevedra CF,Valencia,2:0,2,Pontevedra CF,1965/1966
9,Mallorca,Espanyol,3:0,3,Mallorca,1965/1966
9,CE Sabadell,Atlético,0:1,1,Atlético,1965/1966
10,Espanyol,CE Sabadell,2:1,1,Espanyol,1965/1966
10,Las Palmas,Valencia,0:2,2,Valencia,1965/1966
10,Atlético,Betis,3:0,3,Atlético,1965/1966
10,Sevilla,Real Madrid,2:1,1,Sevilla,1965/1966
10,Elche,Barcelona,1:0,1,Elche,1965/1966
10,Málaga,Athletic,2:0,2,Málaga,1965/1966
10,Zaragoza,Mallorca,4:0,4,Zaragoza,1965/1966
10,Córdoba,Pontevedra CF,0:2,2,Pontevedra CF,1965/1966
11,Real Madrid,Málaga,1:0,1,Real Madrid,1965/1966
11,Barcelona,Sevilla,3:0,3,Barcelona,1965/1966
11,Valencia,Córdoba,1:0,1,Valencia,1965/1966
11,CE Sabadell,Zaragoza,3:1,2,CE Sabadell,1965/1966
11,Betis,Espanyol,1:1,0,Empate,1965/1966
11,Las Palmas,Athletic,1:1,0,Empate,1965/1966
11,Mallorca,Elche,4:2,2,Mallorca,1965/1966
11,Pontevedra CF,Atlético,1:0,1,Pontevedra CF,1965/1966
12,Zaragoza,Betis,4:1,3,Zaragoza,1965/1966
12,Espanyol,Pontevedra CF,2:0,2,Espanyol,1965/1966
12,Sevilla,Mallorca,3:1,2,Sevilla,1965/1966
12,Córdoba,Las Palmas,1:1,0,Empate,1965/1966
12,Atlético,Valencia,2:2,0,Empate,1965/1966
12,Málaga,Barcelona,1:0,1,Málaga,1965/1966
12,Athletic,Real Madrid,2:0,2,Athletic,1965/1966
12,Elche,CE Sabadell,0:0,0,Empate,1965/1966
13,Barcelona,Athletic,1:0,1,Barcelona,1965/1966
13,Real Madrid,Las Palmas,3:1,2,Real Madrid,1965/1966
13,Betis,Elche,2:1,1,Betis,1965/1966
13,Mallorca,Málaga,2:2,0,Empate,1965/1966
13,CE Sabadell,Sevilla,2:2,0,Empate,1965/1966
13,Pontevedra CF,Zaragoza,1:1,0,Empate,1965/1966
13,Córdoba,Atlético,0:1,1,Atlético,1965/1966
13,Valencia,Espanyol,2:1,1,Valencia,1965/1966
14,Real Madrid,Barcelona,1:3,2,Barcelona,1965/1966
14,Zaragoza,Valencia,2:0,2,Zaragoza,1965/1966
14,Las Palmas,Atlético,1:1,0,Empate,1965/1966
14,Sevilla,Betis,1:1,0,Empate,1965/1966
14,Málaga,CE Sabadell,2:0,2,Málaga,1965/1966
14,Athletic,Mallorca,4:0,4,Athletic,1965/1966
14,Espanyol,Córdoba,1:0,1,Espanyol,1965/1966
14,Elche,Pontevedra CF,2:0,2,Elche,1965/1966
15,Barcelona,Las Palmas,3:2,1,Barcelona,1965/1966
15,Atlético,Espanyol,5:2,3,Atlético,1965/1966
15,Valencia,Elche,1:2,1,Elche,1965/1966
15,Betis,Málaga,4:0,4,Betis,1965/1966
15,CE Sabadell,Athletic,1:2,1,Athletic,1965/1966
15,Mallorca,Real Madrid,2:5,3,Real Madrid,1965/1966
15,Pontevedra CF,Sevilla,2:1,1,Pontevedra CF,1965/1966
15,Córdoba,Zaragoza,2:1,1,Córdoba,1965/1966
16,Mallorca,Barcelona,1:2,1,Barcelona,1965/1966
16,Atlético,Zaragoza,0:1,1,Zaragoza,1965/1966
16,Córdoba,Elche,1:0,1,Córdoba,1965/1966
16,Pontevedra CF,Málaga,3:0,3,Pontevedra CF,1965/1966
16,Betis,Athletic,2:0,2,Betis,1965/1966
16,Espanyol,Las Palmas,1:1,0,Empate,1965/1966
16,CE Sabadell,Real Madrid,1:1,0,Empate,1965/1966
16,Valencia,Sevilla,0:1,1,Sevilla,1965/1966
17,Sevilla,Córdoba,2:1,1,Sevilla,1965/1966
17,Las Palmas,Mallorca,0:0,0,Empate,1965/1966
17,Athletic,Pontevedra CF,2:0,2,Athletic,1965/1966
17,Málaga,Valencia,2:1,1,Málaga,1965/1966
17,Barcelona,CE Sabadell,5:0,5,Barcelona,1965/1966
17,Zaragoza,Espanyol,1:0,1,Zaragoza,1965/1966
17,Real Madrid,Betis,2:0,2,Real Madrid,1965/1966
17,Elche,Atlético,0:0,0,Empate,1965/1966
18,Betis,Barcelona,0:0,0,Empate,1965/1966
18,Valencia,Athletic,1:1,0,Empate,1965/1966
18,Atlético,Sevilla,6:1,5,Atlético,1965/1966
18,Zaragoza,Las Palmas,3:1,2,Zaragoza,1965/1966
18,Córdoba,Málaga,1:0,1,Córdoba,1965/1966
18,Espanyol,Elche,0:3,3,Elche,1965/1966
18,CE Sabadell,Mallorca,1:0,1,CE Sabadell,1965/1966
18,Pontevedra CF,Real Madrid,1:3,2,Real Madrid,1965/1966
19,CE Sabadell,Las Palmas,1:0,1,CE Sabadell,1965/1966
19,Barcelona,Pontevedra CF,3:0,3,Barcelona,1965/1966
19,Athletic,Córdoba,3:2,1,Athletic,1965/1966
19,Málaga,Atlético,1:1,0,Empate,1965/1966
19,Elche,Zaragoza,3:1,2,Elche,1965/1966
19,Real Madrid,Valencia,2:1,1,Real Madrid,1965/1966
19,Sevilla,Espanyol,0:2,2,Espanyol,1965/1966
19,Mallorca,Betis,4:0,4,Mallorca,1965/1966
20,Córdoba,Real Madrid,1:2,1,Real Madrid,1965/1966
20,Valencia,Barcelona,0:2,2,Barcelona,1965/1966
20,Atlético,Athletic,1:0,1,Atlético,1965/1966
20,Zaragoza,Sevilla,2:0,2,Zaragoza,1965/1966
20,Pontevedra CF,Mallorca,2:1,1,Pontevedra CF,1965/1966
20,Betis,CE Sabadell,2:1,1,Betis,1965/1966
20,Las Palmas,Elche,1:0,1,Las Palmas,1965/1966
20,Espanyol,Málaga,3:2,1,Espanyol,1965/1966
21,CE Sabadell,Pontevedra CF,1:0,1,CE Sabadell,1965/1966
21,Athletic,Espanyol,3:1,2,Athletic,1965/1966
21,Mallorca,Valencia,2:0,2,Mallorca,1965/1966
21,Real Madrid,Atlético,3:1,2,Real Madrid,1965/1966
21,Málaga,Zaragoza,0:1,1,Zaragoza,1965/1966
21,Las Palmas,Betis,4:1,3,Las Palmas,1965/1966
21,Barcelona,Córdoba,3:1,2,Barcelona,1965/1966
21,Sevilla,Elche,2:0,2,Sevilla,1965/1966
22,Pontevedra CF,Betis,0:0,0,Empate,1965/1966
22,Zaragoza,Athletic,3:2,1,Zaragoza,1965/1966
22,Sevilla,Las Palmas,0:1,1,Las Palmas,1965/1966
22,Elche,Málaga,0:2,2,Málaga,1965/1966
22,Valencia,CE Sabadell,0:1,1,CE Sabadell,1965/1966
22,Córdoba,Mallorca,2:0,2,Córdoba,1965/1966
22,Atlético,Barcelona,0:1,1,Barcelona,1965/1966
22,Espanyol,Real Madrid,1:1,0,Empate,1965/1966
23,Barcelona,Espanyol,4:2,2,Barcelona,1965/1966
23,Pontevedra CF,Las Palmas,1:0,1,Pontevedra CF,1965/1966
23,Athletic,Elche,2:0,2,Athletic,1965/1966
23,Real Madrid,Zaragoza,2:0,2,Real Madrid,1965/1966
23,Málaga,Sevilla,0:1,1,Sevilla,1965/1966
23,Mallorca,Atlético,0:0,0,Empate,1965/1966
23,Betis,Valencia,1:1,0,Empate,1965/1966
23,CE Sabadell,Córdoba,2:1,1,CE Sabadell,1965/1966
24,Elche,Real Madrid,1:0,1,Elche,1965/1966
24,Zaragoza,Barcelona,0:0,0,Empate,1965/1966
24,Sevilla,Athletic,0:0,0,Empate,1965/1966
24,Córdoba,Betis,3:3,0,Empate,1965/1966
24,Las Palmas,Málaga,2:0,2,Las Palmas,1965/1966
24,Atlético,CE Sabadell,3:0,3,Atlético,1965/1966
