Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Las Palmas,Sevilla,2:1,1,Las Palmas,1978/1979
1,Athletic,Rayo,2:0,2,Athletic,1978/1979
1,Sporting,Atlético,4:1,3,Sporting,1978/1979
1,Celta,Espanyol,0:1,1,Espanyol,1978/1979
1,Real Madrid,Valencia,2:1,1,Real Madrid,1978/1979
1,Burgos CF,Real Sociedad,1:1,0,Empate,1978/1979
1,RC Recreativo,Zaragoza,3:0,3,RC Recreativo,1978/1979
1,Barcelona,Real Racing,1:0,1,Barcelona,1978/1979
1,Hércules CF,UD Salamanca,1:0,1,Hércules CF,1978/1979
2,Sevilla,Athletic,0:0,0,Empate,1978/1979
2,Real Sociedad,RC Recreativo,2:3,1,RC Recreativo,1978/1979
2,Espanyol,Sporting,1:0,1,Espanyol,1978/1979
2,Valencia,Barcelona,2:1,1,Valencia,1978/1979
2,Atlético,Hércules CF,3:0,3,Atlético,1978/1979
2,Rayo,Burgos CF,2:2,0,Empate,1978/1979
2,Real Racing,Las Palmas,2:4,2,Las Palmas,1978/1979
2,Zaragoza,Celta,2:1,1,Zaragoza,1978/1979
2,UD Salamanca,Real Madrid,1:1,0,Empate,1978/1979
3,RC Recreativo,Rayo,0:0,0,Empate,1978/1979
3,Celta,Real Sociedad,1:0,1,Celta,1978/1979
3,Hércules CF,Real Madrid,1:2,1,Real Madrid,1978/1979
3,Barcelona,UD Salamanca,3:0,3,Barcelona,1978/1979
3,Athletic,Real Racing,4:1,3,Athletic,1978/1979
3,Sporting,Zaragoza,1:0,1,Sporting,1978/1979
3,Atlético,Espanyol,1:0,1,Atlético,1978/1979
3,Las Palmas,Valencia,2:0,2,Las Palmas,1978/1979
3,Burgos CF,Sevilla,2:2,0,Empate,1978/1979
4,Espanyol,Hércules CF,2:1,1,Espanyol,1978/1979
4,Valencia,Athletic,0:0,0,Empate,1978/1979
4,Real Madrid,Barcelona,3:1,2,Real Madrid,1978/1979
4,Rayo,Celta,2:0,2,Rayo,1978/1979
4,Sevilla,RC Recreativo,6:1,5,Sevilla,1978/1979
4,Real Racing,Burgos CF,2:2,0,Empate,1978/1979
4,UD Salamanca,Las Palmas,1:0,1,UD Salamanca,1978/1979
