Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Madrid,Espanyol,2:0,2,Real Madrid,1930/1931
1,Real Sociedad,Alavés,2:2,0,Empate,1930/1931
1,Arenas de Getxo,Real Unión,1:2,1,Real Unión,1930/1931
1,Real Racing,CE Europa,2:1,1,Real Racing,1930/1931
1,Barcelona,Athletic,6:3,3,Barcelona,1930/1931
2,CE Europa,Barcelona,2:2,0,Empate,1930/1931
2,Athletic,Real Sociedad,6:1,5,Athletic,1930/1931
2,Espanyol,Real Racing,4:1,3,Espanyol,1930/1931
2,Alavés,Arenas de Getxo,3:2,1,Alavés,1930/1931
2,Real Unión,Real Madrid,1:1,0,Empate,1930/1931
3,Arenas de Getxo,Real Madrid,4:1,3,Arenas de Getxo,1930/1931
3,CE Europa,Real Unión,2:1,1,CE Europa,1930/1931
3,Alavés,Espanyol,4:1,3,Alavés,1930/1931
3,Real Sociedad,Barcelona,4:1,3,Real Sociedad,1930/1931
3,Real Racing,Athletic,4:1,3,Real Racing,1930/1931
4,Real Madrid,CE Europa,3:1,2,Real Madrid,1930/1931
4,Real Unión,Real Sociedad,2:4,2,Real Sociedad,1930/1931
4,Barcelona,Real Racing,1:1,0,Empate,1930/1931
4,Espanyol,Arenas de Getxo,5:0,5,Espanyol,1930/1931
4,Athletic,Alavés,7:1,6,Athletic,1930/1931
5,Real Madrid,Alavés,1:0,1,Real Madrid,1930/1931
5,CE Europa,Athletic,2:1,1,CE Europa,1930/1931
5,Arenas de Getxo,Barcelona,5:0,5,Arenas de Getxo,1930/1931
5,Real Racing,Real Sociedad,2:5,3,Real Sociedad,1930/1931
5,Real Unión,Espanyol,6:1,5,Real Unión,1930/1931
6,Real Racing,Real Madrid,3:0,3,Real Racing,1930/1931
6,Barcelona,Espanyol,6:2,4,Barcelona,1930/1931
6,Athletic,Arenas de Getxo,5:2,3,Athletic,1930/1931
6,Alavés,Real Unión,3:1,2,Alavés,1930/1931
6,Real Sociedad,CE Europa,3:1,2,Real Sociedad,1930/1931
7,Arenas de Getxo,Real Sociedad,1:3,2,Real Sociedad,1930/1931
7,Alavés,Real Racing,2:5,3,Real Racing,1930/1931
7,Real Madrid,Athletic,0:6,6,Athletic,1930/1931
7,Real Unión,Barcelona,1:1,0,Empate,1930/1931
7,Espanyol,CE Europa,4:0,4,Espanyol,1930/1931
8,Real Sociedad,Real Madrid,2:1,1,Real Sociedad,1930/1931
8,Athletic,Espanyol,5:1,4,Athletic,1930/1931
8,CE Europa,Arenas de Getxo,1:4,3,Arenas de Getxo,1930/1931
8,Barcelona,Alavés,1:1,0,Empate,1930/1931
8,Real Racing,Real Unión,4:1,3,Real Racing,1930/1931
9,Alavés,CE Europa,2:0,2,Alavés,1930/1931
9,Real Madrid,Barcelona,0:0,0,Empate,1930/1931
9,Real Unión,Athletic,2:3,1,Athletic,1930/1931
9,Espanyol,Real Sociedad,1:0,1,Espanyol,1930/1931
9,Arenas de Getxo,Real Racing,4:2,2,Arenas de Getxo,1930/1931
10,Athletic,Barcelona,12:1,11,Athletic,1930/1931
10,Alavés,Real Sociedad,1:2,1,Real Sociedad,1930/1931
10,CE Europa,Real Racing,1:2,1,Real Racing,1930/1931
10,Real Unión,Arenas de Getxo,2:2,0,Empate,1930/1931
10,Espanyol,Real Madrid,1:1,0,Empate,1930/1931
11,Real Sociedad,Athletic,1:0,1,Real Sociedad,1930/1931
11,Real Racing,Espanyol,4:0,4,Real Racing,1930/1931
11,Arenas de Getxo,Alavés,1:1,0,Empate,1930/1931
11,Real Madrid,Real Unión,3:0,3,Real Madrid,1930/1931
11,Barcelona,CE Europa,0:2,2,CE Europa,1930/1931
12,Barcelona,Real Sociedad,5:1,4,Barcelona,1930/1931
12,Real Unión,CE Europa,4:3,1,Real Unión,1930/1931
12,Espanyol,Alavés,2:0,2,Espanyol,1930/1931
12,Athletic,Real Racing,7:1,6,Athletic,1930/1931
12,Real Madrid,Arenas de Getxo,1:2,1,Arenas de Getxo,1930/1931
13,CE Europa,Real Madrid,0:3,3,Real Madrid,1930/1931
13,Real Racing,Barcelona,0:1,1,Barcelona,1930/1931
13,Alavés,Athletic,1:4,3,Athletic,1930/1931
13,Arenas de Getxo,Espanyol,1:0,1,Arenas de Getxo,1930/1931
13,Real Sociedad,Real Unión,3:3,0,Empate,1930/1931
14,Real Sociedad,Real Racing,4:7,3,Real Racing,1930/1931
14,Athletic,CE Europa,4:1,3,Athletic,1930/1931
14,Espanyol,Real Unión,4:2,2,Espanyol,1930/1931
14,Alavés,Real Madrid,2:0,2,Alavés,1930/1931
14,Barcelona,Arenas de Getxo,2:0,2,Barcelona,1930/1931
15,CE Europa,Real Sociedad,2:1,1,CE Europa,1930/1931
15,Arenas de Getxo,Athletic,3:2,1,Arenas de Getxo,1930/1931
15,Real Madrid,Real Racing,0:0,0,Empate,1930/1931
15,Real Unión,Alavés,4:1,3,Real Unión,1930/1931
15,Espanyol,Barcelona,4:4,0,Empate,1930/1931
16,Real Sociedad,Arenas de Getxo,4:1,3,Real Sociedad,1930/1931
16,Real Racing,Alavés,4:0,4,Real Racing,1930/1931
16,CE Europa,Espanyol,3:1,2,CE Europa,1930/1931
16,Athletic,Real Madrid,2:4,2,Real Madrid,1930/1931
16,Barcelona,Real Unión,5:3,2,Barcelona,1930/1931
17,Alavés,Barcelona,1:1,0,Empate,1930/1931
17,Espanyol,Athletic,0:4,4,Athletic,1930/1931
17,Real Madrid,Real Sociedad,2:0,2,Real Madrid,1930/1931
17,Real Unión,Real Racing,4:3,1,Real Unión,1930/1931
17,Arenas de Getxo,CE Europa,1:0,1,Arenas de Getxo,1930/1931
18,Athletic,Real Unión,1:2,1,Real Unión,1930/1931
18,Barcelona,Real Madrid,3:1,2,Barcelona,1930/1931
18,Real Sociedad,Espanyol,2:1,1,Real Sociedad,1930/1931
18,Real Racing,Arenas de Getxo,4:1,3,Real Racing,1930/1931
18,CE Europa,Alavés,1:0,1,CE Europa,1930/1931
