Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Athletic,Barcelona,2:3,1,Barcelona,1962/1963
1,Atlético,Valencia,5:1,4,Atlético,1962/1963
1,Deportivo,Sevilla,1:0,1,Deportivo,1962/1963
1,Zaragoza,Real Oviedo,5:0,5,Zaragoza,1962/1963
1,Córdoba,Valladolid,1:0,1,Córdoba,1962/1963
1,Mallorca,Málaga,5:0,5,Mallorca,1962/1963
1,Osasuna,Elche,3:0,3,Osasuna,1962/1963
1,Betis,Real Madrid,2:5,3,Real Madrid,1962/1963
2,Sevilla,Atlético,2:4,2,Atlético,1962/1963
2,Real Madrid,Deportivo,2:1,1,Real Madrid,1962/1963
2,Valencia,Zaragoza,2:1,1,Valencia,1962/1963
2,Barcelona,Betis,1:0,1,Barcelona,1962/1963
2,Real Oviedo,Córdoba,2:0,2,Real Oviedo,1962/1963
2,Valladolid,Osasuna,2:1,1,Valladolid,1962/1963
2,Málaga,Athletic,2:0,2,Málaga,1962/1963
2,Elche,Mallorca,2:2,0,Empate,1962/1963
3,Deportivo,Atlético,1:1,0,Empate,1962/1963
3,Athletic,Elche,2:1,1,Athletic,1962/1963
3,Betis,Málaga,0:1,1,Málaga,1962/1963
3,Mallorca,Valladolid,0:0,0,Empate,1962/1963
3,Zaragoza,Sevilla,2:4,2,Sevilla,1962/1963
3,Córdoba,Valencia,1:0,1,Córdoba,1962/1963
3,Real Madrid,Barcelona,2:0,2,Real Madrid,1962/1963
3,Osasuna,Real Oviedo,2:3,1,Real Oviedo,1962/1963
4,Barcelona,Deportivo,5:2,3,Barcelona,1962/1963
4,Valencia,Osasuna,4:1,3,Valencia,1962/1963
4,Real Oviedo,Mallorca,2:0,2,Real Oviedo,1962/1963
4,Atlético,Zaragoza,2:1,1,Atlético,1962/1963
4,Málaga,Real Madrid,0:4,4,Real Madrid,1962/1963
4,Valladolid,Athletic,2:1,1,Valladolid,1962/1963
4,Elche,Betis,0:3,3,Betis,1962/1963
