Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Oviedo,Barcelona,7:3,4,Real Oviedo,1933/1934
1,Valencia,Athletic,2:2,0,Empate,1933/1934
1,Espanyol,Donostia FC,4:0,4,Espanyol,1933/1934
1,Betis,Real Racing,2:1,1,Betis,1933/1934
1,Arenas de Getxo,Real Madrid,3:3,0,Empate,1933/1934
2,Barcelona,Espanyol,5:0,5,Barcelona,1933/1934
2,Real Madrid,Valencia,3:2,1,Real Madrid,1933/1934
2,Athletic,Betis,5:0,5,Athletic,1933/1934
2,Real Racing,Real Oviedo,4:3,1,Real Racing,1933/1934
2,Donostia FC,Arenas de Getxo,4:1,3,Donostia FC,1933/1934
3,Arenas de Getxo,Barcelona,3:1,2,Arenas de Getxo,1933/1934
3,Espanyol,Real Racing,5:0,5,Espanyol,1933/1934
3,Valencia,Betis,2:1,1,Valencia,1933/1934
3,Real Oviedo,Athletic,2:2,0,Empate,1933/1934
3,Real Madrid,Donostia FC,2:0,2,Real Madrid,1933/1934
4,Barcelona,Real Madrid,1:2,1,Real Madrid,1933/1934
4,Athletic,Espanyol,5:0,5,Athletic,1933/1934
4,Donostia FC,Valencia,3:1,2,Donostia FC,1933/1934
4,Betis,Real Oviedo,4:2,2,Betis,1933/1934
4,Real Racing,Arenas de Getxo,4:1,3,Real Racing,1933/1934
5,Real Madrid,Real Racing,1:0,1,Real Madrid,1933/1934
5,Arenas de Getxo,Athletic,2:0,2,Arenas de Getxo,1933/1934
5,Donostia FC,Barcelona,2:0,2,Donostia FC,1933/1934
5,Valencia,Real Oviedo,1:0,1,Valencia,1933/1934
5,Espanyol,Betis,3:1,2,Espanyol,1933/1934
6,Athletic,Real Madrid,5:1,4,Athletic,1933/1934
6,Real Oviedo,Espanyol,3:1,2,Real Oviedo,1933/1934
6,Barcelona,Valencia,5:2,3,Barcelona,1933/1934
6,Real Racing,Donostia FC,1:1,0,Empate,1933/1934
6,Betis,Arenas de Getxo,2:0,2,Betis,1933/1934
7,Real Madrid,Betis,0:1,1,Betis,1933/1934
7,Arenas de Getxo,Real Oviedo,1:1,0,Empate,1933/1934
7,Valencia,Espanyol,1:0,1,Valencia,1933/1934
7,Donostia FC,Athletic,3:0,3,Donostia FC,1933/1934
7,Barcelona,Real Racing,6:3,3,Barcelona,1933/1934
8,Real Oviedo,Real Madrid,3:2,1,Real Oviedo,1933/1934
8,Athletic,Barcelona,6:1,5,Athletic,1933/1934
8,Betis,Donostia FC,1:1,0,Empate,1933/1934
8,Valencia,Real Racing,1:2,1,Real Racing,1933/1934
8,Espanyol,Arenas de Getxo,6:2,4,Espanyol,1933/1934
9,Donostia FC,Real Oviedo,3:1,2,Donostia FC,1933/1934
9,Real Racing,Athletic,3:2,1,Real Racing,1933/1934
9,Real Madrid,Espanyol,3:2,1,Real Madrid,1933/1934
9,Arenas de Getxo,Valencia,1:2,1,Valencia,1933/1934
9,Barcelona,Betis,5:1,4,Barcelona,1933/1934
10,Athletic,Valencia,6:2,4,Athletic,1933/1934
10,Real Racing,Betis,4:1,3,Real Racing,1933/1934
10,Barcelona,Real Oviedo,2:0,2,Barcelona,1933/1934
10,Real Madrid,Arenas de Getxo,2:1,1,Real Madrid,1933/1934
10,Donostia FC,Espanyol,3:3,0,Empate,1933/1934
11,Espanyol,Barcelona,3:2,1,Espanyol,1933/1934
11,Valencia,Real Madrid,2:1,1,Valencia,1933/1934
11,Betis,Athletic,1:3,2,Athletic,1933/1934
11,Arenas de Getxo,Donostia FC,0:0,0,Empate,1933/1934
11,Real Oviedo,Real Racing,3:1,2,Real Oviedo,1933/1934
12,Donostia FC,Real Madrid,0:3,3,Real Madrid,1933/1934
12,Barcelona,Arenas de Getxo,4:0,4,Barcelona,1933/1934
12,Athletic,Real Oviedo,6:2,4,Athletic,1933/1934
12,Real Racing,Espanyol,3:1,2,Real Racing,1933/1934
12,Betis,Valencia,2:1,1,Betis,1933/1934
13,Real Madrid,Barcelona,4:0,4,Real Madrid,1933/1934
13,Espanyol,Athletic,1:4,3,Athletic,1933/1934
13,Valencia,Donostia FC,4:1,3,Valencia,1933/1934
13,Real Oviedo,Betis,4:3,1,Real Oviedo,1933/1934
13,Arenas de Getxo,Real Racing,2:1,1,Arenas de Getxo,1933/1934
14,Betis,Espanyol,3:1,2,Betis,1933/1934
14,Athletic,Arenas de Getxo,9:0,9,Athletic,1933/1934
14,Real Racing,Real Madrid,4:3,1,Real Racing,1933/1934
14,Barcelona,Donostia FC,4:0,4,Barcelona,1933/1934
14,Real Oviedo,Valencia,7:0,7,Real Oviedo,1933/1934
15,Valencia,Barcelona,2:0,2,Valencia,1933/1934
15,Real Madrid,Athletic,3:0,3,Real Madrid,1933/1934
15,Arenas de Getxo,Betis,0:1,1,Betis,1933/1934
15,Espanyol,Real Oviedo,5:2,3,Espanyol,1933/1934
15,Donostia FC,Real Racing,2:1,1,Donostia FC,1933/1934
16,Espanyol,Valencia,2:2,0,Empate,1933/1934
16,Athletic,Donostia FC,2:1,1,Athletic,1933/1934
16,Real Racing,Barcelona,3:1,2,Real Racing,1933/1934
16,Betis,Real Madrid,2:1,1,Betis,1933/1934
16,Real Oviedo,Arenas de Getxo,7:0,7,Real Oviedo,1933/1934
17,Barcelona,Athletic,2:1,1,Barcelona,1933/1934
17,Arenas de Getxo,Espanyol,1:2,1,Espanyol,1933/1934
17,Real Racing,Valencia,2:1,1,Real Racing,1933/1934
17,Donostia FC,Betis,3:2,1,Donostia FC,1933/1934
17,Real Madrid,Real Oviedo,5:1,4,Real Madrid,1933/1934
18,Valencia,Arenas de Getxo,0:0,0,Empate,1933/1934
18,Espanyol,Real Madrid,2:2,0,Empate,1933/1934
18,Betis,Barcelona,1:0,1,Betis,1933/1934
18,Real Oviedo,Donostia FC,3:2,1,Real Oviedo,1933/1934
18,Athletic,Real Racing,3:1,2,Athletic,1933/1934
