Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Sevilla,Real Madrid,1:4,3,Real Madrid,1994/1995
1,Espanyol,Real Oviedo,4:2,2,Espanyol,1994/1995
1,Athletic,Deportivo,0:2,2,Deportivo,1994/1995
1,Albacete,Celta,1:1,0,Empate,1994/1995
1,Real Racing,Valladolid,0:0,0,Empate,1994/1995
1,Zaragoza,Tenerife,2:2,0,Empate,1994/1995
1,Atlético,Valencia,2:4,2,Valencia,1994/1995
1,Sporting,Barcelona,2:1,1,Sporting,1994/1995
1,SD Compostela,Real Sociedad,0:2,2,Real Sociedad,1994/1995
1,CD Logroñés,Betis,0:0,0,Empate,1994/1995
2,Celta,Athletic,1:1,0,Empate,1994/1995
2,Deportivo,Sporting,2:1,1,Deportivo,1994/1995
2,Real Madrid,CD Logroñés,2:0,2,Real Madrid,1994/1995
2,Barcelona,Real Racing,2:1,1,Barcelona,1994/1995
2,Tenerife,Atlético,1:0,1,Tenerife,1994/1995
2,Betis,Albacete,4:1,3,Betis,1994/1995
2,Valladolid,Espanyol,0:4,4,Espanyol,1994/1995
2,Real Oviedo,SD Compostela,2:2,0,Empate,1994/1995
2,Real Sociedad,Zaragoza,1:2,1,Zaragoza,1994/1995
2,Valencia,Sevilla,0:1,1,Sevilla,1994/1995
3,Valencia,Tenerife,2:1,1,Valencia,1994/1995
3,Espanyol,Barcelona,0:0,0,Empate,1994/1995
3,Zaragoza,Real Oviedo,2:1,1,Zaragoza,1994/1995
3,Albacete,Real Madrid,1:1,0,Empate,1994/1995
3,Sporting,Celta,0:0,0,Empate,1994/1995
3,Real Racing,Deportivo,1:2,1,Deportivo,1994/1995
3,SD Compostela,Valladolid,1:0,1,SD Compostela,1994/1995
3,Atlético,Real Sociedad,2:1,1,Atlético,1994/1995
3,Sevilla,CD Logroñés,1:0,1,Sevilla,1994/1995
3,Athletic,Betis,1:0,1,Athletic,1994/1995
4,CD Logroñés,Albacete,1:1,0,Empate,1994/1995
4,Real Madrid,Athletic,4:0,4,Real Madrid,1994/1995
4,Deportivo,Espanyol,1:1,0,Empate,1994/1995
4,Barcelona,SD Compostela,4:0,4,Barcelona,1994/1995
4,Valladolid,Zaragoza,2:0,2,Valladolid,1994/1995
4,Real Sociedad,Valencia,0:2,2,Valencia,1994/1995
4,Betis,Sporting,5:0,5,Betis,1994/1995
4,Celta,Real Racing,2:1,1,Celta,1994/1995
4,Tenerife,Sevilla,0:0,0,Empate,1994/1995
4,Real Oviedo,Atlético,1:0,1,Real Oviedo,1994/1995
5,Valencia,Real Oviedo,1:0,1,Valencia,1994/1995
5,SD Compostela,Deportivo,0:1,1,Deportivo,1994/1995
5,Zaragoza,Barcelona,2:1,1,Zaragoza,1994/1995
5,Athletic,CD Logroñés,1:0,1,Athletic,1994/1995
5,Sporting,Real Madrid,1:0,1,Sporting,1994/1995
5,Real Racing,Betis,0:0,0,Empate,1994/1995
5,Sevilla,Albacete,0:2,2,Albacete,1994/1995
5,Atlético,Valladolid,6:0,6,Atlético,1994/1995
5,Espanyol,Celta,0:0,0,Empate,1994/1995
5,Tenerife,Real Sociedad,3:0,3,Tenerife,1994/1995
6,Barcelona,Atlético,4:3,1,Barcelona,1994/1995
6,Deportivo,Zaragoza,3:3,0,Empate,1994/1995
6,Real Madrid,Real Racing,3:1,2,Real Madrid,1994/1995
6,Betis,Espanyol,3:1,2,Betis,1994/1995
6,CD Logroñés,Sporting,1:3,2,Sporting,1994/1995
6,Albacete,Athletic,1:2,1,Athletic,1994/1995
6,Real Oviedo,Tenerife,1:2,1,Tenerife,1994/1995
6,Real Sociedad,Sevilla,0:0,0,Empate,1994/1995
6,Valladolid,Valencia,2:0,2,Valladolid,1994/1995
6,Celta,SD Compostela,1:2,1,SD Compostela,1994/1995
7,Sevilla,Athletic,0:0,0,Empate,1994/1995
7,Espanyol,Real Madrid,1:2,1,Real Madrid,1994/1995
7,Atlético,Deportivo,1:1,0,Empate,1994/1995
