Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Leganés,Alavés,1:0,1,Leganés,2017/2018
1,Valencia,Las Palmas,1:0,1,Valencia,2017/2018
1,Celta,Real Sociedad,2:3,1,Real Sociedad,2017/2018
1,Girona,Atlético,2:2,0,Empate,2017/2018
1,Sevilla,Espanyol,1:1,0,Empate,2017/2018
1,Athletic,Getafe,0:0,0,Empate,2017/2018
1,Barcelona,Betis,2:0,2,Barcelona,2017/2018
1,Deportivo,Real Madrid,0:3,3,Real Madrid,2017/2018
1,Levante,Villarreal,1:0,1,Levante,2017/2018
1,Málaga,Eibar,0:1,1,Eibar,2017/2018
2,Real Sociedad,Villarreal,3:0,3,Real Sociedad,2017/2018
2,Betis,Celta,2:1,1,Betis,2017/2018
2,Alavés,Barcelona,0:2,2,Barcelona,2017/2018
2,Girona,Málaga,1:0,1,Girona,2017/2018
2,Levante,Deportivo,2:2,0,Empate,2017/2018
2,Las Palmas,Atlético,1:5,4,Atlético,2017/2018
2,Eibar,Athletic,0:1,1,Athletic,2017/2018
2,Espanyol,Leganés,0:1,1,Leganés,2017/2018
2,Getafe,Sevilla,0:1,1,Sevilla,2017/2018
2,Real Madrid,Valencia,2:2,0,Empate,2017/2018
3,Leganés,Getafe,1:2,1,Getafe,2017/2018
3,Real Madrid,Levante,1:1,0,Empate,2017/2018
3,Valencia,Atlético,0:0,0,Empate,2017/2018
3,Sevilla,Eibar,3:0,3,Sevilla,2017/2018
3,Barcelona,Espanyol,5:0,5,Barcelona,2017/2018
3,Deportivo,Real Sociedad,2:4,2,Real Sociedad,2017/2018
3,Athletic,Girona,2:0,2,Athletic,2017/2018
3,Celta,Alavés,1:0,1,Celta,2017/2018
3,Villarreal,Betis,3:1,2,Villarreal,2017/2018
3,Málaga,Las Palmas,1:3,2,Las Palmas,2017/2018
4,Eibar,Leganés,1:0,1,Eibar,2017/2018
4,Levante,Valencia,1:1,0,Empate,2017/2018
4,Getafe,Barcelona,1:2,1,Barcelona,2017/2018
4,Betis,Deportivo,2:1,1,Betis,2017/2018
4,Atlético,Málaga,1:0,1,Atlético,2017/2018
4,Alavés,Villarreal,0:3,3,Villarreal,2017/2018
4,Girona,Sevilla,0:1,1,Sevilla,2017/2018
4,Las Palmas,Athletic,1:0,1,Las Palmas,2017/2018
4,Real Sociedad,Real Madrid,1:3,2,Real Madrid,2017/2018
4,Espanyol,Celta,2:1,1,Espanyol,2017/2018
5,Valencia,Málaga,5:0,5,Valencia,2017/2018
5,Barcelona,Eibar,6:1,5,Barcelona,2017/2018
5,Athletic,Atlético,1:2,1,Atlético,2017/2018
5,Leganés,Girona,0:0,0,Empate,2017/2018
5,Deportivo,Alavés,1:0,1,Deportivo,2017/2018
5,Real Madrid,Betis,0:1,1,Betis,2017/2018
5,Sevilla,Las Palmas,1:0,1,Sevilla,2017/2018
5,Villarreal,Espanyol,0:0,0,Empate,2017/2018
5,Celta,Getafe,1:1,0,Empate,2017/2018
5,Levante,Real Sociedad,3:0,3,Levante,2017/2018
6,Atlético,Sevilla,2:0,2,Atlético,2017/2018
6,Alavés,Real Madrid,1:2,1,Real Madrid,2017/2018
6,Málaga,Athletic,3:3,0,Empate,2017/2018
6,Girona,Barcelona,0:3,3,Barcelona,2017/2018
6,Espanyol,Deportivo,4:1,3,Espanyol,2017/2018
6,Getafe,Villarreal,4:0,4,Getafe,2017/2018
6,Eibar,Celta,0:4,4,Celta,2017/2018
6,Las Palmas,Leganés,0:2,2,Leganés,2017/2018
6,Real Sociedad,Valencia,2:3,1,Valencia,2017/2018
6,Betis,Levante,4:0,4,Betis,2017/2018
7,Celta,Girona,3:3,0,Empate,2017/2018
7,Deportivo,Getafe,2:1,1,Deportivo,2017/2018
7,Sevilla,Málaga,2:0,2,Sevilla,2017/2018
7,Levante,Alavés,0:2,2,Alavés,2017/2018
7,Leganés,Atlético,0:0,0,Empate,2017/2018
7,Real Sociedad,Betis,4:4,0,Empate,2017/2018
7,Barcelona,Las Palmas,3:0,3,Barcelona,2017/2018
7,Valencia,Athletic,3:2,1,Valencia,2017/2018
7,Villarreal,Eibar,3:0,3,Villarreal,2017/2018
7,Real Madrid,Espanyol,2:0,2,Real Madrid,2017/2018
8,Espanyol,Levante,0:0,0,Empate,2017/2018
8,Athletic,Sevilla,1:0,1,Athletic,2017/2018
8,Getafe,Real Madrid,1:2,1,Real Madrid,2017/2018
8,Alavés,Real Sociedad,0:2,2,Real Sociedad,2017/2018
8,Atlético,Barcelona,1:1,0,Empate,2017/2018
8,Eibar,Deportivo,0:0,0,Empate,2017/2018
8,Girona,Villarreal,1:2,1,Villarreal,2017/2018
8,Málaga,Leganés,0:2,2,Leganés,2017/2018
8,Betis,Valencia,3:6,3,Valencia,2017/2018
8,Las Palmas,Celta,2:5,3,Celta,2017/2018
9,Levante,Getafe,1:1,0,Empate,2017/2018
9,Betis,Alavés,2:0,2,Betis,2017/2018
9,Valencia,Sevilla,4:0,4,Valencia,2017/2018
9,Barcelona,Málaga,2:0,2,Barcelona,2017/2018
