Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Espanyol,Atlético,0:0,0,Empate,1984/1985
1,Athletic,Valladolid,1:1,0,Empate,1984/1985
1,Elche,Valencia,0:1,1,Valencia,1984/1985
1,Real Madrid,Barcelona,0:3,3,Barcelona,1984/1985
1,Málaga,Sevilla,0:1,1,Sevilla,1984/1985
1,Betis,Real Sociedad,0:0,0,Empate,1984/1985
1,Real Racing,Sporting,1:0,1,Real Racing,1984/1985
1,Zaragoza,Hércules CF,0:1,1,Hércules CF,1984/1985
1,Osasuna,Real Murcia,2:0,2,Osasuna,1984/1985
2,Sevilla,Athletic,3:0,3,Sevilla,1984/1985
2,Atlético,Osasuna,3:0,3,Atlético,1984/1985
2,Hércules CF,Elche,1:0,1,Hércules CF,1984/1985
2,Real Sociedad,Málaga,0:1,1,Málaga,1984/1985
2,Valladolid,Real Racing,1:0,1,Valladolid,1984/1985
2,Real Murcia,Betis,0:1,1,Betis,1984/1985
2,Valencia,Espanyol,5:1,4,Valencia,1984/1985
2,Sporting,Real Madrid,1:1,0,Empate,1984/1985
2,Barcelona,Zaragoza,4:0,4,Barcelona,1984/1985
3,Athletic,Real Racing,1:0,1,Athletic,1984/1985
3,Barcelona,Espanyol,1:0,1,Barcelona,1984/1985
3,Hércules CF,Osasuna,1:1,0,Empate,1984/1985
3,Sporting,Elche,2:0,2,Sporting,1984/1985
3,Real Murcia,Málaga,4:0,4,Real Murcia,1984/1985
3,Sevilla,Real Madrid,1:0,1,Sevilla,1984/1985
3,Atlético,Real Sociedad,2:1,1,Atlético,1984/1985
3,Valladolid,Zaragoza,1:1,0,Empate,1984/1985
3,Valencia,Betis,0:1,1,Betis,1984/1985
4,Real Sociedad,Hércules CF,4:0,4,Real Sociedad,1984/1985
4,Betis,Barcelona,1:2,1,Barcelona,1984/1985
4,Málaga,Atlético,1:0,1,Málaga,1984/1985
4,Espanyol,Valladolid,2:2,0,Empate,1984/1985
4,Real Madrid,Real Racing,3:0,3,Real Madrid,1984/1985
4,Elche,Sevilla,0:0,0,Empate,1984/1985
4,Real Murcia,Valencia,0:3,3,Valencia,1984/1985
4,Zaragoza,Athletic,1:0,1,Zaragoza,1984/1985
4,Osasuna,Sporting,0:0,0,Empate,1984/1985
5,Sporting,Espanyol,1:0,1,Sporting,1984/1985
5,Real Racing,Málaga,2:0,2,Real Racing,1984/1985
5,Atlético,Real Murcia,2:1,1,Atlético,1984/1985
5,Barcelona,Osasuna,2:0,2,Barcelona,1984/1985
5,Valladolid,Elche,1:2,1,Elche,1984/1985
5,Athletic,Real Madrid,0:0,0,Empate,1984/1985
5,Valencia,Real Sociedad,2:0,2,Valencia,1984/1985
5,Sevilla,Zaragoza,2:1,1,Sevilla,1984/1985
5,Hércules CF,Betis,2:2,0,Empate,1984/1985
6,Málaga,Valencia,0:0,0,Empate,1984/1985
6,Atlético,Hércules CF,1:0,1,Atlético,1984/1985
6,Betis,Valladolid,1:1,0,Empate,1984/1985
6,Elche,Real Racing,2:0,2,Elche,1984/1985
6,Osasuna,Sevilla,4:0,4,Osasuna,1984/1985
6,Espanyol,Athletic,1:0,1,Espanyol,1984/1985
