Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Espanyol,Valladolid,1:0,1,Espanyol,2008/2009
1,Valencia,Mallorca,3:0,3,Valencia,2008/2009
1,Athletic,Almería,1:3,2,Almería,2008/2009
1,Atlético,Málaga,4:0,4,Atlético,2008/2009
1,Betis,RC Recreativo,0:1,1,RC Recreativo,2008/2009
1,Sporting,Getafe,1:2,1,Getafe,2008/2009
1,Real Racing,Sevilla,1:1,0,Empate,2008/2009
1,Numancia,Barcelona,1:0,1,Numancia,2008/2009
1,Osasuna,Villarreal,1:1,0,Empate,2008/2009
1,Deportivo,Real Madrid,2:1,1,Deportivo,2008/2009
2,Valladolid,Atlético,2:1,1,Valladolid,2008/2009
2,Barcelona,Real Racing,1:1,0,Empate,2008/2009
2,Sevilla,Sporting,4:3,1,Sevilla,2008/2009
2,Málaga,Athletic,0:0,0,Empate,2008/2009
2,RC Recreativo,Espanyol,0:1,1,Espanyol,2008/2009
2,Getafe,Betis,0:0,0,Empate,2008/2009
2,Villarreal,Deportivo,1:0,1,Villarreal,2008/2009
2,Mallorca,Osasuna,1:1,0,Empate,2008/2009
2,Real Madrid,Numancia,4:3,1,Real Madrid,2008/2009
2,Almería,Valencia,2:2,0,Empate,2008/2009
3,Atlético,RC Recreativo,4:0,4,Atlético,2008/2009
3,Espanyol,Getafe,1:1,0,Empate,2008/2009
3,Almería,Málaga,1:0,1,Almería,2008/2009
3,Athletic,Valladolid,2:0,2,Athletic,2008/2009
3,Betis,Sevilla,0:0,0,Empate,2008/2009
3,Numancia,Villarreal,1:2,1,Villarreal,2008/2009
3,Deportivo,Mallorca,0:0,0,Empate,2008/2009
3,Valencia,Osasuna,1:0,1,Valencia,2008/2009
3,Real Racing,Real Madrid,0:2,2,Real Madrid,2008/2009
3,Sporting,Barcelona,1:6,5,Barcelona,2008/2009
4,Barcelona,Betis,3:2,1,Barcelona,2008/2009
4,Villarreal,Real Racing,2:0,2,Villarreal,2008/2009
4,Osasuna,Deportivo,0:0,0,Empate,2008/2009
4,Getafe,Atlético,1:2,1,Atlético,2008/2009
4,Sevilla,Espanyol,2:0,2,Sevilla,2008/2009
4,Real Madrid,Sporting,7:1,6,Real Madrid,2008/2009
4,Málaga,Valencia,0:2,2,Valencia,2008/2009
4,Valladolid,Almería,2:0,2,Valladolid,2008/2009
4,RC Recreativo,Athletic,1:1,0,Empate,2008/2009
4,Mallorca,Numancia,2:0,2,Mallorca,2008/2009
5,Betis,Real Madrid,1:2,1,Real Madrid,2008/2009
5,Sporting,Villarreal,0:1,1,Villarreal,2008/2009
5,Espanyol,Barcelona,1:2,1,Barcelona,2008/2009
5,Málaga,Valladolid,2:1,1,Málaga,2008/2009
5,Almería,RC Recreativo,1:0,1,Almería,2008/2009
5,Athletic,Getafe,0:1,1,Getafe,2008/2009
5,Real Racing,Mallorca,1:2,1,Mallorca,2008/2009
5,Numancia,Osasuna,0:0,0,Empate,2008/2009
5,Valencia,Deportivo,4:2,2,Valencia,2008/2009
5,Atlético,Sevilla,0:1,1,Sevilla,2008/2009
6,Villarreal,Betis,2:1,1,Villarreal,2008/2009
6,Barcelona,Atlético,6:1,5,Barcelona,2008/2009
6,RC Recreativo,Málaga,0:4,4,Málaga,2008/2009
6,Getafe,Almería,2:2,0,Empate,2008/2009
6,Sevilla,Athletic,4:0,4,Sevilla,2008/2009
