Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Atlético,Athletic,2:0,2,Atlético,1981/1982
1,Real Sociedad,Real Madrid,3:1,2,Real Sociedad,1981/1982
1,Hércules CF,Espanyol,2:0,2,Hércules CF,1981/1982
1,Zaragoza,Valencia,2:0,2,Zaragoza,1981/1982
1,Real Racing,Betis,2:1,1,Real Racing,1981/1982
1,CD Castellón,Las Palmas,1:1,0,Empate,1981/1982
1,Valladolid,Sporting,2:1,1,Valladolid,1981/1982
1,Sevilla,Osasuna,2:3,1,Osasuna,1981/1982
1,Barcelona,Cádiz CF,4:0,4,Barcelona,1981/1982
2,Real Madrid,Atlético,2:1,1,Real Madrid,1981/1982
2,Athletic,Sevilla,2:0,2,Athletic,1981/1982
2,Las Palmas,Barcelona,2:1,1,Las Palmas,1981/1982
2,Valencia,Valladolid,3:0,3,Valencia,1981/1982
2,Sporting,CD Castellón,1:0,1,Sporting,1981/1982
2,Osasuna,Hércules CF,3:1,2,Osasuna,1981/1982
2,Cádiz CF,Real Racing,1:0,1,Cádiz CF,1981/1982
2,Espanyol,Zaragoza,0:1,1,Zaragoza,1981/1982
2,Betis,Real Sociedad,0:1,1,Real Sociedad,1981/1982
3,Barcelona,Sporting,1:0,1,Barcelona,1981/1982
3,Real Racing,Las Palmas,3:1,2,Real Racing,1981/1982
3,Sevilla,Real Madrid,0:0,0,Empate,1981/1982
3,Real Sociedad,Cádiz CF,3:0,3,Real Sociedad,1981/1982
3,Valladolid,CD Castellón,2:0,2,Valladolid,1981/1982
3,Zaragoza,Osasuna,1:1,0,Empate,1981/1982
3,Hércules CF,Athletic,3:1,2,Hércules CF,1981/1982
3,Valencia,Espanyol,1:1,0,Empate,1981/1982
3,Atlético,Betis,1:0,1,Atlético,1981/1982
4,Betis,Sevilla,2:0,2,Betis,1981/1982
4,Real Madrid,Hércules CF,2:1,1,Real Madrid,1981/1982
4,Espanyol,Valladolid,3:1,2,Espanyol,1981/1982
4,Las Palmas,Real Sociedad,0:0,0,Empate,1981/1982
4,Cádiz CF,Atlético,1:0,1,Cádiz CF,1981/1982
4,Osasuna,Valencia,2:1,1,Osasuna,1981/1982
4,Zaragoza,Athletic,1:0,1,Zaragoza,1981/1982
4,CD Castellón,Barcelona,1:6,5,Barcelona,1981/1982
4,Sporting,Real Racing,2:0,2,Sporting,1981/1982
5,Hércules CF,Betis,3:1,2,Hércules CF,1981/1982
5,Zaragoza,Real Madrid,2:2,0,Empate,1981/1982
5,Real Sociedad,Sporting,3:0,3,Real Sociedad,1981/1982
5,Sevilla,Cádiz CF,3:1,2,Sevilla,1981/1982
5,Real Racing,CD Castellón,4:1,3,Real Racing,1981/1982
5,Espanyol,Osasuna,0:1,1,Osasuna,1981/1982
5,Valladolid,Barcelona,2:3,1,Barcelona,1981/1982
5,Valencia,Athletic,4:0,4,Valencia,1981/1982
5,Atlético,Las Palmas,3:1,2,Atlético,1981/1982
6,Barcelona,Real Racing,5:1,4,Barcelona,1981/1982
6,Las Palmas,Sevilla,3:1,2,Las Palmas,1981/1982
6,Real Madrid,Valencia,3:0,3,Real Madrid,1981/1982
6,Athletic,Espanyol,3:1,2,Athletic,1981/1982
6,Cádiz CF,Hércules CF,3:2,1,Cádiz CF,1981/1982
6,Osasuna,Valladolid,1:1,0,Empate,1981/1982
6,Betis,Zaragoza,2:0,2,Betis,1981/1982
6,Sporting,Atlético,3:2,1,Sporting,1981/1982
6,CD Castellón,Real Sociedad,1:3,2,Real Sociedad,1981/1982
7,Real Sociedad,Barcelona,1:1,0,Empate,1981/1982
7,Valencia,Betis,2:1,1,Valencia,1981/1982
7,Atlético,CD Castellón,3:0,3,Atlético,1981/1982
7,Valladolid,Real Racing,0:0,0,Empate,1981/1982
7,Zaragoza,Cádiz CF,2:1,1,Zaragoza,1981/1982
7,Osasuna,Athletic,0:2,2,Athletic,1981/1982
7,Espanyol,Real Madrid,1:0,1,Espanyol,1981/1982
