Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Deportivo,Atlético,0:4,4,Atlético,1956/1957
1,Real Sociedad,Sevilla,1:1,0,Empate,1956/1957
1,Zaragoza,Celta,2:0,2,Zaragoza,1956/1957
1,Athletic,Valladolid,4:0,4,Athletic,1956/1957
1,Barcelona,Osasuna,2:0,2,Barcelona,1956/1957
1,Las Palmas,Real Jaén,2:0,2,Las Palmas,1956/1957
1,Real Madrid,CD Condal,6:0,6,Real Madrid,1956/1957
1,Valencia,Espanyol,3:1,2,Valencia,1956/1957
2,CD Condal,Zaragoza,0:0,0,Empate,1956/1957
2,Sevilla,Valencia,3:2,1,Sevilla,1956/1957
2,Real Jaén,Deportivo,2:3,1,Deportivo,1956/1957
2,Osasuna,Real Sociedad,1:2,1,Real Sociedad,1956/1957
2,Valladolid,Barcelona,2:1,1,Valladolid,1956/1957
2,Espanyol,Real Madrid,0:0,0,Empate,1956/1957
2,Atlético,Athletic,0:0,0,Empate,1956/1957
2,Celta,Las Palmas,3:3,0,Empate,1956/1957
3,Real Madrid,Sevilla,1:1,0,Empate,1956/1957
3,Celta,CD Condal,2:2,0,Empate,1956/1957
3,Athletic,Real Jaén,3:1,2,Athletic,1956/1957
3,Valencia,Osasuna,4:1,3,Valencia,1956/1957
3,Real Sociedad,Valladolid,2:3,1,Valladolid,1956/1957
3,Barcelona,Atlético,7:3,4,Barcelona,1956/1957
3,Zaragoza,Espanyol,2:0,2,Zaragoza,1956/1957
3,Las Palmas,Deportivo,2:0,2,Las Palmas,1956/1957
4,Atlético,Real Sociedad,3:0,3,Atlético,1956/1957
4,Sevilla,Zaragoza,3:0,3,Sevilla,1956/1957
4,Espanyol,Celta,2:0,2,Espanyol,1956/1957
4,Deportivo,Athletic,1:2,1,Athletic,1956/1957
4,Osasuna,Real Madrid,2:0,2,Osasuna,1956/1957
4,Real Jaén,Barcelona,1:2,1,Barcelona,1956/1957
4,Valladolid,Valencia,4:0,4,Valladolid,1956/1957
4,Las Palmas,CD Condal,3:3,0,Empate,1956/1957
5,CD Condal,Espanyol,3:0,3,CD Condal,1956/1957
5,Celta,Sevilla,3:3,0,Empate,1956/1957
5,Real Sociedad,Real Jaén,2:0,2,Real Sociedad,1956/1957
5,Zaragoza,Osasuna,0:2,2,Osasuna,1956/1957
5,Barcelona,Deportivo,3:1,2,Barcelona,1956/1957
5,Athletic,Las Palmas,3:0,3,Athletic,1956/1957
5,Valencia,Atlético,2:2,0,Empate,1956/1957
5,Real Madrid,Valladolid,3:1,2,Real Madrid,1956/1957
6,Real Jaén,Valencia,2:2,0,Empate,1956/1957
6,Espanyol,Las Palmas,2:0,2,Espanyol,1956/1957
6,Osasuna,Celta,2:1,1,Osasuna,1956/1957
6,Sevilla,CD Condal,2:1,1,Sevilla,1956/1957
6,Athletic,Barcelona,1:1,0,Empate,1956/1957
6,Atlético,Real Madrid,2:4,2,Real Madrid,1956/1957
6,Valladolid,Zaragoza,4:1,3,Valladolid,1956/1957
6,Deportivo,Real Sociedad,4:0,4,Deportivo,1956/1957
7,CD Condal,Osasuna,0:0,0,Empate,1956/1957
7,Zaragoza,Atlético,2:1,1,Zaragoza,1956/1957
7,Real Madrid,Real Jaén,7:1,6,Real Madrid,1956/1957
7,Valencia,Deportivo,3:0,3,Valencia,1956/1957
7,Espanyol,Sevilla,2:2,0,Empate,1956/1957
7,Real Sociedad,Athletic,3:4,1,Athletic,1956/1957
7,Las Palmas,Barcelona,1:0,1,Las Palmas,1956/1957
7,Celta,Valladolid,1:1,0,Empate,1956/1957
8,Barcelona,Real Sociedad,1:0,1,Barcelona,1956/1957
8,Las Palmas,Sevilla,2:1,1,Las Palmas,1956/1957
8,Valladolid,CD Condal,3:0,3,Valladolid,1956/1957
8,Atlético,Celta,1:0,1,Atlético,1956/1957
8,Deportivo,Real Madrid,1:2,1,Real Madrid,1956/1957
8,Athletic,Valencia,3:1,2,Athletic,1956/1957
8,Osasuna,Espanyol,5:0,5,Osasuna,1956/1957
8,Real Jaén,Zaragoza,0:1,1,Zaragoza,1956/1957
9,CD Condal,Atlético,1:2,1,Atlético,1956/1957
9,Real Sociedad,Las Palmas,2:2,0,Empate,1956/1957
9,Celta,Real Jaén,4:0,4,Celta,1956/1957
9,Sevilla,Osasuna,3:1,2,Sevilla,1956/1957
9,Espanyol,Valladolid,4:0,4,Espanyol,1956/1957
