Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Real Madrid,Deportivo,3:2,1,Real Madrid,2009/2010
1,Zaragoza,Tenerife,1:0,1,Zaragoza,2009/2010
1,Athletic,Espanyol,1:0,1,Athletic,2009/2010
1,Mallorca,Xerez CD,2:0,2,Mallorca,2009/2010
1,Osasuna,Villarreal,1:1,0,Empate,2009/2010
1,Real Racing,Getafe,1:4,3,Getafe,2009/2010
1,Málaga,Atlético,3:0,3,Málaga,2009/2010
1,Valencia,Sevilla,2:0,2,Valencia,2009/2010
1,Almería,Valladolid,0:0,0,Empate,2009/2010
1,Barcelona,Sporting,3:0,3,Barcelona,2009/2010
2,Getafe,Barcelona,0:2,2,Barcelona,2009/2010
2,Atlético,Real Racing,1:1,0,Empate,2009/2010
2,Espanyol,Real Madrid,0:3,3,Real Madrid,2009/2010
2,Sevilla,Zaragoza,4:1,3,Sevilla,2009/2010
2,Deportivo,Málaga,1:0,1,Deportivo,2009/2010
2,Villarreal,Mallorca,1:1,0,Empate,2009/2010
2,Tenerife,Osasuna,2:1,1,Tenerife,2009/2010
2,Sporting,Almería,1:0,1,Sporting,2009/2010
2,Valladolid,Valencia,2:4,2,Valencia,2009/2010
2,Xerez CD,Athletic,0:1,1,Athletic,2009/2010
3,Deportivo,Espanyol,2:3,1,Espanyol,2009/2010
3,Mallorca,Tenerife,4:0,4,Mallorca,2009/2010
3,Osasuna,Sevilla,0:2,2,Sevilla,2009/2010
3,Málaga,Real Racing,1:2,1,Real Racing,2009/2010
3,Barcelona,Atlético,5:2,3,Barcelona,2009/2010
3,Athletic,Villarreal,3:2,1,Athletic,2009/2010
3,Zaragoza,Valladolid,1:2,1,Valladolid,2009/2010
3,Almería,Getafe,1:0,1,Almería,2009/2010
3,Real Madrid,Xerez CD,5:0,5,Real Madrid,2009/2010
3,Valencia,Sporting,2:2,0,Empate,2009/2010
4,Sevilla,Mallorca,2:0,2,Sevilla,2009/2010
4,Real Racing,Barcelona,1:4,3,Barcelona,2009/2010
4,Espanyol,Málaga,2:1,1,Espanyol,2009/2010
4,Xerez CD,Deportivo,0:3,3,Deportivo,2009/2010
4,Villarreal,Real Madrid,0:2,2,Real Madrid,2009/2010
4,Valladolid,Osasuna,1:2,1,Osasuna,2009/2010
4,Atlético,Almería,2:2,0,Empate,2009/2010
4,Tenerife,Athletic,1:0,1,Tenerife,2009/2010
4,Getafe,Valencia,3:1,2,Getafe,2009/2010
4,Sporting,Zaragoza,1:1,0,Empate,2009/2010
5,Real Madrid,Tenerife,3:0,3,Real Madrid,2009/2010
5,Athletic,Sevilla,0:4,4,Sevilla,2009/2010
5,Málaga,Barcelona,0:2,2,Barcelona,2009/2010
5,Valencia,Atlético,2:2,0,Empate,2009/2010
5,Espanyol,Xerez CD,0:0,0,Empate,2009/2010
5,Mallorca,Valladolid,3:0,3,Mallorca,2009/2010
5,Osasuna,Sporting,1:0,1,Osasuna,2009/2010
5,Almería,Real Racing,2:2,0,Empate,2009/2010
5,Zaragoza,Getafe,3:0,3,Zaragoza,2009/2010
5,Deportivo,Villarreal,1:0,1,Deportivo,2009/2010
6,Tenerife,Deportivo,0:1,1,Deportivo,2009/2010
6,Barcelona,Almería,1:0,1,Barcelona,2009/2010
6,Atlético,Zaragoza,2:1,1,Atlético,2009/2010
6,Xerez CD,Málaga,1:1,0,Empate,2009/2010
6,Villarreal,Espanyol,0:0,0,Empate,2009/2010
6,Valladolid,Athletic,2:2,0,Empate,2009/2010
6,Sporting,Mallorca,4:1,3,Sporting,2009/2010
6,Getafe,Osasuna,2:1,1,Getafe,2009/2010
6,Real Racing,Valencia,0:1,1,Valencia,2009/2010
6,Sevilla,Real Madrid,2:1,1,Sevilla,2009/2010
7,Deportivo,Sevilla,1:0,1,Deportivo,2009/2010
7,Real Madrid,Valladolid,4:2,2,Real Madrid,2009/2010
7,Valencia,Barcelona,0:0,0,Empate,2009/2010
7,Xerez CD,Villarreal,2:1,1,Xerez CD,2009/2010
7,Espanyol,Tenerife,2:1,1,Espanyol,2009/2010
7,Mallorca,Getafe,3:1,2,Mallorca,2009/2010
7,Zaragoza,Real Racing,2:2,0,Empate,2009/2010
7,Málaga,Almería,1:2,1,Almería,2009/2010
7,Athletic,Sporting,1:2,1,Sporting,2009/2010
7,Osasuna,Atlético,3:0,3,Osasuna,2009/2010
8,Atlético,Mallorca,1:1,0,Empate,2009/2010
8,Sporting,Real Madrid,0:0,0,Empate,2009/2010
8,Sevilla,Espanyol,0:0,0,Empate,2009/2010
8,Villarreal,Málaga,2:1,1,Villarreal,2009/2010
8,Tenerife,Xerez CD,1:0,1,Tenerife,2009/2010
8,Valladolid,Deportivo,4:0,4,Valladolid,2009/2010
8,Getafe,Athletic,2:0,2,Getafe,2009/2010
8,Real Racing,Osasuna,1:1,0,Empate,2009/2010
8,Almería,Valencia,0:3,3,Valencia,2009/2010
8,Barcelona,Zaragoza,6:1,5,Barcelona,2009/2010
9,Real Madrid,Getafe,2:0,2,Real Madrid,2009/2010
9,Xerez CD,Sevilla,0:2,2,Sevilla,2009/2010
9,Osasuna,Barcelona,1:1,0,Empate,2009/2010
9,Athletic,Atlético,1:0,1,Athletic,2009/2010
9,Villarreal,Tenerife,5:0,5,Villarreal,2009/2010
9,Espanyol,Valladolid,1:1,0,Empate,2009/2010
9,Mallorca,Real Racing,1:0,1,Mallorca,2009/2010
9,Zaragoza,Almería,2:1,1,Zaragoza,2009/2010
9,Málaga,Valencia,0:1,1,Valencia,2009/2010
9,Deportivo,Sporting,1:1,0,Empate,2009/2010
10,Tenerife,Málaga,2:2,0,Empate,2009/2010
10,Getafe,Deportivo,0:2,2,Deportivo,2009/2010
10,Barcelona,Mallorca,4:2,2,Barcelona,2009/2010
10,Atlético,Real Madrid,2:3,1,Real Madrid,2009/2010
10,Valladolid,Xerez CD,0:0,0,Empate,2009/2010
10,Sporting,Espanyol,1:0,1,Sporting,2009/2010
10,Real Racing,Athletic,0:2,2,Athletic,2009/2010
10,Almería,Osasuna,2:0,2,Almería,2009/2010
10,Valencia,Zaragoza,3:1,2,Valencia,2009/2010
10,Sevilla,Villarreal,3:2,1,Sevilla,2009/2010
11,Tenerife,Sevilla,1:2,1,Sevilla,2009/2010
11,Deportivo,Atlético,2:1,1,Deportivo,2009/2010
11,Real Madrid,Real Racing,1:0,1,Real Madrid,2009/2010
11,Athletic,Barcelona,1:1,0,Empate,2009/2010
11,Villarreal,Valladolid,3:1,2,Villarreal,2009/2010
11,Xerez CD,Sporting,0:0,0,Empate,2009/2010
11,Espanyol,Getafe,0:2,2,Getafe,2009/2010
11,Mallorca,Almería,3:1,2,Mallorca,2009/2010
11,Málaga,Zaragoza,1:1,0,Empate,2009/2010
11,Osasuna,Valencia,1:3,2,Valencia,2009/2010
12,Sporting,Villarreal,1:0,1,Sporting,2009/2010
12,Valencia,Mallorca,1:1,0,Empate,2009/2010
12,Sevilla,Málaga,2:2,0,Empate,2009/2010
12,Valladolid,Tenerife,3:3,0,Empate,2009/2010
12,Getafe,Xerez CD,5:1,4,Getafe,2009/2010
12,Real Racing,Deportivo,0:1,1,Deportivo,2009/2010
12,Almería,Athletic,1:4,3,Athletic,2009/2010
12,Zaragoza,Osasuna,0:1,1,Osasuna,2009/2010
12,Barcelona,Real Madrid,1:0,1,Barcelona,2009/2010
12,Atlético,Espanyol,4:0,4,Atlético,2009/2010
13,Sevilla,Valladolid,1:1,0,Empate,2009/2010
13,Xerez CD,Atlético,0:2,2,Atlético,2009/2010
13,Real Madrid,Almería,4:2,2,Real Madrid,2009/2010
13,Deportivo,Barcelona,1:3,2,Barcelona,2009/2010
13,Tenerife,Sporting,2:1,1,Tenerife,2009/2010
13,Espanyol,Real Racing,0:4,4,Real Racing,2009/2010
13,Mallorca,Zaragoza,4:1,3,Mallorca,2009/2010
13,Málaga,Osasuna,1:1,0,Empate,2009/2010
13,Villarreal,Getafe,3:2,1,Villarreal,2009/2010
13,Athletic,Valencia,1:2,1,Valencia,2009/2010
14,Zaragoza,Athletic,1:2,1,Athletic,2009/2010
14,Barcelona,Espanyol,1:0,1,Barcelona,2009/2010
