Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
12,Real Murcia,Athletic,2:4,2,Athletic,1946/1947
12,Real Oviedo,Espanyol,4:0,4,Real Oviedo,1946/1947
13,Espanyol,Real Murcia,2:3,1,Real Murcia,1946/1947
13,CE Sabadell,Barcelona,1:4,3,Barcelona,1946/1947
13,Sporting,Valencia,4:1,3,Sporting,1946/1947
13,Real Madrid,Atlético,1:2,1,Atlético,1946/1947
13,Celta,Sevilla,3:0,3,Celta,1946/1947
13,CD Castellón,Real Oviedo,3:3,0,Empate,1946/1947
13,Athletic,Deportivo,6:0,6,Athletic,1946/1947
14,Espanyol,Athletic,0:3,3,Athletic,1946/1947
14,CE Sabadell,Valencia,3:0,3,CE Sabadell,1946/1947
14,Sporting,Atlético,1:2,1,Atlético,1946/1947
14,Real Madrid,Real Oviedo,2:0,2,Real Madrid,1946/1947
14,Sevilla,Deportivo,4:0,4,Sevilla,1946/1947
14,CD Castellón,Real Murcia,1:0,1,CD Castellón,1946/1947
14,Celta,Barcelona,2:1,1,Celta,1946/1947
15,Athletic,CD Castellón,6:0,6,Athletic,1946/1947
15,Valencia,Celta,2:1,1,Valencia,1946/1947
15,Barcelona,Sevilla,5:1,4,Barcelona,1946/1947
15,Deportivo,Espanyol,1:0,1,Deportivo,1946/1947
15,Real Oviedo,Sporting,3:2,1,Real Oviedo,1946/1947
15,Real Murcia,Real Madrid,1:1,0,Empate,1946/1947
15,Atlético,CE Sabadell,1:3,2,CE Sabadell,1946/1947
16,Real Madrid,Athletic,3:6,3,Athletic,1946/1947
16,CD Castellón,Espanyol,4:3,1,CD Castellón,1946/1947
16,Sevilla,Valencia,3:1,2,Sevilla,1946/1947
16,Celta,Atlético,0:4,4,Atlético,1946/1947
16,CE Sabadell,Real Oviedo,1:1,0,Empate,1946/1947
16,Barcelona,Deportivo,5:0,5,Barcelona,1946/1947
16,Sporting,Real Murcia,4:1,3,Sporting,1946/1947
17,Espanyol,Real Madrid,4:2,2,Espanyol,1946/1947
17,Athletic,Sporting,6:2,4,Athletic,1946/1947
17,Deportivo,CD Castellón,8:1,7,Deportivo,1946/1947
17,Real Murcia,CE Sabadell,0:0,0,Empate,1946/1947
17,Valencia,Barcelona,4:0,4,Valencia,1946/1947
17,Real Oviedo,Celta,2:0,2,Real Oviedo,1946/1947
17,Atlético,Sevilla,1:1,0,Empate,1946/1947
18,Real Madrid,CD Castellón,7:4,3,Real Madrid,1946/1947
18,CE Sabadell,Athletic,1:1,0,Empate,1946/1947
18,Sporting,Espanyol,1:1,0,Empate,1946/1947
18,Barcelona,Atlético,3:2,1,Barcelona,1946/1947
18,Sevilla,Real Oviedo,2:1,1,Sevilla,1946/1947
18,Valencia,Deportivo,3:0,3,Valencia,1946/1947
18,Celta,Real Murcia,6:0,6,Celta,1946/1947
19,Espanyol,CE Sabadell,1:2,1,CE Sabadell,1946/1947
19,CD Castellón,Sporting,0:2,2,Sporting,1946/1947
19,Athletic,Celta,3:2,1,Athletic,1946/1947
19,Real Murcia,Sevilla,1:1,0,Empate,1946/1947
19,Atlético,Valencia,1:1,0,Empate,1946/1947
19,Deportivo,Real Madrid,2:2,0,Empate,1946/1947
19,Real Oviedo,Barcelona,2:3,1,Barcelona,1946/1947
20,Celta,Espanyol,3:2,1,Celta,1946/1947
20,CE Sabadell,CD Castellón,4:1,3,CE Sabadell,1946/1947
20,Barcelona,Real Murcia,6:2,4,Barcelona,1946/1947
20,Atlético,Deportivo,3:1,2,Atlético,1946/1947
20,Sevilla,Athletic,2:2,0,Empate,1946/1947
20,Sporting,Real Madrid,2:1,1,Sporting,1946/1947
20,Valencia,Real Oviedo,4:1,3,Valencia,1946/1947
21,Real Madrid,CE Sabadell,1:3,2,CE Sabadell,1946/1947
21,Deportivo,Sporting,1:1,0,Empate,1946/1947
21,Espanyol,Sevilla,4:0,4,Espanyol,1946/1947
21,Real Oviedo,Atlético,4:0,4,Real Oviedo,1946/1947
21,Real Murcia,Valencia,1:0,1,Real Murcia,1946/1947
21,Athletic,Barcelona,1:0,1,Athletic,1946/1947
21,CD Castellón,Celta,1:2,1,Celta,1946/1947
22,Valencia,Athletic,1:0,1,Valencia,1946/1947
22,Barcelona,Espanyol,5:0,5,Barcelona,1946/1947
22,CE Sabadell,Sporting,2:2,0,Empate,1946/1947
22,Real Oviedo,Deportivo,3:1,2,Real Oviedo,1946/1947
22,Atlético,Real Murcia,2:2,0,Empate,1946/1947
22,Sevilla,CD Castellón,4:2,2,Sevilla,1946/1947
22,Celta,Real Madrid,3:4,1,Real Madrid,1946/1947
23,Sporting,Celta,3:0,3,Sporting,1946/1947
23,Real Madrid,Sevilla,3:0,3,Real Madrid,1946/1947
23,Real Murcia,Real Oviedo,0:0,0,Empate,1946/1947
23,Espanyol,Valencia,1:2,1,Valencia,1946/1947
23,CD Castellón,Barcelona,4:1,3,CD Castellón,1946/1947
23,Athletic,Atlético,3:1,2,Athletic,1946/1947
23,Deportivo,CE Sabadell,1:1,0,Empate,1946/1947
24,Barcelona,Real Madrid,3:2,1,Barcelona,1946/1947
24,Real Oviedo,Athletic,3:0,3,Real Oviedo,1946/1947
24,Atlético,Espanyol,8:3,5,Atlético,1946/1947
24,Sevilla,Sporting,5:2,3,Sevilla,1946/1947
24,Real Murcia,Deportivo,1:0,1,Real Murcia,1946/1947
24,Valencia,CD Castellón,3:0,3,Valencia,1946/1947
24,Celta,CE Sabadell,2:1,1,Celta,1946/1947
25,Sporting,Barcelona,3:1,2,Sporting,1946/1947
25,Athletic,Real Murcia,6:2,4,Athletic,1946/1947
25,Celta,Deportivo,4:2,2,Celta,1946/1947
25,Espanyol,Real Oviedo,2:1,1,Espanyol,1946/1947
25,CE Sabadell,Sevilla,3:1,2,CE Sabadell,1946/1947
25,Real Madrid,Valencia,2:4,2,Valencia,1946/1947
25,CD Castellón,Atlético,0:2,2,Atlético,1946/1947
26,Real Oviedo,CD Castellón,4:1,3,Real Oviedo,1946/1947
26,Atlético,Real Madrid,2:3,1,Real Madrid,1946/1947
26,Deportivo,Athletic,3:3,0,Empate,1946/1947
26,Real Murcia,Espanyol,1:2,1,Espanyol,1946/1947
26,Sevilla,Celta,2:0,2,Sevilla,1946/1947
26,Valencia,Sporting,6:0,6,Valencia,1946/1947
26,Barcelona,CE Sabadell,0:1,1,CE Sabadell,1946/1947
