Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
15,CE Sabadell,Athletic,1:2,1,Athletic,1967/1968
15,Córdoba,Espanyol,1:0,1,Córdoba,1967/1968
15,Betis,Atlético,0:2,2,Atlético,1967/1968
15,Pontevedra CF,Sevilla,4:1,3,Pontevedra CF,1967/1968
15,Barcelona,Real Sociedad,0:0,0,Empate,1967/1968
15,Elche,Zaragoza,0:1,1,Zaragoza,1967/1968
15,Valencia,Las Palmas,2:2,0,Empate,1967/1968
16,Elche,Espanyol,1:0,1,Elche,1967/1968
16,Betis,Valencia,0:2,2,Valencia,1967/1968
16,CE Sabadell,Atlético,1:0,1,CE Sabadell,1967/1968
16,Real Madrid,Sevilla,1:0,1,Real Madrid,1967/1968
16,Pontevedra CF,Real Sociedad,2:0,2,Pontevedra CF,1967/1968
16,Barcelona,Zaragoza,4:0,4,Barcelona,1967/1968
16,Málaga,Las Palmas,2:0,2,Málaga,1967/1968
16,Córdoba,Athletic,2:1,1,Córdoba,1967/1968
17,Athletic,Elche,3:0,3,Athletic,1967/1968
17,Zaragoza,Pontevedra CF,2:1,1,Zaragoza,1967/1968
17,Valencia,CE Sabadell,1:0,1,Valencia,1967/1968
17,Real Sociedad,Real Madrid,0:1,1,Real Madrid,1967/1968
17,Las Palmas,Betis,3:1,2,Las Palmas,1967/1968
17,Espanyol,Barcelona,1:0,1,Espanyol,1967/1968
17,Sevilla,Málaga,0:2,2,Málaga,1967/1968
17,Atlético,Córdoba,5:0,5,Atlético,1967/1968
18,Córdoba,Valencia,1:1,0,Empate,1967/1968
18,Sevilla,Las Palmas,0:1,1,Las Palmas,1967/1968
18,CE Sabadell,Betis,3:1,2,CE Sabadell,1967/1968
18,Real Madrid,Zaragoza,3:2,1,Real Madrid,1967/1968
18,Elche,Atlético,1:0,1,Elche,1967/1968
18,Pontevedra CF,Espanyol,3:0,3,Pontevedra CF,1967/1968
18,Barcelona,Athletic,1:0,1,Barcelona,1967/1968
18,Málaga,Real Sociedad,2:0,2,Málaga,1967/1968
19,Zaragoza,Málaga,0:0,0,Empate,1967/1968
19,Valencia,Elche,1:1,0,Empate,1967/1968
19,Betis,Córdoba,1:0,1,Betis,1967/1968
19,Real Sociedad,Sevilla,5:1,4,Real Sociedad,1967/1968
19,Espanyol,Real Madrid,0:4,4,Real Madrid,1967/1968
19,Atlético,Barcelona,0:1,1,Barcelona,1967/1968
19,CE Sabadell,Las Palmas,2:2,0,Empate,1967/1968
19,Athletic,Pontevedra CF,1:1,0,Empate,1967/1968
20,Barcelona,Valencia,1:1,0,Empate,1967/1968
20,Córdoba,CE Sabadell,2:1,1,Córdoba,1967/1968
20,Elche,Betis,1:0,1,Elche,1967/1968
20,Sevilla,Zaragoza,1:2,1,Zaragoza,1967/1968
20,Pontevedra CF,Atlético,1:1,0,Empate,1967/1968
20,Málaga,Espanyol,1:0,1,Málaga,1967/1968
20,Real Madrid,Athletic,0:0,0,Empate,1967/1968
20,Las Palmas,Real Sociedad,2:1,1,Las Palmas,1967/1968
21,Espanyol,Sevilla,4:0,4,Espanyol,1967/1968
21,Las Palmas,Córdoba,4:1,3,Las Palmas,1967/1968
21,CE Sabadell,Elche,1:2,1,Elche,1967/1968
21,Valencia,Pontevedra CF,6:2,4,Valencia,1967/1968
21,Betis,Barcelona,4:3,1,Betis,1967/1968
21,Atlético,Real Madrid,1:1,0,Empate,1967/1968
21,Athletic,Málaga,4:0,4,Athletic,1967/1968
21,Zaragoza,Real Sociedad,1:0,1,Zaragoza,1967/1968
22,Málaga,Atlético,0:1,1,Atlético,1967/1968
22,Elche,Córdoba,3:0,3,Elche,1967/1968
22,Barcelona,CE Sabadell,3:1,2,Barcelona,1967/1968
22,Pontevedra CF,Betis,1:1,0,Empate,1967/1968
22,Real Madrid,Valencia,0:2,2,Valencia,1967/1968
22,Real Sociedad,Espanyol,0:1,1,Espanyol,1967/1968
22,Sevilla,Athletic,2:3,1,Athletic,1967/1968
22,Zaragoza,Las Palmas,4:1,3,Zaragoza,1967/1968
23,Espanyol,Zaragoza,1:1,0,Empate,1967/1968
23,CE Sabadell,Pontevedra CF,1:0,1,CE Sabadell,1967/1968
23,Valencia,Málaga,2:1,1,Valencia,1967/1968
23,Athletic,Real Sociedad,1:1,0,Empate,1967/1968
23,Atlético,Sevilla,3:3,0,Empate,1967/1968
23,Córdoba,Barcelona,0:1,1,Barcelona,1967/1968
23,Betis,Real Madrid,1:2,1,Real Madrid,1967/1968
23,Elche,Las Palmas,2:0,2,Elche,1967/1968
24,Real Sociedad,Atlético,2:0,2,Real Sociedad,1967/1968
24,Pontevedra CF,Córdoba,3:1,2,Pontevedra CF,1967/1968
24,Real Madrid,CE Sabadell,2:0,2,Real Madrid,1967/1968
24,Málaga,Betis,0:0,0,Empate,1967/1968
24,Sevilla,Valencia,2:0,2,Sevilla,1967/1968
24,Las Palmas,Espanyol,2:0,2,Las Palmas,1967/1968
24,Zaragoza,Athletic,1:0,1,Zaragoza,1967/1968
24,Barcelona,Elche,4:2,2,Barcelona,1967/1968
25,Valencia,Real Sociedad,3:2,1,Valencia,1967/1968
25,Atlético,Zaragoza,0:1,1,Zaragoza,1967/1968
25,Elche,Pontevedra CF,0:0,0,Empate,1967/1968
25,CE Sabadell,Málaga,1:2,1,Málaga,1967/1968
25,Betis,Sevilla,0:0,0,Empate,1967/1968
25,Athletic,Espanyol,1:2,1,Espanyol,1967/1968
25,Córdoba,Real Madrid,3:3,0,Empate,1967/1968
25,Barcelona,Las Palmas,2:0,2,Barcelona,1967/1968
26,Real Sociedad,Betis,1:0,1,Real Sociedad,1967/1968
26,Málaga,Córdoba,0:1,1,Córdoba,1967/1968
26,Sevilla,CE Sabadell,1:0,1,Sevilla,1967/1968
26,Athletic,Las Palmas,0:1,1,Las Palmas,1967/1968
26,Espanyol,Atlético,0:1,1,Atlético,1967/1968
26,Zaragoza,Valencia,0:0,0,Empate,1967/1968
26,Pontevedra CF,Barcelona,1:0,1,Pontevedra CF,1967/1968
26,Real Madrid,Elche,2:0,2,Real Madrid,1967/1968
27,Valencia,Espanyol,2:3,1,Espanyol,1967/1968
27,Las Palmas,Pontevedra CF,5:0,5,Las Palmas,1967/1968
27,Elche,Málaga,1:0,1,Elche,1967/1968
27,Córdoba,Sevilla,1:1,0,Empate,1967/1968
27,Betis,Zaragoza,2:1,1,Betis,1967/1968
27,Atlético,Athletic,2:0,2,Atlético,1967/1968
27,CE Sabadell,Real Sociedad,1:0,1,CE Sabadell,1967/1968
27,Barcelona,Real Madrid,1:1,0,Empate,1967/1968
28,Sevilla,Elche,1:0,1,Sevilla,1967/1968
28,Real Madrid,Pontevedra CF,1:0,1,Real Madrid,1967/1968
28,Zaragoza,CE Sabadell,7:0,7,Zaragoza,1967/1968
28,Las Palmas,Atlético,4:1,3,Las Palmas,1967/1968
28,Athletic,Valencia,1:0,1,Athletic,1967/1968
28,Málaga,Barcelona,1:1,0,Empate,1967/1968
28,Real Sociedad,Córdoba,5:1,4,Real Sociedad,1967/1968
28,Espanyol,Betis,4:0,4,Espanyol,1967/1968
29,Real Madrid,Las Palmas,2:1,1,Real Madrid,1967/1968
29,Betis,Athletic,0:3,3,Athletic,1967/1968
29,Córdoba,Zaragoza,1:0,1,Córdoba,1967/1968
29,Pontevedra CF,Málaga,1:0,1,Pontevedra CF,1967/1968
29,Elche,Real Sociedad,5:0,5,Elche,1967/1968
29,Barcelona,Sevilla,3:0,3,Barcelona,1967/1968
29,CE Sabadell,Espanyol,2:1,1,CE Sabadell,1967/1968
29,Valencia,Atlético,3:1,2,Valencia,1967/1968
30,Sevilla,Pontevedra CF,2:2,0,Empate,1967/1968
30,Málaga,Real Madrid,1:0,1,Málaga,1967/1968
30,Real Sociedad,Barcelona,1:1,0,Empate,1967/1968
30,Las Palmas,Valencia,2:1,1,Las Palmas,1967/1968
30,Atlético,Betis,0:0,0,Empate,1967/1968
30,Zaragoza,Elche,3:1,2,Zaragoza,1967/1968
30,Athletic,CE Sabadell,1:1,0,Empate,1967/1968
30,Espanyol,Córdoba,1:2,1,Córdoba,1967/1968
