Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Arenas de Getxo,Atlético,2:3,1,Atlético,1928/1929
1,Espanyol,Real Unión,3:2,1,Espanyol,1928/1929
1,Real Madrid,CE Europa,5:0,5,Real Madrid,1928/1929
1,Real Sociedad,Athletic,1:1,0,Empate,1928/1929
1,Real Racing,Barcelona,0:2,2,Barcelona,1928/1929
2,Barcelona,Real Madrid,1:2,1,Real Madrid,1928/1929
2,Athletic,Espanyol,9:0,9,Athletic,1928/1929
2,Atlético,Real Sociedad,0:3,3,Real Sociedad,1928/1929
2,Real Unión,Real Racing,3:1,2,Real Unión,1928/1929
2,CE Europa,Arenas de Getxo,5:2,3,CE Europa,1928/1929
3,Real Sociedad,Barcelona,3:0,3,Real Sociedad,1928/1929
3,Espanyol,CE Europa,3:1,2,Espanyol,1928/1929
3,Arenas de Getxo,Real Unión,1:1,0,Empate,1928/1929
3,Real Racing,Athletic,0:4,4,Athletic,1928/1929
3,Real Madrid,Atlético,2:1,1,Real Madrid,1928/1929
4,Real Unión,Atlético,1:2,1,Atlético,1928/1929
4,Real Madrid,Real Sociedad,2:1,1,Real Madrid,1928/1929
4,Espanyol,Real Racing,3:0,3,Espanyol,1928/1929
4,Barcelona,Arenas de Getxo,2:2,0,Empate,1928/1929
4,Athletic,CE Europa,2:0,2,Athletic,1928/1929
5,CE Europa,Real Unión,3:3,0,Empate,1928/1929
5,Atlético,Barcelona,4:1,3,Atlético,1928/1929
5,Real Racing,Real Madrid,1:3,2,Real Madrid,1928/1929
5,Real Sociedad,Espanyol,1:1,0,Empate,1928/1929
5,Arenas de Getxo,Athletic,1:0,1,Arenas de Getxo,1928/1929
6,Espanyol,Real Madrid,4:0,4,Espanyol,1928/1929
6,Real Unión,Athletic,6:3,3,Real Unión,1928/1929
6,Arenas de Getxo,Real Sociedad,3:0,3,Arenas de Getxo,1928/1929
6,Atlético,Real Racing,4:0,4,Atlético,1928/1929
6,Barcelona,CE Europa,5:2,3,Barcelona,1928/1929
7,Real Sociedad,Real Racing,8:1,7,Real Sociedad,1928/1929
7,Espanyol,Arenas de Getxo,1:2,1,Arenas de Getxo,1928/1929
7,CE Europa,Atlético,4:1,3,CE Europa,1928/1929
7,Athletic,Barcelona,5:1,4,Athletic,1928/1929
7,Real Madrid,Real Unión,2:0,2,Real Madrid,1928/1929
8,Arenas de Getxo,Real Madrid,3:2,1,Arenas de Getxo,1928/1929
8,Atlético,Athletic,2:3,1,Athletic,1928/1929
8,Barcelona,Espanyol,1:0,1,Barcelona,1928/1929
8,Real Unión,Real Sociedad,2:3,1,Real Sociedad,1928/1929
8,Real Racing,CE Europa,3:2,1,Real Racing,1928/1929
9,Arenas de Getxo,Real Racing,2:1,1,Arenas de Getxo,1928/1929
9,Real Unión,Barcelona,1:2,1,Barcelona,1928/1929
9,Real Madrid,Athletic,5:1,4,Real Madrid,1928/1929
9,Espanyol,Atlético,3:2,1,Espanyol,1928/1929
9,CE Europa,Real Sociedad,4:3,1,CE Europa,1928/1929
10,Real Unión,Espanyol,4:3,1,Real Unión,1928/1929
10,Athletic,Real Sociedad,4:2,2,Athletic,1928/1929
10,Barcelona,Real Racing,5:1,4,Barcelona,1928/1929
10,Atlético,Arenas de Getxo,1:2,1,Arenas de Getxo,1928/1929
10,CE Europa,Real Madrid,5:2,3,CE Europa,1928/1929
11,Espanyol,Athletic,4:1,3,Espanyol,1928/1929
11,Real Racing,Real Unión,1:3,2,Real Unión,1928/1929
11,Arenas de Getxo,CE Europa,2:2,0,Empate,1928/1929
11,Real Madrid,Barcelona,0:1,1,Barcelona,1928/1929
11,Real Sociedad,Atlético,3:3,0,Empate,1928/1929
12,CE Europa,Espanyol,0:3,3,Espanyol,1928/1929
12,Athletic,Real Racing,0:0,0,Empate,1928/1929
12,Atlético,Real Unión,3:1,2,Atlético,1928/1929
12,Real Sociedad,Real Madrid,5:4,1,Real Sociedad,1928/1929
12,Arenas de Getxo,Barcelona,0:2,2,Barcelona,1928/1929
13,Barcelona,Atlético,4:0,4,Barcelona,1928/1929
13,Espanyol,Real Sociedad,1:1,0,Empate,1928/1929
13,Real Madrid,Real Racing,2:2,0,Empate,1928/1929
13,Athletic,Arenas de Getxo,2:3,1,Arenas de Getxo,1928/1929
13,Real Unión,CE Europa,2:3,1,CE Europa,1928/1929
14,Real Unión,Arenas de Getxo,7:1,6,Real Unión,1928/1929
14,Atlético,Real Madrid,0:3,3,Real Madrid,1928/1929
14,Barcelona,Real Sociedad,1:0,1,Barcelona,1928/1929
14,Real Racing,Espanyol,1:1,0,Empate,1928/1929
14,CE Europa,Athletic,1:1,0,Empate,1928/1929
15,CE Europa,Barcelona,1:1,0,Empate,1928/1929
15,Real Madrid,Espanyol,2:0,2,Real Madrid,1928/1929
15,Real Racing,Atlético,1:2,1,Atlético,1928/1929
15,Real Sociedad,Arenas de Getxo,3:2,1,Real Sociedad,1928/1929
15,Athletic,Real Unión,2:1,1,Athletic,1928/1929
16,Arenas de Getxo,Espanyol,3:0,3,Arenas de Getxo,1928/1929
16,Real Racing,Real Sociedad,6:1,5,Real Racing,1928/1929
16,Barcelona,Athletic,3:0,3,Barcelona,1928/1929
16,Real Unión,Real Madrid,0:2,2,Real Madrid,1928/1929
16,Atlético,CE Europa,5:4,1,Atlético,1928/1929
17,Espanyol,Barcelona,1:1,0,Empate,1928/1929
17,Athletic,Atlético,3:3,0,Empate,1928/1929
17,CE Europa,Real Racing,4:1,3,CE Europa,1928/1929
17,Real Madrid,Arenas de Getxo,2:0,2,Real Madrid,1928/1929
17,Real Sociedad,Real Unión,3:2,1,Real Sociedad,1928/1929
18,Real Sociedad,CE Europa,5:4,1,Real Sociedad,1928/1929
18,Athletic,Real Madrid,2:0,2,Athletic,1928/1929
18,Atlético,Espanyol,7:1,6,Atlético,1928/1929
18,Real Racing,Arenas de Getxo,5:1,4,Real Racing,1928/1929
18,Barcelona,Real Unión,4:1,3,Barcelona,1928/1929
