Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Málaga,Osasuna,1:1,0,Empate,""
1,Deportivo,Eibar,2:1,1,Deportivo,""
1,Barcelona,Betis,6:2,4,Barcelona,""
1,Granada,Villarreal,1:1,0,Empate,""
1,Sevilla,Espanyol,6:4,2,Sevilla,""
1,Sporting,Athletic,2:1,1,Sporting,""
1,Real Sociedad,Real Madrid,0:3,3,Real Madrid,""
1,Atlético,Alavés,1:1,0,Empate,""
1,Celta,Leganés,0:1,1,Leganés,""
1,Valencia,Las Palmas,2:4,2,Las Palmas,""
2,Betis,Deportivo,0:0,0,Empate,""
2,Espanyol,Málaga,2:2,0,Empate,""
2,Osasuna,Real Sociedad,0:2,2,Real Sociedad,""
2,Eibar,Valencia,1:0,1,Eibar,""
2,Real Madrid,Celta,2:1,1,Real Madrid,""
2,Leganés,Atlético,0:0,0,Empate,""
2,Las Palmas,Granada,5:1,4,Las Palmas,""
2,Alavés,Sporting,0:0,0,Empate,""
2,Athletic,Barcelona,0:1,1,Barcelona,""
2,Villarreal,Sevilla,0:0,0,Empate,""
3,Real Sociedad,Espanyol,1:1,0,Empate,""
3,Celta,Atlético,0:4,4,Atlético,""
3,Real Madrid,Osasuna,5:2,3,Real Madrid,""
3,Málaga,Villarreal,0:2,2,Villarreal,""
3,Sevilla,Las Palmas,2:1,1,Sevilla,""
3,Barcelona,Alavés,1:2,1,Alavés,""
3,Sporting,Leganés,2:1,1,Sporting,""
3,Valencia,Betis,2:3,1,Betis,""
3,Granada,Eibar,1:2,1,Eibar,""
3,Deportivo,Athletic,0:1,1,Athletic,""
4,Betis,Granada,2:2,0,Empate,""
4,Leganés,Barcelona,1:5,4,Barcelona,""
4,Atlético,Sporting,5:0,5,Atlético,""
4,Eibar,Sevilla,1:1,0,Empate,""
4,Las Palmas,Málaga,1:0,1,Las Palmas,""
4,Osasuna,Celta,0:0,0,Empate,""
4,Athletic,Valencia,2:1,1,Athletic,""
4,Villarreal,Real Sociedad,2:1,1,Villarreal,""
4,Espanyol,Real Madrid,0:2,2,Real Madrid,""
4,Alavés,Deportivo,0:0,0,Empate,""
5,Málaga,Eibar,2:1,1,Málaga,""
5,Sevilla,Betis,1:0,1,Sevilla,""
5,Real Madrid,Villarreal,1:1,0,Empate,""
5,Celta,Sporting,2:1,1,Celta,""
5,Real Sociedad,Las Palmas,4:1,3,Real Sociedad,""
5,Granada,Athletic,1:2,1,Athletic,""
5,Barcelona,Atlético,1:1,0,Empate,""
5,Osasuna,Espanyol,1:2,1,Espanyol,""
5,Deportivo,Leganés,1:2,1,Leganés,""
5,Valencia,Alavés,2:1,1,Valencia,""
6,Betis,Málaga,1:0,1,Betis,""
6,Eibar,Real Sociedad,2:0,2,Eibar,""
6,Sporting,Barcelona,0:5,5,Barcelona,""
6,Athletic,Sevilla,3:1,2,Athletic,""
6,Las Palmas,Real Madrid,2:2,0,Empate,""
6,Leganés,Valencia,1:2,1,Valencia,""
6,Atlético,Deportivo,1:0,1,Atlético,""
6,Villarreal,Osasuna,3:1,2,Villarreal,""
6,Espanyol,Celta,0:2,2,Celta,""
6,Alavés,Granada,3:1,2,Alavés,""
7,Real Sociedad,Betis,1:0,1,Real Sociedad,""
7,Granada,Leganés,0:1,1,Leganés,""
7,Sevilla,Alavés,2:1,1,Sevilla,""
7,Osasuna,Las Palmas,2:2,0,Empate,""
7,Deportivo,Sporting,2:1,1,Deportivo,""
7,Valencia,Atlético,0:2,2,Atlético,""
7,Real Madrid,Eibar,1:1,0,Empate,""
7,Espanyol,Villarreal,0:0,0,Empate,""
7,Málaga,Athletic,2:1,1,Málaga,""
7,Celta,Barcelona,4:3,1,Celta,""
8,Las Palmas,Espanyol,0:0,0,Empate,""
8,Leganés,Sevilla,2:3,1,Sevilla,""
8,Barcelona,Deportivo,4:0,4,Barcelona,""
8,Atlético,Granada,7:1,6,Atlético,""
8,Betis,Real Madrid,1:6,5,Real Madrid,""
8,Alavés,Málaga,1:1,0,Empate,""
8,Athletic,Real Sociedad,3:2,1,Athletic,""
8,Sporting,Valencia,1:2,1,Valencia,""
8,Villarreal,Celta,5:0,5,Villarreal,""
8,Eibar,Osasuna,2:3,1,Osasuna,""
9,Osasuna,Betis,1:2,1,Betis,""
9,Espanyol,Eibar,3:3,0,Empate,""
9,Valencia,Barcelona,2:3,1,Barcelona,""
9,Real Sociedad,Alavés,3:0,3,Real Sociedad,""
9,Granada,Sporting,0:0,0,Empate,""
9,Celta,Deportivo,4:1,3,Celta,""
9,Sevilla,Atlético,1:0,1,Sevilla,""
9,Villarreal,Las Palmas,2:1,1,Villarreal,""
9,Málaga,Leganés,4:0,4,Málaga,""
9,Real Madrid,Athletic,2:1,1,Real Madrid,""
10,Leganés,Real Sociedad,0:2,2,Real Sociedad,""
10,Sporting,Sevilla,1:1,0,Empate,""
10,Alavés,Real Madrid,1:4,3,Real Madrid,""
10,Atlético,Málaga,4:2,2,Atlético,""
10,Barcelona,Granada,1:0,1,Barcelona,""
10,Eibar,Villarreal,2:1,1,Eibar,""
10,Athletic,Osasuna,1:1,0,Empate,""
10,Betis,Espanyol,0:1,1,Espanyol,""
10,Las Palmas,Celta,3:3,0,Empate,""
10,Deportivo,Valencia,1:1,0,Empate,""
11,Málaga,Sporting,3:2,1,Málaga,""
11,Granada,Deportivo,1:1,0,Empate,""
11,Real Sociedad,Atlético,2:0,2,Real Sociedad,""
11,Osasuna,Alavés,0:1,1,Alavés,""
11,Las Palmas,Eibar,1:0,1,Las Palmas,""
11,Real Madrid,Leganés,3:0,3,Real Madrid,""
11,Espanyol,Athletic,0:0,0,Empate,""
11,Celta,Valencia,2:1,1,Celta,""
11,Villarreal,Betis,2:0,2,Villarreal,""
11,Sevilla,Barcelona,1:2,1,Barcelona,""
12,Betis,Las Palmas,2:0,2,Betis,""
12,Deportivo,Sevilla,2:3,1,Sevilla,""
12,Barcelona,Málaga,0:0,0,Empate,""
12,Eibar,Celta,1:0,1,Eibar,""
12,Atlético,Real Madrid,0:3,3,Real Madrid,""
12,Alavés,Espanyol,0:1,1,Espanyol,""
12,Valencia,Granada,1:1,0,Empate,""
12,Sporting,Real Sociedad,1:3,2,Real Sociedad,""
12,Athletic,Villarreal,1:0,1,Athletic,""
12,Leganés,Osasuna,2:0,2,Leganés,""
13,Eibar,Betis,3:1,2,Eibar,""
13,Málaga,Deportivo,4:3,1,Málaga,""
13,Real Madrid,Sporting,2:1,1,Real Madrid,""
13,Espanyol,Leganés,3:0,3,Espanyol,""
13,Sevilla,Valencia,2:1,1,Sevilla,""
13,Villarreal,Alavés,0:2,2,Alavés,""
13,Osasuna,Atlético,0:3,3,Atlético,""
13,Celta,Granada,3:1,2,Celta,""
13,Real Sociedad,Barcelona,1:1,0,Empate,""
