Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
8,Real Oviedo,Valencia,1:0,1,Real Oviedo,1947/1948
8,CD Alcoyano,Espanyol,1:0,1,CD Alcoyano,1947/1948
9,Sevilla,Barcelona,4:0,4,Sevilla,1947/1948
9,CE Sabadell,Real Sociedad,4:2,2,CE Sabadell,1947/1948
9,Sporting,Celta,3:1,2,Sporting,1947/1948
9,Athletic,Real Oviedo,5:1,4,Athletic,1947/1948
9,Valencia,CD Alcoyano,1:0,1,Valencia,1947/1948
9,Espanyol,Gimnàstic de Tarragona,1:0,1,Espanyol,1947/1948
9,Atlético,Real Madrid,5:0,5,Atlético,1947/1948
10,Real Sociedad,Sporting,3:2,1,Real Sociedad,1947/1948
10,Celta,Sevilla,1:1,0,Empate,1947/1948
10,Real Oviedo,CE Sabadell,4:2,2,Real Oviedo,1947/1948
10,Gimnàstic de Tarragona,Valencia,1:0,1,Gimnàstic de Tarragona,1947/1948
10,CD Alcoyano,Athletic,0:4,4,Athletic,1947/1948
10,Barcelona,Atlético,2:1,1,Barcelona,1947/1948
10,Real Madrid,Espanyol,3:1,2,Real Madrid,1947/1948
11,Valencia,Real Madrid,4:2,2,Valencia,1947/1948
11,Espanyol,Barcelona,2:1,1,Espanyol,1947/1948
11,Sevilla,Real Sociedad,5:0,5,Sevilla,1947/1948
11,Atlético,Celta,3:1,2,Atlético,1947/1948
11,CE Sabadell,Sporting,5:0,5,CE Sabadell,1947/1948
11,Real Oviedo,CD Alcoyano,4:3,1,Real Oviedo,1947/1948
11,Athletic,Gimnàstic de Tarragona,7:0,7,Athletic,1947/1948
12,Celta,Espanyol,4:0,4,Celta,1947/1948
12,CE Sabadell,CD Alcoyano,3:2,1,CE Sabadell,1947/1948
12,Gimnàstic de Tarragona,Real Oviedo,3:0,3,Gimnàstic de Tarragona,1947/1948
12,Sporting,Sevilla,3:1,2,Sporting,1947/1948
12,Barcelona,Valencia,1:1,0,Empate,1947/1948
12,Real Sociedad,Atlético,3:1,2,Real Sociedad,1947/1948
12,Real Madrid,Athletic,5:1,4,Real Madrid,1947/1948
13,CD Alcoyano,Gimnàstic de Tarragona,2:1,1,CD Alcoyano,1947/1948
13,Real Oviedo,Real Madrid,7:1,6,Real Oviedo,1947/1948
13,Athletic,Barcelona,3:2,1,Athletic,1947/1948
13,Espanyol,Real Sociedad,2:0,2,Espanyol,1947/1948
13,Valencia,Celta,7:1,6,Valencia,1947/1948
13,Atlético,Sporting,5:3,2,Atlético,1947/1948
13,Sevilla,CE Sabadell,3:0,3,Sevilla,1947/1948
14,Real Oviedo,Barcelona,2:2,0,Empate,1947/1948
14,Atlético,Sevilla,5:3,2,Atlético,1947/1948
14,Valencia,Real Sociedad,2:1,1,Valencia,1947/1948
14,Athletic,Celta,5:0,5,Athletic,1947/1948
14,Espanyol,Sporting,5:1,4,Espanyol,1947/1948
14,Gimnàstic de Tarragona,CE Sabadell,0:1,1,CE Sabadell,1947/1948
14,CD Alcoyano,Real Madrid,2:1,1,CD Alcoyano,1947/1948
15,Celta,Real Oviedo,4:2,2,Celta,1947/1948
15,Barcelona,CD Alcoyano,3:0,3,Barcelona,1947/1948
15,CE Sabadell,Atlético,1:2,1,Atlético,1947/1948
15,Sporting,Valencia,1:4,3,Valencia,1947/1948
15,Sevilla,Espanyol,3:1,2,Sevilla,1947/1948
15,Real Sociedad,Athletic,0:3,3,Athletic,1947/1948
15,Real Madrid,Gimnàstic de Tarragona,1:3,2,Gimnàstic de Tarragona,1947/1948
16,Gimnàstic de Tarragona,Barcelona,1:2,1,Barcelona,1947/1948
16,Espanyol,Atlético,2:2,0,Empate,1947/1948
16,Valencia,Sevilla,1:0,1,Valencia,1947/1948
16,Real Oviedo,Real Sociedad,3:0,3,Real Oviedo,1947/1948
16,CD Alcoyano,Celta,2:0,2,CD Alcoyano,1947/1948
16,Athletic,Sporting,0:0,0,Empate,1947/1948
16,Real Madrid,CE Sabadell,4:0,4,Real Madrid,1947/1948
17,Barcelona,Real Madrid,4:2,2,Barcelona,1947/1948
17,Sporting,Real Oviedo,2:1,1,Sporting,1947/1948
17,Celta,Gimnàstic de Tarragona,5:0,5,Celta,1947/1948
17,Real Sociedad,CD Alcoyano,5:0,5,Real Sociedad,1947/1948
17,Sevilla,Athletic,2:1,1,Sevilla,1947/1948
17,Atlético,Valencia,2:2,0,Empate,1947/1948
17,CE Sabadell,Espanyol,3:3,0,Empate,1947/1948
18,Barcelona,CE Sabadell,2:1,1,Barcelona,1947/1948
18,Valencia,Espanyol,1:1,0,Empate,1947/1948
18,Athletic,Atlético,0:1,1,Atlético,1947/1948
18,Real Oviedo,Sevilla,4:0,4,Real Oviedo,1947/1948
18,Gimnàstic de Tarragona,Real Sociedad,2:0,2,Gimnàstic de Tarragona,1947/1948
18,Real Madrid,Celta,1:4,3,Celta,1947/1948
18,CD Alcoyano,Sporting,6:1,5,CD Alcoyano,1947/1948
19,Sporting,Gimnàstic de Tarragona,3:2,1,Sporting,1947/1948
19,Sevilla,CD Alcoyano,2:0,2,Sevilla,1947/1948
19,Atlético,Real Oviedo,4:0,4,Atlético,1947/1948
19,CE Sabadell,Valencia,3:2,1,CE Sabadell,1947/1948
19,Espanyol,Athletic,1:0,1,Espanyol,1947/1948
19,Real Sociedad,Real Madrid,1:1,0,Empate,1947/1948
19,Celta,Barcelona,3:2,1,Celta,1947/1948
20,CD Alcoyano,Atlético,1:0,1,CD Alcoyano,1947/1948
20,Celta,CE Sabadell,2:0,2,Celta,1947/1948
20,Real Madrid,Sporting,0:1,1,Sporting,1947/1948
20,Barcelona,Real Sociedad,6:0,6,Barcelona,1947/1948
20,Athletic,Valencia,2:1,1,Athletic,1947/1948
20,Real Oviedo,Espanyol,0:0,0,Empate,1947/1948
20,Gimnàstic de Tarragona,Sevilla,2:0,2,Gimnàstic de Tarragona,1947/1948
21,Atlético,Gimnàstic de Tarragona,5:2,3,Atlético,1947/1948
21,Espanyol,CD Alcoyano,2:2,0,Empate,1947/1948
21,Valencia,Real Oviedo,6:1,5,Valencia,1947/1948
21,Real Sociedad,Celta,4:1,3,Real Sociedad,1947/1948
21,CE Sabadell,Athletic,0:2,2,Athletic,1947/1948
21,Sevilla,Real Madrid,2:3,1,Real Madrid,1947/1948
21,Sporting,Barcelona,1:4,3,Barcelona,1947/1948
22,Gimnàstic de Tarragona,Espanyol,1:0,1,Gimnàstic de Tarragona,1947/1948
22,CD Alcoyano,Valencia,0:2,2,Valencia,1947/1948
22,Real Madrid,Atlético,1:1,0,Empate,1947/1948
22,Barcelona,Sevilla,6:0,6,Barcelona,1947/1948
22,Celta,Sporting,3:2,1,Celta,1947/1948
22,Real Sociedad,CE Sabadell,3:0,3,Real Sociedad,1947/1948
22,Real Oviedo,Athletic,2:2,0,Empate,1947/1948
23,CE Sabadell,Real Oviedo,1:2,1,Real Oviedo,1947/1948
23,Sevilla,Celta,3:1,2,Sevilla,1947/1948
23,Athletic,CD Alcoyano,6:1,5,Athletic,1947/1948
23,Atlético,Barcelona,2:2,0,Empate,1947/1948
23,Espanyol,Real Madrid,2:0,2,Espanyol,1947/1948
23,Sporting,Real Sociedad,4:1,3,Sporting,1947/1948
23,Valencia,Gimnàstic de Tarragona,3:1,2,Valencia,1947/1948
24,Gimnàstic de Tarragona,Athletic,7:1,6,Gimnàstic de Tarragona,1947/1948
24,Barcelona,Espanyol,5:1,4,Barcelona,1947/1948
24,Real Madrid,Valencia,1:1,0,Empate,1947/1948
24,Celta,Atlético,4:1,3,Celta,1947/1948
24,Real Sociedad,Sevilla,0:0,0,Empate,1947/1948
24,CD Alcoyano,Real Oviedo,3:1,2,CD Alcoyano,1947/1948
24,Sporting,CE Sabadell,1:2,1,CE Sabadell,1947/1948
25,Athletic,Real Madrid,3:0,3,Athletic,1947/1948
25,Real Oviedo,Gimnàstic de Tarragona,6:2,4,Real Oviedo,1947/1948
25,CD Alcoyano,CE Sabadell,3:0,3,CD Alcoyano,1947/1948
25,Sevilla,Sporting,3:1,2,Sevilla,1947/1948
25,Espanyol,Celta,2:1,1,Espanyol,1947/1948
25,Valencia,Barcelona,1:3,2,Barcelona,1947/1948
25,Atlético,Real Sociedad,4:3,1,Atlético,1947/1948
26,Gimnàstic de Tarragona,CD Alcoyano,4:3,1,Gimnàstic de Tarragona,1947/1948
26,Barcelona,Athletic,3:0,3,Barcelona,1947/1948
26,Real Sociedad,Espanyol,4:2,2,Real Sociedad,1947/1948
26,Celta,Valencia,5:2,3,Celta,1947/1948
26,Sporting,Atlético,2:7,5,Atlético,1947/1948
26,CE Sabadell,Sevilla,3:1,2,CE Sabadell,1947/1948
26,Real Madrid,Real Oviedo,2:0,2,Real Madrid,1947/1948
